DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,TEMP,VCL,WATER_VOL,ZLT
1297.6004,4556.7769,4556777.0,nan,146.8222,0.0,nan,140.4946,0.7057,0.7558,1297.6003,0.6727,-592.6283,nan,nan,nan,nan,14950.0557,2.195,0.7057,0.498,94.1296,nan,nan,nan,-1215.1204,152.2501,nan,nan,nan
1297.7528,4559.5435,4559543.5,nan,146.7398,0.0,nan,139.8093,0.7095,0.7583,1297.7528,0.6867,-592.7026,nan,nan,nan,nan,14959.1318,2.1951,0.7095,0.5034,94.003,nan,nan,nan,-1215.2728,152.2586,nan,nan,nan
1297.9052,4549.0562,4549056.0,nan,146.9776,0.0,nan,138.4637,0.7132,0.7622,1297.9052,0.7214,-592.7769,nan,nan,nan,nan,14924.7246,2.1936,0.7132,0.5087,93.9731,nan,nan,nan,-1215.4252,152.2671,nan,nan,nan
1298.0576,4531.0962,4531096.0,nan,147.3584,0.0,nan,137.0682,0.7147,0.7664,1298.0576,0.7251,-592.8513,nan,nan,nan,nan,14865.8018,2.1906,0.7147,0.5108,94.0742,nan,nan,nan,-1215.5775,152.2756,nan,nan,nan
1298.21,4535.8779,4535892.0,nan,147.2299,0.0,nan,136.512,0.7182,0.7727,1298.21,0.7092,-592.9256,nan,nan,nan,nan,14881.5352,2.191,0.7182,0.5158,94.2871,nan,nan,nan,-1215.73,152.284,nan,nan,nan
1298.3624,4586.9375,4586937.5,nan,146.2422,0.0,nan,136.8746,0.7282,0.7872,1298.3624,0.7065,-592.9999,nan,nan,nan,nan,15049.0068,2.2008,0.7282,0.5303,94.4351,nan,nan,nan,-1215.8823,152.2925,nan,nan,nan
1298.5148,4658.0283,4658028.5,nan,144.7366,0.0,nan,136.9854,0.7441,0.8063,1298.5148,0.713,-593.0743,nan,nan,nan,nan,15282.2471,2.2119,0.7441,0.5537,94.5544,nan,nan,nan,-1216.0348,152.301,nan,nan,nan
1298.6672,4733.8267,4733826.0,nan,143.1402,0.0,nan,136.0487,0.7569,0.8195,1298.6671,0.718,-593.1486,nan,nan,nan,nan,15530.9248,2.2231,0.7569,0.5729,94.4903,nan,nan,nan,-1216.1871,152.3095,nan,nan,nan
1298.8195,4791.248,4791248.0,nan,141.9524,0.0,nan,134.8937,0.7553,0.8182,1298.8195,0.7278,-593.2228,nan,nan,nan,nan,15719.3174,2.2314,0.7553,0.5705,94.3917,nan,nan,nan,-1216.3395,152.318,nan,nan,nan
1298.972,4791.7461,4791746.0,nan,141.8044,0.0,nan,135.0412,0.7437,0.8049,1298.9719,0.7536,-593.2972,nan,nan,nan,nan,15720.9512,2.2293,0.7437,0.5531,94.1659,nan,nan,nan,-1216.4919,152.3265,nan,nan,nan
1299.1244,4725.6611,4725661.0,nan,142.8522,0.0,nan,136.6578,0.7317,0.7895,1299.1244,0.7292,-593.3716,nan,nan,nan,nan,15504.1367,2.2148,0.7317,0.5354,93.9149,nan,nan,nan,-1216.6444,152.335,nan,nan,nan
1299.2768,4629.7935,4629794.5,nan,144.454,0.0,nan,138.2532,0.7225,0.7784,1299.2767,0.6626,-593.4459,nan,nan,nan,nan,15189.6143,2.1942,0.7225,0.522,93.5804,nan,nan,nan,-1216.7968,152.3434,nan,nan,nan
1299.4292,4563.8208,4563820.5,nan,145.6539,0.0,nan,138.7408,0.7176,0.7737,1299.4292,0.6387,-593.5202,nan,nan,nan,nan,14973.165,2.1809,0.7176,0.5149,93.3933,nan,nan,nan,-1216.9492,152.3519,nan,nan,nan
1299.5816,4542.415,4542415.0,nan,146.0115,0.0,nan,138.6704,0.7196,0.7767,1299.5815,0.6399,-593.5945,nan,nan,nan,nan,14902.9355,2.176,0.7196,0.5178,93.2693,nan,nan,nan,-1217.1016,152.3604,nan,nan,nan
1299.734,4574.2505,4574250.5,nan,144.9753,0.0,nan,138.9534,0.7322,0.7899,1299.734,0.6464,-593.6689,nan,nan,nan,nan,15007.3838,2.1757,0.7322,0.5361,93.2957,nan,nan,nan,-1217.254,152.3689,nan,nan,nan
1299.8864,4658.7388,4658738.5,nan,142.6732,0.0,nan,139.7444,0.7559,0.8124,1299.8864,0.6593,-593.7432,nan,nan,nan,nan,15284.5752,2.1807,0.7559,0.5714,93.3393,nan,nan,nan,-1217.4064,152.3774,nan,nan,nan
1300.0388,4750.0024,4750002.5,nan,140.1951,0.0,nan,140.6864,0.7788,0.8356,1300.0388,0.6678,-593.8175,nan,nan,nan,nan,15583.998,2.1848,0.7788,0.6065,93.3611,nan,nan,nan,-1217.5587,152.3859,nan,nan,nan
1300.1912,4810.8584,4810861.5,nan,138.7701,0.0,nan,141.6111,0.7744,0.8398,1300.1912,0.6499,-593.8918,nan,nan,nan,nan,15783.666,2.1903,0.7744,0.5997,93.3663,nan,nan,nan,-1217.7112,152.3943,nan,nan,nan
1300.3436,4808.2129,4808213.0,nan,139.3029,0.0,nan,142.4199,0.7401,0.8106,1300.3436,0.6321,-593.9662,nan,nan,nan,nan,15774.9766,2.1975,0.7401,0.5477,93.3368,nan,nan,nan,-1217.8635,152.4028,nan,nan,nan
1300.496,4754.1855,4754179.5,nan,141.3219,0.0,nan,143.0013,0.709,0.7743,1300.496,0.6361,-594.0405,nan,nan,nan,nan,15597.7021,2.2043,0.709,0.5027,93.37,nan,nan,nan,-1218.016,152.4113,nan,nan,nan
1300.6484,4673.0815,4673082.0,nan,143.9377,0.0,nan,143.6157,0.6954,0.7556,1300.6483,0.6425,-594.1148,nan,nan,nan,nan,15331.6328,2.2068,0.6954,0.4836,93.4057,nan,nan,nan,-1218.1683,152.4198,nan,nan,nan
1300.8008,4625.6616,4625662.0,nan,145.5846,0.0,nan,144.3979,0.6972,0.7558,1300.8008,0.6669,-594.1891,nan,nan,nan,nan,15176.0557,2.2094,0.6972,0.4861,93.4929,nan,nan,nan,-1218.3208,152.4283,nan,nan,nan
1300.9532,4644.665,4644665.0,nan,145.1924,0.0,nan,144.5959,0.714,0.7763,1300.9531,0.6881,-594.2635,nan,nan,nan,nan,15238.4014,2.2125,0.714,0.5098,93.5122,nan,nan,nan,-1218.4731,152.4368,nan,nan,nan
1301.1056,4702.5654,4702566.5,nan,143.0417,0.0,nan,143.1224,0.7435,0.8136,1301.1056,0.6982,-594.3378,nan,nan,nan,nan,15428.3672,2.2069,0.7435,0.5528,93.6002,nan,nan,nan,-1218.6256,152.4453,nan,nan,nan
1301.258,4821.2915,4821291.5,nan,139.6394,0.0,nan,140.0892,0.7947,0.8701,1301.2579,0.7086,-594.4122,nan,nan,nan,nan,15817.8857,2.2088,0.7947,0.6315,93.6687,nan,nan,nan,-1218.778,152.4538,nan,nan,nan
1301.4104,4933.3755,4933375.5,nan,136.9117,0.0,nan,137.2296,0.851,0.9265,1301.4104,0.6852,-594.4865,nan,nan,nan,nan,16185.6152,2.216,0.851,0.7242,93.7792,nan,nan,nan,-1218.9304,152.4622,nan,nan,nan
1301.5628,4974.4883,4974488.5,nan,135.8598,0.0,nan,136.1748,0.8655,0.9414,1301.5627,0.6454,-594.5608,nan,nan,nan,nan,16320.5,2.2173,0.8655,0.7491,93.7645,nan,nan,nan,-1219.0828,152.4707,nan,nan,nan
1301.7152,4979.1572,4979157.5,nan,136.1487,0.0,nan,137.1251,0.8338,0.9065,1301.7152,0.6193,-594.6351,nan,nan,nan,nan,16335.8193,2.2241,0.8338,0.6952,93.7064,nan,nan,nan,-1219.2352,152.4792,nan,nan,nan
1301.8676,4946.2788,4946278.5,nan,137.5405,0.0,nan,139.221,0.7908,0.8601,1301.8676,0.6123,-594.7095,nan,nan,nan,nan,16227.9482,2.232,0.7908,0.6254,93.5675,nan,nan,nan,-1219.3876,152.4877,nan,nan,nan
1302.02,4873.8354,4873835.5,nan,139.3097,0.0,nan,141.1382,0.7707,0.8394,1302.02,0.6334,-594.7838,nan,nan,nan,nan,15990.2734,2.2276,0.7707,0.594,93.4732,nan,nan,nan,-1219.5399,152.4962,nan,nan,nan
1302.1724,4820.3184,4820328.0,nan,140.224,0.0,nan,141.9468,0.7764,0.8402,1302.1724,0.6735,-594.8581,nan,nan,nan,nan,15814.7246,2.2176,0.7764,0.6028,93.4374,nan,nan,nan,-1219.6924,152.5047,nan,nan,nan
1302.3248,4815.7544,4815755.0,nan,140.1164,0.0,nan,141.9175,0.7814,0.8381,1302.3248,0.6972,-594.9324,nan,nan,nan,nan,15799.7207,2.2138,0.7814,0.6106,93.4741,nan,nan,nan,-1219.8447,152.5132,nan,nan,nan
1302.4771,4816.5327,4816532.5,nan,140.1507,0.0,nan,142.048,0.768,0.8255,1302.4771,0.6974,-595.0067,nan,nan,nan,nan,15802.2725,2.2147,0.768,0.5898,93.5405,nan,nan,nan,-1219.9971,152.5216,nan,nan,nan
1302.6296,4792.3623,4792362.5,nan,140.9021,0.0,nan,142.747,0.7494,0.8113,1302.6295,0.7299,-595.0811,nan,nan,nan,nan,15722.9736,2.2154,0.7494,0.5616,93.5651,nan,nan,nan,-1220.1495,152.5301,nan,nan,nan
1302.782,4757.9287,4757929.0,nan,141.8834,0.0,nan,143.4833,0.7406,0.8051,1302.782,0.7208,-595.1554,nan,nan,nan,nan,15610.0029,2.2148,0.7406,0.5485,93.5538,nan,nan,nan,-1220.302,152.5386,nan,nan,nan
1302.9344,4738.0322,4738032.5,nan,142.4149,0.0,nan,143.6233,0.7452,0.8115,1302.9343,0.7013,-595.2297,nan,nan,nan,nan,15544.7256,2.2138,0.7452,0.5553,93.3979,nan,nan,nan,-1220.4543,152.5471,nan,nan,nan
1303.0868,4749.7671,4749767.0,nan,142.0245,0.0,nan,142.8776,0.7606,0.8275,1303.0868,0.6996,-595.3041,nan,nan,nan,nan,15583.2256,2.2132,0.7606,0.5785,93.2084,nan,nan,nan,-1220.6068,152.5556,nan,nan,nan
1303.2392,4813.3486,4813348.5,nan,140.2561,0.0,nan,141.1983,0.7856,0.8542,1303.2391,0.7334,-595.3784,nan,nan,nan,nan,15791.8262,2.2149,0.7856,0.6172,92.8449,nan,nan,nan,-1220.7592,152.5641,nan,nan,nan
1303.3916,4926.3164,4926316.5,nan,137.6276,0.0,nan,138.7534,0.8184,0.8905,1303.3916,0.7373,-595.4527,nan,nan,nan,nan,16162.4551,2.2244,0.8184,0.6698,92.5035,nan,nan,nan,-1220.9116,152.5725,nan,nan,nan
1303.544,5040.5122,5040513.0,nan,135.2413,0.0,nan,135.9692,0.8596,0.9359,1303.5439,0.6825,-595.527,nan,nan,nan,nan,16537.1152,2.2365,0.8596,0.7389,92.1311,nan,nan,nan,-1221.064,152.581,nan,nan,nan
1303.6964,5146.5615,5146561.5,nan,133.5383,0.0,nan,133.4915,0.896,0.9766,1303.6964,0.6219,-595.6014,nan,nan,nan,nan,16885.0449,2.2548,0.896,0.8028,91.9737,nan,nan,nan,-1221.2164,152.5895,nan,nan,nan
1303.8488,5213.5938,5213594.0,nan,133.2303,0.0,nan,132.0505,0.9079,0.995,1303.8488,0.6267,-595.6757,nan,nan,nan,nan,17104.9668,2.2789,0.9079,0.8243,92.0344,nan,nan,nan,-1221.3688,152.598,nan,nan,nan
1304.0012,5157.2896,5157289.5,nan,134.543,0.0,nan,132.2136,0.9066,0.992,1304.0012,0.6296,-595.7501,nan,nan,nan,nan,16920.2402,2.2765,0.9066,0.8219,92.2684,nan,nan,nan,-1221.5211,152.6065,nan,nan,nan
1304.1536,5021.0977,5021092.0,nan,137.2696,0.0,nan,133.8725,0.8892,0.9669,1304.1536,0.635,-595.8243,nan,nan,nan,nan,16473.3984,2.2613,0.8892,0.7907,92.5597,nan,nan,nan,-1221.6736,152.615,nan,nan,nan
1304.306,4865.6475,4865647.5,nan,140.3898,0.0,nan,136.0256,0.8503,0.9208,1304.306,0.6477,-595.8987,nan,nan,nan,nan,15963.4111,2.2411,0.8503,0.723,92.7805,nan,nan,nan,-1221.8259,152.6235,nan,nan,nan
1304.4583,4709.9585,4709958.5,nan,143.4976,0.0,nan,137.5532,0.8104,0.8739,1304.4583,0.6792,-595.973,nan,nan,nan,nan,15452.6201,2.2174,0.8104,0.6568,92.8387,nan,nan,nan,-1221.9783,152.632,nan,nan,nan
1304.6108,4612.6909,4612690.5,nan,145.5711,0.0,nan,138.0233,0.7891,0.8463,1304.6107,0.7079,-596.0474,nan,nan,nan,nan,15133.5,2.203,0.7891,0.6227,92.7626,nan,nan,nan,-1222.1307,152.6404,nan,nan,nan
1304.7632,4607.1831,4607185.0,nan,145.6128,0.0,nan,137.6907,0.7847,0.8402,1304.7632,0.7089,-596.1216,nan,nan,nan,nan,15115.4355,2.201,0.7847,0.6158,92.6953,nan,nan,nan,-1222.2832,152.6489,nan,nan,nan
1304.9156,4660.7549,4660755.0,nan,144.5865,0.0,nan,137.1328,0.7825,0.8401,1304.9155,0.6872,-596.196,nan,nan,nan,nan,15291.1914,2.2109,0.7825,0.6123,92.6092,nan,nan,nan,-1222.4355,152.6574,nan,nan,nan
1305.068,4716.3906,4716390.5,nan,143.8568,0.0,nan,136.8183,0.7818,0.8391,1305.068,0.6801,-596.2703,nan,nan,nan,nan,15473.7217,2.226,0.7818,0.6112,92.6088,nan,nan,nan,-1222.588,152.6659,nan,nan,nan
1305.2204,4743.624,4743624.0,nan,143.7891,0.0,nan,136.9542,0.7824,0.8381,1305.2203,0.68,-596.3447,nan,nan,nan,nan,15563.0713,2.2378,0.7824,0.6121,92.6101,nan,nan,nan,-1222.7404,152.6744,nan,nan,nan
1305.3728,4745.2744,4745274.0,nan,144.3108,0.0,nan,137.5391,0.7835,0.8386,1305.3728,0.6786,-596.419,nan,nan,nan,nan,15568.4844,2.2467,0.7835,0.6139,92.7091,nan,nan,nan,-1222.8928,152.6829,nan,nan,nan
1305.5252,4725.9165,4725916.5,nan,145.2308,0.0,nan,138.4451,0.7864,0.842,1305.5251,0.6881,-596.4933,nan,nan,nan,nan,15504.9756,2.2518,0.7864,0.6184,92.7774,nan,nan,nan,-1223.0452,152.6913,nan,nan,nan
1305.6776,4697.5659,4697566.0,nan,145.7699,0.0,nan,139.2552,0.7916,0.85,1305.6776,0.7073,-596.5676,nan,nan,nan,nan,15411.9619,2.2466,0.7916,0.6266,92.8685,nan,nan,nan,-1223.1976,152.6998,nan,nan,nan
1305.83,4702.8608,4702861.0,nan,145.2169,0.0,nan,139.2491,0.7983,0.8614,1305.83,0.7027,-596.642,nan,nan,nan,nan,15429.334,2.2406,0.7983,0.6373,92.836,nan,nan,nan,-1223.35,152.7083,nan,nan,nan
1305.9824,4740.0229,4740023.5,nan,143.9112,0.0,nan,138.1777,0.8039,0.871,1305.9824,0.7222,-596.7163,nan,nan,nan,nan,15551.2588,2.238,0.8039,0.6463,92.78,nan,nan,nan,-1223.5023,152.7168,nan,nan,nan
1306.1348,4791.9253,4791925.5,nan,142.3779,0.0,nan,136.8758,0.8069,0.8741,1306.1348,0.7388,-596.7906,nan,nan,nan,nan,15721.541,2.2384,0.8069,0.6511,92.6875,nan,nan,nan,-1223.6548,152.7253,nan,nan,nan
1306.2872,4831.9043,4831904.5,nan,141.2188,0.0,nan,136.7247,0.8073,0.8717,1306.2872,0.6616,-596.8649,nan,nan,nan,nan,15852.7051,2.2387,0.8073,0.6517,92.669,nan,nan,nan,-1223.8071,152.7338,nan,nan,nan
1306.4395,4818.7305,4818730.5,nan,141.3204,0.0,nan,138.442,0.8039,0.865,1306.4395,0.6214,-596.9392,nan,nan,nan,nan,15809.4834,2.2342,0.8039,0.6463,92.7384,nan,nan,nan,-1223.9595,152.7423,nan,nan,nan
1306.592,4780.022,4780022.5,nan,142.1713,0.0,nan,141.4231,0.7977,0.8574,1306.5919,0.66,-597.0136,nan,nan,nan,nan,15682.4893,2.2296,0.7977,0.6363,92.8746,nan,nan,nan,-1224.1119,152.7507,nan,nan,nan
1306.7444,4758.1963,4758196.5,nan,142.753,0.0,nan,144.1752,0.7908,0.8515,1306.7444,0.6556,-597.088,nan,nan,nan,nan,15610.8809,2.2285,0.7908,0.6254,93.0764,nan,nan,nan,-1224.2644,152.7592,nan,nan,nan
1306.8968,4753.7964,4753796.5,nan,142.8082,0.0,nan,145.3191,0.786,0.8485,1306.8967,0.6762,-597.1622,nan,nan,nan,nan,15596.4453,2.2273,0.786,0.6178,93.1917,nan,nan,nan,-1224.4167,152.7677,nan,nan,nan
1307.0492,4747.5059,4747506.0,nan,142.7085,0.0,nan,144.5099,0.7856,0.8479,1307.0492,0.6751,-597.2366,nan,nan,nan,nan,15575.8076,2.2228,0.7856,0.6172,93.2364,nan,nan,nan,-1224.5692,152.7762,nan,nan,nan
1307.2016,4734.1699,4734170.5,nan,143.0268,0.0,nan,142.8699,0.7867,0.8469,1307.2015,0.7179,-597.3109,nan,nan,nan,nan,15532.0557,2.2215,0.7867,0.6189,93.1691,nan,nan,nan,-1224.7216,152.7847,nan,nan,nan
1307.354,4694.3579,4694358.0,nan,144.1359,0.0,nan,141.8321,0.7873,0.8446,1307.354,0.7398,-597.3853,nan,nan,nan,nan,15401.4365,2.2199,0.7873,0.6198,93.0879,nan,nan,nan,-1224.874,152.7932,nan,nan,nan
1307.5064,4637.4351,4637435.0,nan,145.6225,0.0,nan,141.6405,0.7848,0.8427,1307.5063,0.7082,-597.4595,nan,nan,nan,nan,15214.6826,2.2156,0.7848,0.6159,92.9715,nan,nan,nan,-1225.0264,152.8017,nan,nan,nan
1307.6588,4570.1934,4570193.5,nan,147.0581,0.0,nan,141.6093,0.7792,0.8421,1307.6588,0.6985,-597.5339,nan,nan,nan,nan,14994.0723,2.205,0.7792,0.6072,92.9726,nan,nan,nan,-1225.1788,152.8101,nan,nan,nan
1307.8112,4514.3765,4514376.5,nan,148.1944,0.0,nan,141.338,0.7775,0.8415,1307.8112,0.6787,-597.6082,nan,nan,nan,nan,14810.9463,2.1949,0.7775,0.6045,93.0543,nan,nan,nan,-1225.3312,152.8186,nan,nan,nan
1307.9636,4463.4438,4463443.5,nan,149.1002,0.0,nan,141.0029,0.7801,0.8417,1307.9636,0.6777,-597.6826,nan,nan,nan,nan,14643.8438,2.1834,0.7801,0.6086,93.1626,nan,nan,nan,-1225.4835,152.8271,nan,nan,nan
1308.116,4416.7183,4416727.5,nan,149.9805,0.0,nan,140.6053,0.7877,0.8463,1308.116,0.66,-597.7569,nan,nan,nan,nan,14490.5752,2.1733,0.7877,0.6205,93.1917,nan,nan,nan,-1225.636,152.8356,nan,nan,nan
1308.2684,4384.8218,4384822.0,nan,150.7935,0.0,nan,139.9687,0.804,0.8613,1308.2684,0.662,-597.8312,nan,nan,nan,nan,14385.8984,2.1693,0.804,0.6464,93.2479,nan,nan,nan,-1225.7883,152.8441,nan,nan,nan
1308.4207,4403.4185,4403418.5,nan,150.9453,0.0,nan,139.4091,0.8278,0.8868,1308.4207,0.6699,-597.9055,nan,nan,nan,nan,14446.9121,2.1807,0.8278,0.6852,93.1875,nan,nan,nan,-1225.9407,152.8526,nan,nan,nan
1308.5732,4443.6177,4443617.5,nan,150.4445,0.0,nan,139.7206,0.8554,0.9143,1308.5731,0.6945,-597.9799,nan,nan,nan,nan,14578.7979,2.1933,0.8554,0.7317,93.0897,nan,nan,nan,-1226.0931,152.8611,nan,nan,nan
1308.7256,4507.5322,4507532.0,nan,149.4135,0.0,nan,141.5135,0.8705,0.9309,1308.7256,0.6902,-598.0542,nan,nan,nan,nan,14788.4912,2.2096,0.8705,0.7578,92.9512,nan,nan,nan,-1226.2456,152.8696,nan,nan,nan
1308.878,4593.7095,4593709.5,nan,147.4797,0.0,nan,144.5849,0.8673,0.9309,1308.8779,0.6878,-598.1285,nan,nan,nan,nan,15071.2256,2.2227,0.8673,0.7522,92.8773,nan,nan,nan,-1226.3979,152.878,nan,nan,nan
1309.0304,4698.7681,4698768.5,nan,144.7531,0.0,nan,147.9699,0.859,0.9227,1309.0304,0.6909,-598.2028,nan,nan,nan,nan,15415.9082,2.2315,0.859,0.7379,92.7688,nan,nan,nan,-1226.5504,152.8865,nan,nan,nan
1309.1828,4803.0791,4803079.0,nan,142.244,0.0,nan,150.3084,0.848,0.913,1309.1827,0.7089,-598.2772,nan,nan,nan,nan,15758.1328,2.2415,0.848,0.7191,92.6591,nan,nan,nan,-1226.7028,152.895,nan,nan,nan
1309.3352,4871.6353,4871635.5,nan,141.1745,0.0,nan,150.6956,0.8324,0.8988,1309.3352,0.6979,-598.3515,nan,nan,nan,nan,15983.0557,2.2564,0.8324,0.6929,92.6556,nan,nan,nan,-1226.8552,152.9035,nan,nan,nan
1309.4876,4885.7231,4885723.5,nan,141.5535,0.0,nan,149.5645,0.8169,0.8807,1309.4875,0.6897,-598.4258,nan,nan,nan,nan,16029.2754,2.269,0.8169,0.6673,92.7804,nan,nan,nan,-1227.0076,152.912,nan,nan,nan
1309.64,4850.0068,4850007.0,nan,142.3383,0.0,nan,148.1932,0.8062,0.8648,1309.64,0.662,-598.5001,nan,nan,nan,nan,15912.0967,2.2649,0.8062,0.65,93.1915,nan,nan,nan,-1227.1599,152.9205,nan,nan,nan
1309.7924,4844.7988,4844798.5,nan,142.183,0.0,nan,147.4181,0.8057,0.8573,1309.7924,0.6602,-598.5745,nan,nan,nan,nan,15895.0088,2.26,0.8057,0.6492,93.716,nan,nan,nan,-1227.3124,152.929,nan,nan,nan
1309.9448,4897.4922,4897492.0,nan,140.6781,0.0,nan,146.9001,0.8163,0.8709,1309.9448,0.6725,-598.6488,nan,nan,nan,nan,16067.8867,2.2604,0.8163,0.6663,94.2336,nan,nan,nan,-1227.4647,152.9374,nan,nan,nan
1310.0972,4975.5039,4975526.5,nan,138.7726,0.0,nan,145.6885,0.8264,0.8952,1310.0972,0.6914,-598.7231,nan,nan,nan,nan,16323.9062,2.2653,0.8264,0.6829,94.4818,nan,nan,nan,-1227.6172,152.9459,nan,nan,nan
1310.2496,5088.4722,5088471.0,nan,136.8178,0.0,nan,143.3854,0.8291,0.903,1310.2495,0.6995,-598.7974,nan,nan,nan,nan,16694.459,2.2841,0.8291,0.6874,94.5758,nan,nan,nan,-1227.7695,152.9544,nan,nan,nan
1310.4019,5166.3447,5166345.0,nan,135.4749,0.0,nan,140.6893,0.8265,0.8976,1310.4019,0.7053,-598.8717,nan,nan,nan,nan,16949.9492,2.2963,0.8265,0.6831,94.5193,nan,nan,nan,-1227.9219,152.9629,nan,nan,nan
1310.5544,5125.5156,5125516.0,nan,135.8409,0.0,nan,138.8327,0.8174,0.8836,1310.5543,0.6797,-598.9461,nan,nan,nan,nan,16815.9961,2.2843,0.8174,0.6681,94.4964,nan,nan,nan,-1228.0743,152.9714,nan,nan,nan
1310.7068,5028.5493,5028549.5,nan,137.3208,0.0,nan,138.449,0.801,0.864,1310.7068,0.6464,-599.0204,nan,nan,nan,nan,16497.8652,2.2655,0.801,0.6416,94.4247,nan,nan,nan,-1228.2268,152.9799,nan,nan,nan
1310.8592,4922.9175,4922918.5,nan,139.0476,0.0,nan,139.1521,0.7778,0.8399,1310.8591,0.6865,-599.0948,nan,nan,nan,nan,16151.3057,2.2458,0.7778,0.605,94.3596,nan,nan,nan,-1228.3791,152.9883,nan,nan,nan
1311.0116,4837.5508,4837550.5,nan,140.3231,0.0,nan,139.8056,0.7578,0.8173,1311.0116,0.7167,-599.1691,nan,nan,nan,nan,15871.2295,2.2271,0.7578,0.5743,94.1886,nan,nan,nan,-1228.5316,152.9968,nan,nan,nan
1311.164,4769.6001,4769600.0,nan,140.9866,0.0,nan,139.9109,0.7476,0.8013,1311.1639,0.6822,-599.2434,nan,nan,nan,nan,15648.2949,2.2062,0.7476,0.5589,94.0513,nan,nan,nan,-1228.684,153.0053,nan,nan,nan
1311.3164,4717.6685,4717668.5,nan,141.8408,0.0,nan,140.0336,0.7438,0.793,1311.3164,0.6803,-599.3177,nan,nan,nan,nan,15477.916,2.1954,0.7438,0.5532,93.929,nan,nan,nan,-1228.8364,153.0138,nan,nan,nan
1311.4688,4661.4282,4661428.0,nan,143.5129,0.0,nan,140.7343,0.7443,0.7887,1311.4688,0.6952,-599.3921,nan,nan,nan,nan,15293.3994,2.1948,0.7443,0.554,93.6589,nan,nan,nan,-1228.9888,153.0223,nan,nan,nan
1311.6212,4601.7446,4601744.5,nan,145.1424,0.0,nan,141.643,0.7515,0.789,1311.6212,0.6933,-599.4664,nan,nan,nan,nan,15097.5869,2.1913,0.7515,0.5648,93.1621,nan,nan,nan,-1229.1411,153.0308,nan,nan,nan
1311.7736,4663.9302,4663994.0,nan,143.8345,0.0,nan,141.2043,0.7793,0.8162,1311.7736,0.7058,-599.5407,nan,nan,nan,nan,15301.8174,2.2009,0.7793,0.6073,92.3367,nan,nan,nan,-1229.2936,153.0393,nan,nan,nan
1311.926,5053.4985,5053498.5,nan,135.8286,0.0,nan,137.7394,0.8769,0.929,1311.926,0.6983,-599.6151,nan,nan,nan,nan,16579.7207,2.252,0.8769,0.769,91.4685,nan,nan,nan,-1229.4459,153.0477,nan,nan,nan
1312.0784,5857.0415,5857103.0,nan,121.9191,0.0,nan,131.2951,1.1181,1.2217,1312.0784,0.6399,-599.6894,nan,nan,nan,nan,19216.2188,2.3428,1.1181,1.2501,90.7166,nan,nan,nan,-1229.5984,153.0562,nan,nan,nan
1312.2308,6797.2183,6797218.5,nan,109.0061,0.0,nan,124.6538,1.3863,1.5669,1312.2307,0.5748,-599.7637,nan,nan,nan,nan,22300.584,2.4309,1.3863,1.9218,90.389,nan,nan,nan,-1229.7507,153.0647,nan,nan,nan
1312.3831,7236.293,7236293.0,nan,103.8906,0.0,nan,121.7727,1.391,1.5709,1312.3831,0.5598,-599.838,nan,nan,nan,nan,23741.1191,2.4665,1.391,1.9349,90.3011,nan,nan,nan,-1229.9031,153.0732,nan,nan,nan
1312.5356,6722.6431,6722643.0,nan,109.2224,0.0,nan,124.3778,1.4576,1.659,1312.5355,0.5967,-599.9124,nan,nan,nan,nan,22055.916,2.409,1.4576,2.1246,90.5413,nan,nan,nan,-1230.0555,153.0817,nan,nan,nan
1312.688,5821.0225,5821036.5,nan,120.6786,0.0,nan,129.9446,1.2195,1.3583,1312.688,0.6556,-599.9867,nan,nan,nan,nan,19097.8887,2.3047,1.2195,1.4872,90.9358,nan,nan,nan,-1230.208,153.0902,nan,nan,nan
1312.8404,5234.2954,5234295.5,nan,131.2243,0.0,nan,134.4249,1.0394,1.1473,1312.8403,0.6898,-600.061,nan,nan,nan,nan,17172.8867,2.2535,1.0394,1.0804,91.556,nan,nan,nan,-1230.3604,153.0986,nan,nan,nan
1312.9928,5016.7598,5016760.0,nan,136.5985,0.0,nan,136.1409,0.95,1.0465,1312.9928,0.7009,-600.1353,nan,nan,nan,nan,16459.1855,2.2483,0.95,0.9025,92.1814,nan,nan,nan,-1230.5128,153.1071,nan,nan,nan
1313.1452,4979.5093,4979509.5,nan,137.4612,0.0,nan,136.0516,0.8826,0.9778,1313.1451,0.7012,-600.2097,nan,nan,nan,nan,16336.9736,2.2457,0.8826,0.779,92.7986,nan,nan,nan,-1230.6652,153.1156,nan,nan,nan
1313.2976,4933.2974,4933297.0,nan,138.0939,0.0,nan,135.7099,0.8219,0.9093,1313.2976,0.6771,-600.284,nan,nan,nan,nan,16185.3574,2.2351,0.8219,0.6755,93.231,nan,nan,nan,-1230.8176,153.1241,nan,nan,nan
1313.45,4855.6108,4855611.0,nan,139.6568,0.0,nan,135.7208,0.781,0.8517,1313.45,0.6755,-600.3583,nan,nan,nan,nan,15930.4814,2.2248,0.781,0.61,93.2662,nan,nan,nan,-1230.97,153.1326,nan,nan,nan
