DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,NPHI,PEF,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,TEMP,VCL,WATER_VOL,ZLT
1419.3881,6434.4521,6434452.0,nan,9.529,9.529,113.688,0.0,0.0,81.8812,2.604,2.74,0.4669,4.126,nan,0.023,0.1492,0.0088,0.01,21110.4082,2.4,2.604,6.7808,454.161,1.0,1.0,1.0,-1356.0281,156.5886,70.247,0.0088,6.0
1419.5401,6769.0737,6769074.0,nan,9.36,9.36,106.537,0.0,0.0,80.4956,2.646,2.825,0.4433,4.132,nan,0.8868,0.153,0.0233,0.0233,22208.248,2.366,2.646,7.0013,454.176,1.0,1.0,1.0,-1356.1801,156.5968,64.846,0.0233,6.0
1419.6921,6759.2852,6759285.0,nan,9.121,9.121,106.556,0.0,0.0,78.6981,2.686,2.931,0.4244,4.144,nan,2.5577,0.1526,0.0221,0.0221,22176.1328,2.363,2.686,7.2146,453.843,1.0,1.0,1.0,-1356.332,156.6049,65.259,0.0221,6.0
1419.844,6554.2173,6554217.5,nan,9.049,9.049,110.727,0.0,0.0,79.099,2.594,2.884,0.4258,4.147,nan,2.9588,0.1509,0.0111,0.0111,21503.3379,2.381,2.594,6.7288,453.642,1.0,1.0,1.0,-1356.484,156.6132,69.898,0.0111,6.0
1419.996,6474.6753,6474675.5,nan,9.076,9.076,111.287,0.0,0.0,80.0514,2.463,2.768,0.4421,4.149,nan,3.1595,0.1522,0.007,0.01,21242.373,2.364,2.463,6.0664,453.868,1.0,1.0,1.0,-1356.6361,156.6214,72.59,0.007,7.0
1420.1481,6468.5884,6468588.5,nan,9.06,9.06,111.109,0.0,0.0,81.8718,2.424,2.735,0.454,4.142,nan,3.298,0.1508,0.005,0.01,21222.4043,2.358,2.424,5.8758,454.362,1.0,1.0,1.0,-1356.7881,156.6295,72.896,0.005,7.0
1420.3001,6591.4185,6591418.5,nan,8.991,8.991,110.472,0.0,0.0,85.3188,2.491,2.796,0.4521,4.032,nan,1.1897,0.1466,0.0016,0.01,21625.3887,2.389,2.491,6.2051,454.848,1.0,1.0,1.0,-1356.9401,156.6378,72.515,0.0016,7.0
1420.4521,6489.3511,6489351.0,nan,8.942,8.942,113.055,0.0,0.0,88.3352,2.499,2.745,0.4595,3.913,nan,0.1236,0.1503,0.0001,0.01,21290.5215,2.407,2.499,6.245,455.331,1.0,1.0,1.0,-1357.092,156.646,75.123,0.0001,7.0
1420.604,5925.2964,5925296.0,nan,8.963,8.963,122.274,0.0,0.0,89.1536,2.341,2.488,0.4938,3.889,nan,0.0385,0.1639,0.0001,0.01,19439.9473,2.377,2.341,5.4803,455.958,1.0,1.0,1.0,-1357.244,156.6541,81.957,0.0001,7.0
1420.756,5526.8979,5526898.0,nan,9.052,9.052,130.371,0.0,0.0,87.7685,2.129,2.204,0.5316,4.077,nan,0.0402,0.1744,0.0006,0.01,18132.8672,2.364,2.129,4.5326,456.77,1.0,1.0,1.0,-1357.396,156.6623,86.934,0.0006,7.0
1420.9081,5793.0103,5793010.0,nan,9.172,9.172,127.96,0.0,0.0,84.8797,2.026,2.078,0.5341,4.712,nan,0.0193,0.1712,0.0035,0.01,19005.9395,2.432,2.026,4.1047,457.655,1.0,1.0,1.0,-1357.548,156.6705,83.83,0.0035,7.0
1421.0601,6777.2998,6777300.0,nan,9.227,9.227,114.413,0.0,0.0,80.6332,2.173,2.25,0.5056,5.85,nan,0.0047,0.1524,0.0087,0.01,22235.2363,2.544,2.173,4.7219,458.28,1.0,1.0,1.0,-1357.7001,156.6787,71.833,0.0087,8.0
1421.2121,7878.8818,7878882.0,nan,9.144,9.144,101.666,0.0,0.0,74.4698,2.784,2.958,0.4676,6.779,nan,0.0021,0.1266,0.0119,0.0119,25849.3496,2.628,2.784,7.7507,458.292,1.0,1.0,1.0,-1357.8521,156.6869,57.356,0.0119,8.0
1421.364,8173.7534,8173753.5,nan,9.004,9.004,97.439,0.0,0.0,67.3705,3.704,4.049,0.4383,6.262,nan,0.0023,0.1121,0.0111,0.0111,26816.7754,2.613,3.704,13.7196,457.751,1.0,1.0,1.0,-1358.004,156.6951,50.466,0.0111,8.0
1421.516,7649.2637,7649263.5,nan,8.93,8.93,100.773,0.0,0.0,63.9637,3.713,3.971,0.4292,5.109,nan,0.0027,0.1183,0.0072,0.01,25096.0098,2.529,3.713,13.7864,457.141,1.0,1.0,1.0,-1358.156,156.7033,55.59,0.0072,8.0
1421.668,6759.5879,6759588.0,nan,8.924,8.924,110.384,0.0,0.0,68.4048,2.917,2.977,0.4423,4.595,nan,0.0083,0.1362,0.0022,0.01,22177.127,2.448,2.917,8.5089,456.838,1.0,1.0,1.0,-1358.3081,156.7115,67.033,0.0022,8.0
1421.8201,6295.8589,6295859.0,nan,8.919,8.919,115.997,0.0,0.0,77.289,2.553,2.514,0.4589,4.54,nan,0.0267,0.1493,0.0001,0.01,20655.7051,2.396,2.553,6.5178,456.677,1.0,1.0,1.0,-1358.4601,156.7197,74.621,0.0001,8.0
1421.9721,6424.3042,6424304.5,nan,8.91,8.91,113.5829,0.0,0.0,82.0996,2.666,2.538,0.459,4.643,nan,0.0379,0.153,0.0029,0.01,21077.1133,2.394,2.666,7.1076,456.184,0.9887,0.9887,0.9684,-1358.6121,156.7279,75.075,0.0029,8.0
1422.124,6607.9619,6607962.0,nan,8.911,8.911,111.8098,0.0,0.0,79.4348,3.02,2.792,0.465,4.745,nan,0.0299,0.1545,0.0141,0.0141,21679.666,2.424,3.02,9.1204,455.179,0.9603,0.9603,0.8982,-1358.764,156.7361,70.234,0.0135,8.0
1422.276,6571.5132,6571513.0,nan,8.908,8.908,113.0793,4.0,0.0,73.7539,3.354,3.035,0.5017,4.622,nan,0.0192,0.1588,0.0313,0.0313,21560.082,2.438,3.354,11.2493,453.968,0.9218,0.9218,0.8487,-1358.916,156.7443,63.75,0.0288,8.0
1422.428,6377.7163,6377716.5,nan,8.901,8.901,115.2251,4.0,0.0,70.6109,3.565,3.189,0.5386,4.277,nan,0.0192,0.1679,0.0453,0.0453,20924.2656,2.411,3.565,12.7092,452.889,0.8671,0.8671,0.8236,-1359.0681,156.7525,61.318,0.0392,8.0
1422.5801,6165.0991,6165099.0,nan,8.9,8.9,117.0235,4.0,0.0,71.3473,3.723,3.323,0.5511,4.02,nan,0.0302,0.1771,0.0529,0.0529,20226.7031,2.367,3.723,13.8607,452.123,0.8123,0.8123,0.8002,-1359.22,156.7607,62.112,0.0429,8.0
1422.7321,6075.4819,6075482.0,nan,8.902,8.902,117.1443,4.0,0.0,73.2139,3.921,3.526,0.5468,3.914,nan,0.0459,0.1775,0.0546,0.0546,19932.6836,2.335,3.921,15.3742,451.667,0.7887,0.7887,0.7893,-1359.3721,156.7689,61.47,0.0431,8.0
1422.884,6173.5386,6173539.0,nan,8.898,8.898,114.3949,4.0,0.0,74.5248,4.224,3.874,0.5278,3.62,nan,0.0622,0.1737,0.0629,0.0629,20254.3926,2.317,4.224,17.8422,451.319,0.7943,0.7943,0.8027,-1359.524,156.7771,55.375,0.05,8.0
1423.036,6343.2856,6343285.5,nan,8.892,8.892,110.2766,4.0,0.0,76.5202,4.664,4.423,0.4934,3.044,nan,1.2995,0.1774,0.0875,0.0875,20811.3047,2.295,4.664,21.7529,450.86,0.7914,0.7914,0.8325,-1359.676,156.7853,44.971,0.0692,8.0
1423.188,6439.8271,6439827.0,nan,8.888,8.888,107.2035,4.0,0.0,79.7085,5.185,5.128,0.4412,2.568,nan,4.8797,0.1849,0.1002,0.1002,21128.041,2.265,5.185,26.8842,450.226,0.7434,0.7434,0.8273,-1359.828,156.7935,42.369,0.0745,8.0
1423.3401,6423.7969,6423797.0,nan,8.892,8.892,106.3797,4.0,0.0,82.8036,5.629,5.818,0.3836,2.421,nan,10.3779,0.1892,0.0931,0.0931,21075.4492,2.242,5.629,31.6856,449.467,0.6772,0.6772,0.7807,-1359.9801,156.8017,48.032,0.063,8.0
1423.4921,6280.3979,6280398.0,nan,8.908,8.908,108.1777,4.0,0.0,86.4103,5.868,6.261,0.3574,2.536,nan,17.191,0.1926,0.0905,0.0905,20604.9805,2.229,5.868,34.4334,448.835,0.6421,0.6421,0.7382,-1360.1321,156.8099,51.03,0.0581,8.0
1423.6441,6075.0537,6075054.0,nan,8.929,8.929,111.5834,4.0,0.0,91.7985,5.788,6.255,0.3745,2.792,nan,21.6613,0.193,0.0844,0.0844,19931.2793,2.224,5.788,33.5009,448.604,0.6362,0.6362,0.6982,-1360.2841,156.8181,54.269,0.0537,8.0
1423.796,5929.751,5929751.0,nan,8.943,8.943,114.7289,4.0,0.0,96.9334,5.421,5.852,0.4059,3.103,nan,20.2715,0.1899,0.0689,0.0689,19454.5625,2.232,5.421,29.3872,448.794,0.644,0.644,0.6576,-1360.436,156.8263,60.534,0.0443,8.0
1423.948,5830.0586,5830058.5,nan,8.942,8.942,116.743,4.0,0.0,99.1986,5.029,5.416,0.4239,3.394,nan,16.4883,0.1886,0.0593,0.0593,19127.4883,2.233,5.029,25.2908,449.343,0.6579,0.6579,0.6382,-1360.588,156.8345,64.641,0.039,8.0
1424.1001,5778.2715,5778271.5,nan,8.931,8.931,117.7365,4.0,0.0,99.9257,4.816,5.201,0.4254,3.566,nan,14.032,0.1894,0.0583,0.0583,18957.582,2.232,4.816,23.1939,450.072,0.6668,0.6668,0.6356,-1360.7401,156.8427,65.552,0.0389,8.0
1424.2521,5777.3984,5777398.5,nan,8.92,8.92,117.596,4.0,0.0,101.7931,4.807,5.237,0.4194,3.575,nan,13.8104,0.1899,0.0594,0.0594,18954.7188,2.229,4.807,23.1073,450.641,0.6671,0.6671,0.6368,-1360.8921,156.8509,65.245,0.0396,8.0
1424.4041,5824.9746,5824974.5,nan,8.918,8.918,116.4786,4.0,0.0,104.0325,4.949,5.459,0.4212,3.553,nan,14.5652,0.1884,0.0565,0.0565,19110.8086,2.226,4.949,24.4926,450.881,0.6623,0.6623,0.6351,-1361.0441,156.8591,65.898,0.0375,8.0
1424.556,5899.9292,5899929.0,nan,8.921,8.921,115.2055,4.0,0.0,104.8345,5.118,5.714,0.437,3.603,nan,14.2769,0.1848,0.0493,0.0493,19356.7227,2.23,5.118,26.1939,450.978,0.6597,0.6597,0.6284,-1361.196,156.8673,67.749,0.0325,8.0
1424.708,5968.3892,5968389.5,nan,8.924,8.924,114.4968,4.0,0.0,103.6604,5.15,5.775,0.4424,3.822,nan,12.2472,0.1814,0.0437,0.0437,19581.3301,2.242,5.15,26.5225,451.087,0.6662,0.6662,0.6257,-1361.348,156.8755,68.874,0.0291,8.0
1424.8601,5994.3018,5994302.0,nan,8.927,8.927,114.7137,4.0,0.0,100.3829,4.947,5.502,0.4382,4.083,nan,10.2171,0.1795,0.0413,0.0413,19666.3438,2.256,4.947,24.4728,451.273,0.6859,0.6859,0.6324,-1361.5,156.8837,69.1,0.0283,8.0
1425.0121,5971.835,5971835.0,nan,8.934,8.934,115.8599,4.0,0.0,95.7223,4.546,4.965,0.4427,4.258,nan,9.2232,0.1788,0.0384,0.0384,19592.6348,2.27,4.546,20.6661,451.573,0.7172,0.7172,0.6475,-1361.652,156.8919,70.193,0.0275,8.0
1425.1641,5932.8975,5932897.0,nan,8.947,8.947,117.2368,0.0,0.0,91.7429,4.009,4.282,0.4587,4.402,nan,8.5232,0.1786,0.0333,0.0333,19464.8867,2.282,4.009,16.0721,452.054,0.7594,0.7594,0.6749,-1361.8041,156.9001,72.637,0.0253,8.0
1425.316,5964.9331,5964933.0,nan,8.961,8.961,117.4758,0.0,0.0,88.502,3.475,3.628,0.4746,4.504,nan,7.2252,0.1759,0.0241,0.0241,19569.9902,2.299,3.475,12.0756,452.792,0.8127,0.8127,0.7146,-1361.9561,156.9083,75.893,0.0196,8.0
1425.468,6068.5063,6068506.5,nan,8.971,8.971,116.4251,0.0,0.0,85.9869,3.174,3.234,0.4875,4.501,nan,5.542,0.172,0.0143,0.0143,19909.7969,2.318,3.174,10.0743,453.659,0.8605,0.8605,0.754,-1362.108,156.9165,78.833,0.0123,8.0
1425.62,6049.3765,6049376.0,nan,8.995,8.995,117.3475,0.0,0.0,85.9191,3.046,3.013,0.4942,4.537,nan,2.1971,0.1746,0.0161,0.0161,19847.0352,2.329,3.046,9.2781,454.443,0.8932,0.8932,0.7745,-1362.26,156.9247,79.217,0.0144,8.0
1425.7721,5896.875,5896875.0,nan,9.122,9.122,122.3464,0.0,0.0,87.8745,2.69,2.599,0.5064,4.99,nan,0.2513,0.1791,0.0211,0.0211,19346.7031,2.367,2.69,7.2361,455.173,0.9349,0.9349,0.822,-1362.4121,156.9329,79.013,0.0197,8.0
1425.9241,5875.0703,5875070.5,nan,9.406,9.406,126.5359,0.0,0.0,89.909,2.2,2.119,0.5337,5.82,nan,0.0329,0.1744,0.0106,0.0106,19275.166,2.439,2.2,4.84,455.936,0.9811,0.9811,0.9318,-1362.5641,156.9411,81.946,0.0104,8.0
1426.076,6123.2251,6123225.5,nan,9.626,9.626,124.4442,0.0,0.0,90.5132,2.024,1.987,0.5516,6.583,nan,0.0053,0.1655,0.0001,0.01,20089.3223,2.5,2.024,4.0966,456.484,1.0,1.0,1.0,-1362.7161,156.9493,82.739,0.0001,8.0
1426.228,6726.2163,6726216.0,nan,9.505,9.505,115.01,0.0,0.0,87.7014,2.274,2.319,0.5362,6.89,nan,0.0017,0.1555,0.0001,0.01,22067.6387,2.538,2.274,5.1711,456.642,1.0,1.0,1.0,-1362.868,156.9575,77.736,0.0001,8.0
1426.38,7642.2363,7642236.5,nan,9.181,9.181,103.0194,0.0,0.0,80.8736,2.881,3.099,0.509,6.635,nan,0.0014,0.1438,0.0001,0.01,25072.9531,2.583,2.881,8.3002,456.598,1.0,1.0,1.0,-1363.0201,156.9657,71.891,0.0001,8.0
1426.5321,8159.1748,8159175.0,nan,8.987,8.987,96.8286,0.0,0.0,75.3403,3.178,3.606,0.4984,6.016,nan,0.0017,0.1399,0.0001,0.01,26768.9473,2.592,3.178,10.0997,456.6,1.0,1.0,1.0,-1363.172,156.9739,69.951,0.0001,8.0
1426.6841,7712.2852,7712285.5,nan,8.971,8.971,99.0405,0.0,0.0,75.8555,2.88,3.305,0.4997,5.489,nan,0.0019,0.1465,0.0001,0.01,25302.7734,2.506,2.88,8.2944,456.622,1.0,1.0,1.0,-1363.324,156.9821,73.24,0.0001,8.0
1426.836,6687.5083,6687508.0,nan,8.993,8.993,109.6139,0.0,0.0,81.1159,2.494,2.839,0.4911,5.191,nan,0.0086,0.1572,0.0037,0.01,21940.6426,2.405,2.494,6.22,456.566,1.0,1.0,0.9671,-1363.4761,156.9903,76.826,0.0037,8.0
1426.988,6135.8804,6135880.5,nan,9.002,9.002,117.4814,0.0,0.0,85.7805,2.313,2.626,0.4787,5.117,nan,0.0286,0.1647,0.0135,0.0135,20130.8418,2.365,2.313,5.35,456.378,1.0,1.0,0.8885,-1363.6281,156.9985,75.595,0.0135,8.0
1427.14,6554.8413,6554841.5,nan,8.994,8.994,113.274,0.0,0.0,85.6911,2.387,2.753,0.4719,5.347,nan,0.0254,0.1576,0.0199,0.0199,21505.3848,2.436,2.387,5.6978,456.068,1.0,1.0,0.863,-1363.78,157.0067,68.836,0.0199,8.0
1427.2921,7621.103,7621103.0,nan,8.973,8.973,103.865,0.0,0.0,79.8125,2.76,3.314,0.466,5.574,nan,0.0088,0.1321,0.016,0.016,25003.6191,2.597,2.76,7.6176,455.586,1.0,1.0,0.9244,-1363.932,157.0149,58.06,0.016,8.0
1427.4441,8491.2881,8491289.0,nan,8.954,8.954,97.313,0.0,0.0,70.5172,3.219,4.028,0.4529,5.047,nan,0.0031,0.1084,0.0126,0.0126,27858.5586,2.711,3.219,10.362,454.877,1.0,1.0,0.9818,-1364.0841,157.0231,47.924,0.0126,8.0
1427.5961,8610.0225,8610023.0,nan,8.94,8.94,94.201,0.0,0.0,64.2888,3.337,4.159,0.4403,4.198,nan,0.0027,0.1065,0.0193,0.0193,28248.1074,2.661,3.337,11.1356,453.961,1.0,1.0,1.0,-1364.2361,157.0313,43.604,0.0193,8.0
1427.748,8124.6372,8124637.0,nan,8.925,8.925,95.477,0.0,0.0,65.7878,3.296,3.945,0.4465,4.062,nan,0.0029,0.1196,0.0306,0.0306,26655.6328,2.545,3.296,10.8636,452.924,1.0,1.0,0.9871,-1364.3881,157.0395,44.514,0.0306,8.0
1427.9,7482.7114,7482711.5,nan,8.913,8.913,101.183,0.0,0.0,71.8153,3.529,4.043,0.4727,4.313,nan,0.0029,0.1244,0.0288,0.0288,24549.5781,2.484,3.529,12.4538,451.776,1.0,1.0,0.967,-1364.54,157.0477,47.814,0.0288,8.0
1428.0521,7438.6069,7438606.5,nan,8.914,8.914,101.66,0.0,0.0,74.9936,3.992,4.349,0.4906,4.336,nan,0.0027,0.1139,0.0113,0.0113,24404.877,2.481,3.992,15.9361,450.552,1.0,1.0,0.9787,-1364.6921,157.0559,51.355,0.0113,8.0
1428.2041,7574.1123,7574112.5,nan,8.926,8.926,99.801,0.0,0.0,74.7287,4.214,4.325,0.4886,4.025,nan,0.0024,0.106,0.0001,0.01,24849.4492,2.48,4.214,17.7578,449.492,1.0,1.0,1.0,-1364.844,157.0641,53.013,0.0001,8.0
1428.3561,7359.6499,7359650.0,nan,8.944,8.944,102.088,0.0,0.0,75.1904,3.986,3.897,0.4869,3.774,nan,0.0033,0.1099,0.0001,0.01,24145.832,2.465,3.986,15.8882,448.825,1.0,1.0,1.0,-1364.996,157.0723,54.941,0.0001,8.0
1428.508,6957.3857,6957385.5,nan,8.958,8.958,106.282,0.0,0.0,77.7848,3.641,3.447,0.4967,3.665,nan,0.0031,0.1189,0.0001,0.01,22826.0684,2.426,3.641,13.2569,448.515,1.0,1.0,1.0,-1365.1481,157.0805,59.453,0.0001,8.0
1428.66,6528.1763,6528176.5,nan,8.952,8.952,111.122,0.0,0.0,80.752,3.439,3.195,0.5005,3.545,nan,0.002,0.1255,0.0001,0.01,21417.9023,2.38,3.439,11.8267,448.46,1.0,1.0,1.0,-1365.3,157.0887,62.739,0.0001,8.0
1428.812,6151.5503,6151550.5,nan,8.936,8.936,115.993,0.0,0.0,82.2467,3.448,3.187,0.4964,3.381,nan,0.0016,0.1178,0.0001,0.01,20182.252,2.341,3.448,11.8887,448.645,1.0,1.0,1.0,-1365.452,157.0969,58.886,0.0001,8.0
1428.9641,5828.9487,5828949.0,nan,8.927,8.927,119.066,3.0,nan,81.552,3.734,3.472,0.4979,2.801,nan,0.0015,0.0921,0.0001,0.01,19123.8477,2.277,3.734,13.9428,448.927,1.0,1.0,1.0,-1365.604,157.1051,46.03,0.0001,9.0
1429.1161,5166.228,5166228.0,nan,8.923,8.923,122.54,3.0,nan,79.2677,4.389,4.158,0.5043,1.784,nan,0.0014,0.0572,0.0001,0.01,16949.5664,2.077,4.389,19.2633,449.1,1.0,1.0,1.0,-1365.7561,157.1133,28.597,0.0001,9.0
1429.268,4217.0693,4217069.5,nan,8.911,8.911,128.582,3.0,nan,73.7454,5.688,5.564,0.5216,1.36,nan,0.0014,0.0262,0.0001,0.01,13835.5293,1.779,5.688,32.3533,449.154,1.0,1.0,1.0,-1365.9081,157.1215,13.08,0.0001,9.0
1429.42,3377.9414,3377941.5,nan,8.878,8.878,135.078,3.0,nan,60.9928,8.6,8.873,0.578,1.704,nan,0.0013,0.0098,0.0001,0.01,11082.4854,1.497,8.6,73.96,449.334,1.0,1.0,1.0,-1366.0601,157.1297,4.873,0.0001,9.0
1429.572,2812.6975,2812697.5,nan,8.827,8.827,141.634,3.0,nan,42.8452,15.06,17.64,0.6588,2.274,nan,0.0012,0.0078,0.0001,0.01,9228.0107,1.307,15.06,226.8036,449.806,1.0,1.0,1.0,-1366.212,157.1379,3.885,0.0001,9.0
1429.7241,2545.7524,2545752.5,nan,8.786,8.786,145.71,3.0,nan,27.5289,24.528,34.852,0.6961,2.731,nan,0.0012,0.0091,0.0001,0.01,8352.2061,1.217,24.528,601.6228,450.575,1.0,1.0,1.0,-1366.364,157.1461,4.529,0.0001,9.0
1429.8761,2495.2483,2495248.25,nan,8.776,8.776,146.094,3.0,nan,19.9293,31.989,40.271,0.6917,2.996,nan,0.0011,0.0099,0.0001,0.01,8186.5103,1.196,31.989,1023.2961,451.579,1.0,1.0,1.0,-1366.5161,157.1543,4.944,0.0001,9.0
1430.028,2526.7656,2526765.5,nan,8.795,8.795,145.478,3.0,nan,19.7459,23.427,22.359,0.6801,3.212,nan,0.0011,0.0176,0.0001,0.01,8289.9131,1.206,23.427,548.8243,452.908,1.0,1.0,1.0,-1366.6681,157.1625,8.818,0.0001,9.0
1430.18,2655.8186,2655818.75,nan,8.869,8.869,146.213,3.0,nan,27.5301,11.079,9.512,0.6534,3.537,nan,0.001,0.039,0.0001,0.01,8713.3164,1.274,11.079,122.7443,454.665,1.0,1.0,1.0,-1366.8201,157.1707,19.517,0.0001,9.0
1430.332,3015.197,3015197.25,nan,9.026,9.026,147.184,3.0,nan,45.1491,5.036,4.256,0.6273,3.991,nan,0.0009,0.0775,0.0001,0.01,9892.3789,1.456,5.036,25.3613,456.823,1.0,1.0,1.0,-1366.972,157.1789,38.753,0.0001,9.0
1430.4841,3667.408,3667408.0,nan,9.187,9.187,143.698,3.0,nan,69.6551,2.841,2.502,0.5977,4.509,nan,0.0009,0.1299,0.0001,0.01,12032.1787,1.729,2.841,8.0713,459.211,1.0,1.0,1.0,-1367.124,157.1871,64.928,0.0001,9.0
1430.6361,4526.3687,4526368.5,nan,9.229,9.229,136.967,3.0,nan,92.2723,2.209,2.035,0.5469,5.044,nan,0.0008,0.1719,0.0001,0.01,14850.291,2.034,2.209,4.8797,461.317,1.0,1.0,1.0,-1367.276,157.1953,85.97,0.0001,9.0
1430.7881,5479.6948,5479695.0,nan,9.182,9.182,128.101,3.0,nan,104.4573,2.129,2.04,0.4973,5.614,nan,0.0007,0.1702,0.0001,0.01,17978.002,2.303,2.129,4.5326,462.717,1.0,1.0,1.0,-1367.4281,157.2035,85.095,0.0001,10.0
1430.94,6354.3345,6354334.5,nan,9.178,9.178,118.671,0.0,nan,105.1087,2.214,2.173,0.4841,5.858,nan,0.0016,0.1457,0.0001,0.01,20847.5527,2.474,2.214,4.9018,463.601,1.0,1.0,1.0,-1367.5801,157.2117,72.851,0.0001,10.0
1431.092,6791.3936,6791394.0,nan,9.269,9.269,113.637,0.0,nan,99.5367,2.203,2.178,0.5162,5.344,nan,0.0032,0.1409,0.0001,0.01,22281.4766,2.532,2.203,4.8532,464.391,1.0,1.0,1.0,-1367.7321,157.2199,70.449,0.0001,10.0
1431.2441,6826.7734,6826773.5,nan,9.412,9.412,112.423,0.0,nan,93.8727,2.102,2.051,0.5623,4.578,nan,0.0044,0.148,0.0002,0.01,22397.5508,2.518,2.102,4.4184,465.036,1.0,1.0,1.0,-1367.884,157.2281,73.95,0.0002,10.0
1431.3961,6522.5039,6522504.0,nan,9.632,9.632,115.144,0.0,nan,91.6273,1.972,1.867,0.5669,4.066,nan,0.0052,0.1567,0.0003,0.01,21399.291,2.464,1.972,3.8888,465.429,1.0,1.0,1.0,-1368.036,157.2363,78.206,0.0003,10.0
1431.5481,6043.7559,6043755.5,nan,9.973,9.973,120.533,0.0,nan,93.8787,1.81,1.654,0.5305,3.856,nan,0.0185,0.1697,0.0024,0.01,19828.5957,2.39,1.81,3.2761,465.836,1.0,1.0,1.0,-1368.1881,157.2445,83.651,0.0024,10.0
1431.7,5613.8604,5613860.5,nan,10.344,10.344,126.234,0.0,nan,98.4375,1.649,1.466,0.5123,3.838,nan,0.0639,0.1834,0.0105,0.0105,18418.1777,2.325,1.649,2.7192,466.277,1.0,1.0,1.0,-1368.3401,157.2527,86.455,0.0105,10.0
1431.852,5326.2764,5326276.5,nan,10.591,10.591,130.818,0.0,nan,101.4163,1.534,1.344,0.5172,3.854,nan,0.1214,0.1929,0.0214,0.0214,17474.6602,2.286,1.534,2.3532,466.433,1.0,1.0,1.0,-1368.4921,157.2609,85.772,0.0214,10.0
1432.0041,5241.001,5241001.0,nan,10.721,10.721,132.016,0.0,nan,103.4127,1.456,1.272,0.5032,3.881,nan,0.1628,0.1966,0.0273,0.0273,17194.8848,2.27,1.456,2.1199,466.311,1.0,1.0,1.0,-1368.644,157.2691,84.609,0.0273,10.0
1432.1561,5245.6079,5245608.0,nan,10.891,10.891,131.319,0.0,nan,107.715,1.385,1.214,0.4816,3.901,nan,1.7283,0.1964,0.0284,0.0284,17210.0,2.26,1.385,1.9182,466.28,1.0,1.0,1.0,-1368.796,157.2773,83.958,0.0284,10.0
1432.3081,5256.3745,5256374.5,nan,11.126,11.126,131.166,0.0,nan,113.821,1.313,1.158,0.497,3.906,nan,1.9411,0.1968,0.0242,0.0242,17245.3242,2.262,1.313,1.724,466.338,1.0,1.0,1.0,-1368.948,157.2854,86.282,0.0242,10.0
1432.46,5246.1152,5246115.5,nan,11.291,11.291,131.713,0.0,nan,116.447,1.261,1.119,0.5463,3.947,nan,0.4266,0.1979,0.0154,0.0154,17211.6641,2.267,1.261,1.5901,466.097,1.0,1.0,1.0,-1369.1001,157.2937,91.234,0.0154,10.0
1432.612,5222.0039,5222004.0,nan,11.313,11.313,132.613,0.0,nan,113.7156,1.232,1.104,0.5773,4.072,nan,0.195,0.1987,0.0089,0.01,17132.5586,2.272,1.232,1.5178,465.496,1.0,1.0,1.0,-1369.2521,157.3019,94.865,0.0089,10.0
1432.764,5170.5029,5170503.0,nan,11.217,11.217,133.816,0.0,nan,109.9468,1.221,1.105,0.5678,4.22,nan,0.228,0.1987,0.0082,0.01,16963.5918,2.27,1.221,1.4908,464.844,1.0,1.0,1.0,-1369.4041,157.31,95.274,0.0082,10.0
1432.9161,5134.4458,5134446.0,nan,11.022,11.022,134.637,0.0,nan,109.6951,1.226,1.125,0.555,4.363,nan,0.2461,0.1983,0.0099,0.01,16845.2949,2.268,1.226,1.5031,464.358,1.0,1.0,1.0,-1369.556,157.3183,94.229,0.0099,10.0
1433.0681,5151.3081,5151308.5,nan,10.819,10.819,134.788,0.0,nan,111.6425,1.258,1.175,0.5547,4.553,nan,0.2183,0.198,0.0121,0.0121,16900.6172,2.278,1.258,1.5826,464.013,1.0,1.0,1.0,-1369.708,157.3265,92.94,0.0121,10.0
1433.22,5305.5273,5305527.5,nan,10.651,10.651,132.019,0.0,nan,112.4914,1.346,1.288,0.5487,4.722,nan,0.1808,0.1953,0.0138,0.0138,17406.5859,2.298,1.346,1.8117,463.666,1.0,1.0,1.0,-1369.86,157.3347,90.727,0.0138,10.0
1433.372,5612.8643,5612864.0,nan,10.355,10.355,126.365,0.0,nan,112.0109,1.539,1.516,0.5305,4.711,nan,0.1433,0.1847,0.0098,0.01,18414.9082,2.327,1.539,2.3685,463.079,1.0,1.0,1.0,-1370.0121,157.3428,87.449,0.0098,10.0
1433.524,5973.144,5973144.0,nan,9.917,9.917,120.376,0.0,nan,111.328,1.81,1.841,0.5149,4.522,nan,0.098,0.168,0.0043,0.01,19596.9297,2.359,1.81,3.2761,462.184,1.0,1.0,1.0,-1370.1641,157.351,81.822,0.0043,10.0
1433.6761,6401.271,6401271.0,nan,9.567,9.567,113.325,0.0,nan,111.6417,2.013,2.106,0.5135,4.424,nan,0.0604,0.1539,0.0059,0.01,21001.5449,2.38,2.013,4.0522,461.252,1.0,1.0,1.0,-1370.316,157.3593,74.03,0.0059,10.0
