DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BIT,CALI,CALI_1,NPHI,DT,FACIES,FLD1,GR,M2R2,LLS,LLD,DEPTH_1,NPHI_1,PEF,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI_MODELLING,TDVSS,ZCOR,RHOB_1,ZLT
1373.6577,7292.728,7292728.0,nan,0.2159,8.9934,9.2934,0.4725,106.1511,0.0,nan,82.6892,1.6817,1.6346,1.6422,1373.6577,0.4725,7.0198,0.0,23926.2734,2.5398,1.6422,2.6968,195.7427,1.0,-1292.9376,0.1084,2.5398,1.0
1373.81,7794.5205,7794520.5,nan,0.2159,9.1136,9.4136,0.4578,99.9391,0.0,nan,79.0858,2.0546,1.9915,2.0015,1373.8101,0.4578,6.998,0.0,25572.5742,2.5557,2.0015,4.006,194.8214,1.0,-1293.09,0.0414,2.5557,1.0
1373.9625,7128.4175,7128417.5,nan,0.2159,9.4054,9.7054,0.4556,103.6379,0.0,nan,77.8895,1.7909,1.7666,1.7733,1373.9625,0.4556,6.9646,0.0,23387.1973,2.4238,1.7733,3.1446,194.3518,1.0,-1293.2424,0.0343,2.4238,1.0
1374.1148,6154.2329,6154233.0,nan,0.2159,9.7025,10.0025,0.4896,112.9411,0.0,nan,81.3713,1.3215,1.3158,1.3206,1374.1149,0.4896,6.8922,0.0,20191.0527,2.2804,1.3206,1.744,194.6405,1.0,-1293.3948,0.1107,2.2804,1.0
1374.2672,5378.4497,5378449.5,nan,0.2159,9.8293,10.1293,0.5371,126.2281,0.0,nan,85.9109,1.0922,1.0923,1.0961,1374.2672,0.5371,6.5848,0.0,17645.832,2.2274,1.0961,1.2014,195.3371,1.0,-1293.5472,0.1427,2.2274,1.0
1374.4196,5163.0972,5163097.0,nan,0.2159,9.8207,10.1207,0.5504,132.5557,0.0,nan,88.0904,1.0295,1.0301,1.0336,1374.4196,0.5504,6.1996,0.0,16939.2949,2.2454,1.0336,1.0683,195.8867,1.0,-1293.6996,0.116,2.2454,1.0
1374.572,5260.854,5260854.0,nan,0.2159,9.8111,10.1111,0.5452,132.6534,0.0,nan,88.1751,1.0346,1.0317,1.0352,1374.572,0.5452,6.2409,0.0,17260.0195,2.2896,1.0352,1.0716,196.1441,1.0,-1293.8521,0.0921,2.2896,1.0
1374.7244,5311.4619,5311462.0,nan,0.2159,9.7907,10.0907,0.5354,132.9905,0.0,nan,87.9775,1.0478,1.0399,1.0435,1374.7244,0.5354,6.3805,0.0,17426.0566,2.3175,1.0435,1.0889,196.2563,1.0,-1294.0044,0.0986,2.3175,1.0
1374.8768,5397.249,5397249.0,nan,0.2159,9.6538,9.9538,0.5112,131.7746,0.0,nan,87.9243,1.0654,1.053,1.0566,1374.8768,0.5112,6.471,0.0,17707.5098,2.3334,1.0566,1.1164,196.1872,1.0,-1294.1569,0.1155,2.3334,1.0
1375.0292,5546.0391,5546039.0,nan,0.2159,9.4416,9.7416,0.4651,129.5858,0.0,nan,89.8909,1.1228,1.1068,1.1107,1375.0292,0.4651,6.5528,0.0,18195.666,2.3579,1.1107,1.2337,195.7138,1.0,-1294.3092,0.1234,2.3579,1.0
1375.1816,5712.5078,5712508.0,nan,0.2159,9.309,9.6089,0.432,127.5863,0.0,nan,94.1229,1.2456,1.2262,1.2305,1375.1816,0.432,6.5577,0.0,18741.8242,2.3912,1.2305,1.5141,194.7977,1.0,-1294.4617,0.1152,2.3912,1.0
1375.334,5964.8071,5964807.0,nan,0.2159,9.2699,9.5699,0.4296,123.3394,0.0,nan,97.0936,1.4292,1.4073,1.4115,1375.334,0.4296,6.5563,0.0,19569.5762,2.4137,1.4115,1.9923,193.5089,1.0,-1294.614,0.1144,2.4137,1.0
1375.4864,6151.127,6151127.0,nan,0.2159,9.2108,9.5108,0.4283,119.6381,0.0,nan,96.5998,1.6442,1.6206,1.6234,1375.4865,0.4283,6.5291,0.0,20180.8633,2.4144,1.6234,2.6354,191.8433,1.0,-1294.7664,0.1279,2.4144,1.0
1375.6389,6187.3374,6187337.5,nan,0.2159,9.1301,9.4301,0.4087,118.2532,0.0,nan,96.1643,1.8444,1.8197,1.8197,1375.6389,0.4087,6.4176,0.0,20299.6641,2.4005,1.8197,3.3113,189.9852,1.0,-1294.9188,0.1281,2.4005,1.0
1375.7912,6205.4878,6205487.5,nan,0.2159,9.0922,9.3922,0.3946,116.9397,0.0,nan,97.9749,1.9812,1.9564,1.9518,1375.7913,0.3946,6.3794,0.0,20359.2109,2.3808,1.9518,3.8095,188.3796,1.0,-1295.0712,0.1211,2.3808,1.0
1375.9437,6175.4517,6175452.0,nan,0.2159,9.1042,9.4042,0.4045,116.546,0.0,nan,98.0754,2.046,2.0203,2.0097,1375.9437,0.4045,6.509,0.0,20260.668,2.3613,2.0097,4.0389,187.1936,1.0,-1295.2236,0.1293,2.3613,1.0
1376.096,6092.8696,6092869.5,nan,0.2159,9.1393,9.4393,0.4193,117.4153,0.0,nan,94.4557,2.0217,1.9935,1.9783,1376.0961,0.4193,6.7284,0.0,19989.7285,2.3471,1.9783,3.9137,186.396,1.0,-1295.376,0.1281,2.3471,1.0
1376.2484,5901.4355,5901435.5,nan,0.2159,9.1825,9.4825,0.438,120.6766,0.0,nan,89.6268,1.8506,1.8225,1.8064,1376.2484,0.438,6.905,0.0,19361.666,2.3365,1.8064,3.2631,186.287,1.0,-1295.5284,0.0996,2.3365,1.0
1376.4008,5625.3936,5625393.5,nan,0.2159,9.2254,9.5254,0.4711,125.4171,0.0,nan,86.5321,1.5805,1.5551,1.5416,1376.4008,0.4711,6.7922,0.0,18456.0156,2.3147,1.5416,2.3765,187.3503,1.0,-1295.6808,0.0972,2.3147,1.0
1376.5532,5420.105,5420105.0,nan,0.2159,9.2604,9.5604,0.5154,128.6096,0.0,nan,86.1629,1.371,1.346,1.3347,1376.5532,0.5154,6.8155,0.0,17782.498,2.287,1.3347,1.7814,189.3575,1.0,-1295.8333,0.143,2.287,1.0
1376.7056,5362.9849,5362984.5,nan,0.2159,9.2758,9.5758,0.5342,130.0533,0.0,nan,88.1928,1.2902,1.2633,1.2527,1376.7056,0.5342,6.8291,0.0,17595.0938,2.2883,1.2527,1.5693,191.3086,1.0,-1295.9856,0.1831,2.2883,1.0
1376.858,5555.3853,5555385.5,nan,0.2159,9.2393,9.5393,0.5268,127.9742,0.0,nan,90.9753,1.3168,1.284,1.2727,1376.858,0.5268,6.4521,0.0,18226.3301,2.3325,1.2727,1.6198,192.3989,1.0,-1296.1381,0.1787,2.3325,1.0
1377.0104,5911.4219,5911422.0,nan,0.2159,9.1311,9.4311,0.5067,123.0508,0.0,nan,92.9238,1.4039,1.3614,1.3484,1377.0104,0.5067,6.1444,0.0,19394.4277,2.3865,1.3484,1.8182,192.6068,1.0,-1296.2904,0.1313,2.3865,1.0
1377.1628,6137.7256,6137725.5,nan,0.2159,9.0039,9.3039,0.4821,120.7485,0.0,nan,92.7036,1.4829,1.4325,1.4178,1377.1628,0.4821,6.0902,0.0,20136.8945,2.4315,1.4178,2.0102,192.2779,1.0,-1296.4429,0.0664,2.4315,1.0
1377.3152,6127.2114,6127211.0,nan,0.2159,8.932,9.232,0.4615,121.0154,0.0,nan,90.8463,1.5024,1.4503,1.435,1377.3152,0.4615,6.2536,0.0,20102.3984,2.4327,1.435,2.0592,191.8812,1.0,-1296.5952,0.0294,2.4327,1.0
1377.4676,6004.7261,6004726.5,nan,0.2159,8.9139,9.2139,0.462,120.4586,0.0,nan,88.7448,1.4854,1.4368,1.4216,1377.4677,0.462,6.6875,0.0,19700.5449,2.3731,1.4216,2.0209,191.7492,1.0,-1296.7476,0.0529,2.3731,1.0
1377.6201,5889.6816,5889681.5,nan,0.2159,8.9041,9.2041,0.4887,121.3211,0.0,nan,86.6992,1.5033,1.4574,1.4414,1377.6201,0.4887,7.1156,0.0,19323.1035,2.3443,1.4414,2.0776,191.8342,1.0,-1296.9,0.1252,2.3443,1.0
1377.7724,5798.29,5798290.0,nan,0.2159,8.8978,9.1978,0.5192,121.793,0.0,nan,85.0913,1.5763,1.5295,1.5119,1377.7725,0.5192,7.2367,0.0,19023.2617,2.3169,1.5119,2.2858,192.0109,1.0,-1297.0524,0.2096,2.3169,1.0
1377.9249,5886.4961,5886496.0,nan,0.2159,8.8995,9.1995,0.5252,117.5965,0.0,nan,84.6866,1.629,1.5811,1.5626,1377.9249,0.5252,7.2528,0.0,19312.6504,2.2711,1.5626,2.4417,192.2893,1.0,-1297.2048,0.2368,2.2711,1.0
1378.0772,6034.1655,6034165.5,nan,0.2159,8.9046,9.2046,0.5113,115.3248,0.0,nan,84.7083,1.5986,1.5529,1.536,1378.0773,0.5113,7.3459,0.0,19797.1309,2.2831,1.536,2.3593,192.5497,1.0,-1297.3572,0.1942,2.2831,1.0
1378.2296,6013.979,6013979.0,nan,0.2159,8.9136,9.2136,0.4993,116.4265,0.0,nan,84.2017,1.5349,1.4923,1.4785,1378.2296,0.4993,7.9708,0.0,19730.9023,2.2972,1.4785,2.186,192.6973,1.0,-1297.5096,0.1639,2.2972,1.0
1378.382,6190.6978,6190697.5,nan,0.2159,8.9392,9.2392,0.489,114.6293,0.0,nan,81.4035,1.5136,1.4723,1.4615,1378.382,0.489,8.5973,0.0,20310.6875,2.3282,1.4615,2.136,192.9505,1.0,-1297.662,0.1945,2.3282,1.0
1378.5344,6592.813,6592813.0,nan,0.2159,8.9728,9.2728,0.4667,112.6493,0.0,nan,77.1336,1.5773,1.5342,1.5263,1378.5344,0.4667,8.4773,0.0,21629.9629,2.4366,1.5263,2.3296,193.5532,1.0,-1297.8145,0.1984,2.4366,1.0
1378.6868,7075.1006,7075100.5,nan,0.2159,8.9974,9.2974,0.4472,109.4421,0.0,nan,75.6225,1.6934,1.6483,1.6445,1378.6868,0.4472,7.5154,0.0,23212.2715,2.5404,1.6445,2.7044,194.4148,1.0,-1297.9668,0.134,2.5404,1.0
1378.8392,7379.0391,7379039.0,nan,0.2159,9.0217,9.3217,0.461,105.401,0.0,nan,78.4128,1.7018,1.6648,1.6671,1378.8392,0.461,6.5416,0.0,24209.4473,2.5517,1.6671,2.7792,195.1569,1.0,-1298.1193,0.0562,2.5517,1.0
1378.9916,7115.855,7115855.0,nan,0.2159,9.0759,9.3759,0.5037,106.4423,0.0,nan,83.1106,1.5568,1.5368,1.5442,1378.9916,0.5037,6.2526,0.0,23345.9805,2.485,1.5442,2.3846,195.5998,1.0,-1298.2716,0.0455,2.485,1.0
1379.144,6538.6216,6538621.5,nan,0.2159,9.1609,9.4609,0.519,111.6577,0.0,nan,86.296,1.3978,1.3921,1.4025,1379.144,0.519,6.2559,0.0,21452.1699,2.3953,1.4025,1.967,195.8787,1.0,-1298.4241,0.068,2.3953,1.0
1379.2964,5784.7773,5784777.5,nan,0.2159,9.3241,9.6241,0.5056,121.4452,0.0,nan,86.817,1.2804,1.2854,1.2983,1379.2964,0.5056,6.6061,0.0,18978.9297,2.3049,1.2983,1.6856,196.1318,1.0,-1298.5764,0.0733,2.3049,1.0
1379.4488,5099.9497,5099949.5,nan,0.2159,9.6491,9.9491,0.5257,131.9259,0.0,nan,86.2145,1.1723,1.1838,1.1984,1379.4489,0.5257,7.1946,0.0,16732.1191,2.2074,1.1984,1.4362,196.372,1.0,-1298.7288,0.0939,2.2074,1.0
1379.6013,4686.8926,4686892.5,nan,0.2159,9.9958,10.2958,0.5571,138.9743,0.0,nan,86.9641,1.0919,1.1059,1.1214,1379.6013,0.5571,7.2567,0.0,15376.9443,2.137,1.1214,1.2575,196.6295,1.0,-1298.8812,0.144,2.137,1.0
1379.7536,4645.9531,4645953.0,nan,0.2159,10.0037,10.3037,0.5306,140.3039,0.0,nan,88.5455,1.0904,1.1037,1.1203,1379.7537,0.5306,7.2464,0.0,15242.6279,2.1386,1.1203,1.2551,196.8462,1.0,-1299.0336,0.1764,2.1386,1.0
1379.9061,5030.9028,5030903.0,nan,0.2159,9.6192,9.9192,0.4737,134.4878,0.0,nan,90.3382,1.1924,1.2022,1.2208,1379.9061,0.4737,6.8501,0.0,16505.5879,2.2198,1.2208,1.4904,196.7992,1.0,-1299.186,0.1551,2.2198,1.0
1380.0584,5656.0596,5656059.5,nan,0.2159,9.2219,9.5219,0.4466,125.664,0.0,nan,92.6035,1.3727,1.3765,1.398,1380.0585,0.4466,6.0121,0.0,18556.627,2.3319,1.398,1.9544,196.337,1.0,-1299.3384,0.0991,2.3319,1.0
1380.2108,6203.9814,6203981.0,nan,0.2159,9.0594,9.3595,0.4511,118.2995,0.0,nan,94.6499,1.5325,1.5279,1.5523,1380.2108,0.4511,5.5455,0.0,20354.2695,2.4079,1.5523,2.4096,195.5501,1.0,-1299.4908,0.051,2.4079,1.0
1380.3632,6447.8604,6447860.0,nan,0.2159,9.0513,9.3513,0.4683,115.4559,0.0,nan,95.6946,1.626,1.6135,1.6381,1380.3632,0.4683,5.693,0.0,21154.3965,2.4424,1.6381,2.6834,194.6987,1.0,-1299.6432,0.0283,2.4424,1.0
1380.5156,6370.4282,6370428.0,nan,0.2159,9.0619,9.3619,0.4787,116.0411,0.0,nan,94.8077,1.7051,1.6877,1.7117,1380.5156,0.4787,6.2575,0.0,20900.3555,2.4253,1.7117,2.9299,193.8232,1.0,-1299.7957,0.0343,2.4253,1.0
1380.668,6186.8184,6186818.0,nan,0.2159,9.0447,9.3447,0.4601,117.4256,0.0,nan,92.144,1.7672,1.7464,1.7695,1380.668,0.4601,6.5891,0.0,20297.9609,2.3835,1.7695,3.1311,192.799,1.0,-1299.948,0.0738,2.3835,1.0
1380.8204,6133.9756,6133975.5,nan,0.2159,8.9829,9.2829,0.4181,117.6322,0.0,nan,90.1526,1.7346,1.7124,1.7325,1380.8204,0.4181,6.6375,0.0,20124.5918,2.3673,1.7325,3.0016,191.9102,1.0,-1300.1005,0.1218,2.3673,1.0
1380.9728,6215.0078,6215007.5,nan,0.2159,8.9293,9.2293,0.4008,116.226,0.0,nan,90.4125,1.6352,1.6117,1.628,1380.9728,0.4008,6.564,0.0,20390.4453,2.3699,1.628,2.6504,191.8045,1.0,-1300.2528,0.1313,2.3699,1.0
1381.1252,6262.1611,6262161.0,nan,0.2159,8.9452,9.2452,0.4241,115.2389,0.0,nan,90.843,1.5601,1.5336,1.5468,1381.1252,0.4241,6.4781,0.0,20545.1484,2.3676,1.5468,2.3926,192.547,1.0,-1300.4053,0.0843,2.3676,1.0
1381.2776,6020.8535,6020853.5,nan,0.2159,9.0444,9.3444,0.4517,117.2453,0.0,nan,89.1455,1.4912,1.4617,1.4723,1381.2776,0.4517,7.1848,0.0,19753.457,2.316,1.4723,2.1677,193.5463,1.0,-1300.5576,0.0377,2.316,1.0
1381.43,5557.2183,5557218.5,nan,0.2159,9.2557,9.5557,0.4552,122.8147,0.0,nan,85.8516,1.385,1.3545,1.3624,1381.4301,0.4552,7.8793,0.0,18232.3438,2.2392,1.3624,1.8561,194.404,1.0,-1300.71,0.0706,2.2392,1.0
1381.5825,5271.9194,5271919.5,nan,0.2159,9.526,9.8259,0.4557,128.4666,0.0,nan,83.2859,1.2993,1.2682,1.2741,1381.5825,0.4557,7.8143,0.0,17296.3242,2.222,1.2741,1.6233,195.1261,1.0,-1300.8624,0.1452,2.222,1.0
1381.7348,5204.2134,5204213.5,nan,0.2159,9.6624,9.9625,0.4757,130.4132,0.0,nan,82.4806,1.2929,1.2595,1.2641,1381.7349,0.4757,7.3771,0.0,17074.1914,2.2267,1.2641,1.5979,195.6976,1.0,-1301.0148,0.1748,2.2267,1.0
1381.8873,5359.4209,5359421.0,nan,0.2159,9.5886,9.8886,0.5182,128.7123,0.0,nan,82.3385,1.3434,1.3055,1.3089,1381.8873,0.5182,7.1311,0.0,17583.4023,2.2632,1.3089,1.7132,196.0628,1.0,-1301.1672,0.1408,2.2632,1.0
1382.0396,5554.9556,5554955.5,nan,0.2159,9.469,9.769,0.5595,125.6192,0.0,nan,82.8237,1.3751,1.3341,1.3359,1382.0397,0.5595,7.0694,0.0,18224.9199,2.2894,1.3359,1.7846,196.322,1.0,-1301.3196,0.1071,2.2894,1.0
1382.192,5583.5762,5583576.5,nan,0.2159,9.4537,9.7537,0.5844,124.6041,0.0,nan,84.1553,1.3544,1.3148,1.3146,1382.192,0.5844,7.0231,0.0,18318.8203,2.2826,1.3146,1.7282,196.6246,1.0,-1301.472,0.1177,2.2826,1.0
1382.3444,5467.4722,5467472.0,nan,0.2159,9.5758,9.8758,0.5912,126.5254,0.0,nan,85.0144,1.3134,1.2776,1.2756,1382.3444,0.5912,6.9975,0.0,17937.9004,2.2696,1.2756,1.6272,196.9452,1.0,-1301.6244,0.1276,2.2696,1.0
1382.4968,5421.7998,5421800.0,nan,0.2159,9.8338,10.1338,0.5725,127.4563,0.0,nan,84.3197,1.2823,1.2505,1.2469,1382.4968,0.5725,7.0124,0.0,17788.0586,2.2672,1.2469,1.5548,197.1667,1.0,-1301.7769,0.1025,2.2672,1.0
1382.6492,5390.2329,5390233.0,nan,0.2159,10.1451,10.4451,0.5243,128.1066,0.0,nan,82.363,1.2658,1.2372,1.2321,1382.6492,0.5243,6.9676,0.0,17684.4922,2.2655,1.2321,1.5181,197.315,1.0,-1301.9292,0.0795,2.2655,1.0
1382.8016,5303.6787,5303678.5,nan,0.2159,10.3565,10.6565,0.4939,129.4444,0.0,nan,81.2859,1.2609,1.2342,1.2278,1382.8016,0.4939,6.9025,0.0,17400.5215,2.2524,1.2278,1.5075,197.4617,1.0,-1302.0817,0.0866,2.2524,1.0
1382.954,5121.0039,5121004.0,nan,0.2159,10.3464,10.6464,0.5049,132.7108,0.0,nan,82.5736,1.2637,1.2372,1.2299,1382.954,0.5049,6.9558,0.0,16801.1934,2.2297,1.2299,1.5127,197.5107,1.0,-1302.234,0.1189,2.2297,1.0
1383.1064,4990.3379,4990338.0,nan,0.2159,10.0994,10.3994,0.5188,135.807,0.0,nan,84.6065,1.2782,1.2507,1.2428,1383.1064,0.5188,6.9893,0.0,16372.5,2.2235,1.2428,1.5446,197.3852,1.0,-1302.3865,0.1619,2.2235,1.0
1383.2589,5211.4282,5211428.5,nan,0.2159,9.6629,9.9629,0.5,132.8938,0.0,nan,86.3617,1.3285,1.2975,1.2889,1383.2589,0.5,6.7161,0.0,17097.8613,2.2722,1.2889,1.6613,197.1339,1.0,-1302.5388,0.1779,2.2722,1.0
1383.4112,5656.6396,5656640.0,nan,0.2159,9.1938,9.4938,0.4751,127.0952,0.0,nan,89.555,1.4436,1.4049,1.3954,1383.4113,0.4751,6.3852,0.0,18558.5293,2.3587,1.3954,1.9471,196.6076,1.0,-1302.6912,0.1394,2.3587,1.0
1383.5637,6112.1045,6112104.5,nan,0.2159,8.8804,9.1804,0.4643,120.2972,0.0,nan,93.5681,1.6167,1.5665,1.556,1383.5637,0.4643,6.273,0.0,20052.8359,2.4123,1.556,2.4211,195.5205,1.0,-1302.8436,0.0757,2.4123,1.0
1383.716,6532.2891,6532289.0,nan,0.2159,8.7694,9.0694,0.4515,114.1223,0.0,nan,95.4668,1.7859,1.7242,1.7136,1383.7161,0.4515,6.2094,0.0,21431.3945,2.4458,1.7136,2.9364,193.9551,1.0,-1302.996,0.0388,2.4458,1.0
1383.8685,6561.0425,6561042.5,nan,0.2159,8.7627,9.0627,0.4362,114.5234,0.0,nan,95.658,1.9053,1.8369,1.828,1383.8685,0.4362,6.1836,0.0,21525.7305,2.4652,1.828,3.3416,192.4553,1.0,-1303.1484,0.0279,2.4652,1.0
1384.0208,6486.1211,6486121.0,nan,0.2159,8.7655,9.0655,0.43,116.2833,0.0,nan,95.2544,2.0092,1.9372,1.931,1384.0209,0.43,6.145,0.0,21279.9258,2.4745,1.931,3.7288,191.4319,1.0,-1303.3008,0.0312,2.4745,1.0
1384.1732,6781.6831,6781683.0,nan,0.2159,8.7586,9.0587,0.4372,111.948,0.0,nan,93.0723,2.171,2.0928,2.0901,1384.1732,0.4372,6.0767,0.0,22249.6152,2.4908,2.0901,4.3685,190.8093,1.0,-1303.4532,0.0612,2.4908,1.0
1384.3256,7098.3335,7098333.5,nan,0.2159,8.7566,9.0566,0.4405,108.4398,0.0,nan,89.4795,2.3385,2.2528,2.2549,1384.3256,0.4405,6.0241,0.0,23288.4961,2.5254,2.2549,5.0846,190.4783,1.0,-1303.6056,0.0812,2.5254,1.0
1384.478,7155.9365,7155936.5,nan,0.2159,8.7826,9.0826,0.4331,108.1547,0.0,nan,87.5576,2.2602,2.1858,2.1933,1384.478,0.4331,5.9941,0.0,23477.4824,2.5392,2.1933,4.8106,190.645,1.0,-1303.7581,0.0625,2.5392,1.0
1384.6304,7019.917,7019917.0,nan,0.2159,8.8299,9.1299,0.4359,108.6829,0.0,nan,88.3349,1.9429,1.8924,1.9023,1384.6304,0.4359,5.8629,0.0,23031.2227,2.5031,1.9023,3.6187,191.3968,1.0,-1303.9104,0.036,2.5031,1.0
1384.7828,6527.0034,6527003.5,nan,0.2159,8.8818,9.1818,0.4505,114.5883,0.0,nan,90.4422,1.6889,1.6537,1.6643,1384.7828,0.4505,5.7583,0.0,21414.0527,2.4538,1.6643,2.7699,192.3745,1.0,-1304.0629,0.0262,2.4538,1.0
1384.9352,6089.627,6089627.0,nan,0.2159,8.9271,9.2271,0.4463,121.6722,0.0,nan,91.8415,1.5832,1.5552,1.5671,1384.9352,0.4463,5.6673,0.0,19979.0918,2.4309,1.5671,2.4558,193.1536,1.0,-1304.2152,0.0232,2.4309,1.0
1385.0876,5977.9219,5977922.0,nan,0.2159,8.9463,9.2463,0.4276,123.9662,0.0,nan,92.7556,1.5628,1.5383,1.5521,1385.0876,0.4276,5.4553,0.0,19612.6055,2.4313,1.5521,2.409,193.5411,1.0,-1304.3677,0.041,2.4313,1.0
1385.2401,5996.8975,5996897.5,nan,0.2159,8.9317,9.2317,0.4216,124.0822,0.0,nan,95.1753,1.5923,1.5694,1.5852,1385.2401,0.4216,5.21,0.0,19674.8613,2.4413,1.5852,2.5129,193.5174,1.0,-1304.52,0.0601,2.4413,1.0
1385.3924,6119.9062,6119906.5,nan,0.2159,8.9129,9.2129,0.4322,122.4498,0.0,nan,99.4788,1.669,1.6463,1.664,1385.3925,0.4322,5.1493,0.0,20078.4336,2.4586,1.664,2.7689,193.0526,1.0,-1304.6724,0.0499,2.4586,1.0
1385.5449,6390.957,6390957.5,nan,0.2159,8.9108,9.2108,0.4429,117.8145,0.0,nan,102.4228,1.7658,1.7426,1.7612,1385.5449,0.4429,5.2191,0.0,20967.707,2.4703,1.7612,3.1018,192.0999,1.0,-1304.8248,0.0281,2.4703,1.0
1385.6972,6653.665,6653665.0,nan,0.2159,8.9175,9.2175,0.4441,112.7551,0.0,nan,103.005,1.8467,1.8222,1.8396,1385.6973,0.4441,5.4186,0.0,21829.6094,2.4614,1.8396,3.3841,190.7728,1.0,-1304.9772,0.0242,2.4614,1.0
1385.8495,6621.3179,6621318.0,nan,0.2159,8.9321,9.2321,0.4416,111.8467,0.0,nan,102.7191,1.9201,1.8915,1.9054,1385.8495,0.4416,5.8253,0.0,21723.4844,2.4297,1.9054,3.6305,189.2415,1.0,-1305.1295,0.041,2.4297,1.0
1386.002,6437.3872,6437387.0,nan,0.2159,8.9569,9.2569,0.4392,113.3284,0.0,nan,101.9996,2.0264,1.9873,1.9965,1386.0021,0.4392,6.4943,0.0,21120.0371,2.3935,1.9965,3.986,187.4452,1.0,-1305.282,0.0708,2.3935,1.0
1386.1544,6412.3218,6412321.5,nan,0.2159,8.9861,9.2861,0.4231,113.1202,0.0,nan,98.9786,2.2136,2.1524,2.1552,1386.1544,0.4231,7.2359,0.0,21037.8008,2.3798,2.1552,4.6449,185.2418,1.0,-1305.4344,0.1034,2.3798,1.0
1386.3068,6607.5825,6607582.5,nan,0.2159,9.0133,9.3133,0.4004,111.8301,0.0,nan,91.5992,2.5675,2.4617,2.454,1386.3068,0.4004,7.6771,0.0,21678.4199,2.4243,2.454,6.0221,182.9773,1.0,-1305.5868,0.1195,2.4243,1.0
1386.4592,6953.8647,6953864.5,nan,0.2159,9.0345,9.3345,0.3766,110.6094,0.0,nan,83.08,3.1328,2.935,2.9053,1386.4592,0.3766,7.4652,0.0,22814.5176,2.5235,2.9053,8.4408,181.5102,1.0,-1305.7393,0.1048,2.5235,1.0
1386.6116,7169.9487,7169949.0,nan,0.2159,9.0183,9.3183,0.36,109.4227,0.0,nan,79.4519,3.406,3.1305,3.0757,1386.6116,0.36,6.6287,0.0,23523.4551,2.574,3.0757,9.4599,181.4216,1.0,-1305.8916,0.0659,2.574,1.0
1386.764,6830.4478,6830447.5,nan,0.2159,8.9534,9.2534,0.3855,112.367,0.0,nan,82.0286,2.8881,2.6694,2.6169,1386.764,0.3855,6.0607,0.0,22409.6055,2.5181,2.6169,6.8482,182.5041,1.0,-1306.0441,0.0432,2.5181,1.0
1386.9164,6455.3965,6455396.5,nan,0.2159,8.8842,9.1842,0.4554,114.7073,0.0,nan,86.6468,2.2427,2.0993,2.0591,1386.9164,0.4554,6.2016,0.0,21179.123,2.4294,2.0591,4.2399,184.2485,1.0,-1306.1964,0.0551,2.4294,1.0
1387.0688,6459.2866,6459286.5,nan,0.2159,8.8522,9.1522,0.4788,111.5946,0.0,nan,89.8998,1.9683,1.8518,1.815,1387.0688,0.4788,6.6126,0.0,21191.8848,2.3649,1.815,3.2942,186.037,1.0,-1306.3489,0.0575,2.3649,1.0
1387.2213,6533.9409,6533941.0,nan,0.2159,8.8513,9.1513,0.4328,108.5096,0.0,nan,90.8233,1.9528,1.8363,1.796,1387.2213,0.4328,6.7899,0.0,21436.8145,2.3261,1.796,3.2256,186.9938,1.0,-1306.5012,0.0464,2.3261,1.0
1387.3736,6630.8223,6630822.5,nan,0.2159,8.8825,9.1825,0.4139,106.7633,0.0,nan,90.0624,2.047,1.9218,1.8742,1387.3737,0.4139,6.7,0.0,21754.666,2.3226,1.8742,3.5126,186.7252,1.0,-1306.6536,0.0271,2.3226,1.0
1387.5261,6839.9951,6839995.5,nan,0.2159,9.0066,9.3066,0.4445,104.706,0.0,nan,89.5277,2.0835,1.9655,1.9132,1387.5261,0.4445,6.5556,0.0,22440.9297,2.3497,1.9132,3.6603,186.0257,1.0,-1306.806,-0.0041,2.3497,1.0
1387.6784,6762.4321,6762432.0,nan,0.2159,9.3196,9.6196,0.5101,106.6777,0.0,nan,89.4861,1.9309,1.8435,1.7958,1387.6785,0.5101,6.3495,0.0,22186.457,2.3668,1.7958,3.2249,186.1843,1.0,-1306.9584,-0.0146,2.3668,1.0
1387.8307,6395.2861,6395286.0,nan,0.2159,9.7655,10.0655,0.5771,111.9107,0.0,nan,89.2884,1.6471,1.5889,1.5528,1387.8307,0.5771,6.0502,0.0,20981.9102,2.3481,1.5528,2.4112,187.7961,1.0,-1307.1107,0.0247,2.3481,1.0
1387.9832,6161.2739,6161274.0,nan,0.2159,10.1105,10.4105,0.5898,114.7117,0.0,nan,89.1273,1.4101,1.3716,1.3426,1387.9833,0.5898,6.0144,0.0,20214.1543,2.3188,1.3426,1.8026,190.2577,1.0,-1307.2632,0.0771,2.3188,1.0
1388.1356,5782.5942,5782594.5,nan,0.2159,10.2328,10.5328,0.5504,120.6477,0.0,nan,89.5156,1.2816,1.2519,1.2269,1388.1356,0.5504,6.3242,0.0,18971.7656,2.2889,1.2269,1.5053,192.5056,1.0,-1307.4156,0.0981,2.2889,1.0
1388.288,5456.8154,5456815.5,nan,0.2159,10.2408,10.5408,0.5293,127.1132,0.0,nan,89.3429,1.225,1.1965,1.1735,1388.288,0.5293,6.4665,0.0,17902.9375,2.2757,1.1735,1.3771,194.114,1.0,-1307.568,0.1006,2.2757,1.0
