DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,AZI1,CALI,CALI[DERIVED]1,DEVI,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD,RT_MODELLING,RT_POWER,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1315.0592,5252.0986,5252098.5,nan,-639.25,13.0288,13.0288,-639.25,2.0679,131.065,0.0,nan,50.5559,1.9323,1.9676,1315.0592,0.5323,-694.8702,nan,nan,0.046,0.046,17231.2949,2.2584,1.9345,1.9345,3.7424,1.0,1.0,1.0,-1233.7493,72.39,0.046,0.0
1315.2116,5289.7729,5289773.0,nan,-639.25,13.0408,13.0408,-639.25,2.1437,130.5649,0.0,nan,50.7944,1.953,1.9994,1315.2117,0.537,-694.9561,nan,nan,0.0357,0.0357,17354.8984,2.2659,1.9546,1.9546,3.8206,1.0,1.0,1.0,-1233.9016,78.582,0.0357,0.0
1315.364,5307.9443,5307944.5,nan,-639.25,13.0906,13.0906,-639.25,2.1486,130.3556,0.0,nan,51.0896,1.9678,2.0188,1315.364,0.5544,-695.0419,nan,nan,0.0303,0.0303,17414.5156,2.2701,1.9692,1.9692,3.8776,1.0,1.0,1.0,-1234.0541,81.84,0.0303,0.0
1315.5164,5313.5708,5313570.5,nan,-639.25,13.0935,13.0935,-639.25,2.171,130.1792,0.0,nan,50.8041,1.9806,2.0294,1315.5165,0.582,-695.1277,nan,nan,0.0223,0.0223,17432.9746,2.2694,1.982,1.982,3.9284,1.0,1.0,1.0,-1234.2064,86.618,0.0223,0.0
1315.6688,5308.2759,5308275.5,nan,-639.25,13.083,13.083,-639.25,2.175,129.9949,0.0,nan,49.5172,1.994,2.0374,1315.6688,0.6106,-695.2136,nan,nan,0.0154,0.0154,17415.6035,2.2639,1.995,1.995,3.9801,1.0,1.0,1.0,-1234.3589,91.252,0.0154,0.0
1315.8212,5290.2949,5290295.0,nan,-639.25,13.1219,13.1219,-639.25,2.2124,129.9764,0.0,nan,47.9591,2.0034,2.0424,1315.8213,0.6289,-695.2994,nan,nan,0.015,0.015,17356.6113,2.2559,2.0036,2.0036,4.0143,1.0,1.0,1.0,-1234.5112,93.938,0.015,0.0
1315.9736,5279.8452,5279845.0,nan,-639.25,13.1704,13.1704,-639.25,2.2198,130.2129,0.0,nan,47.3704,2.0046,2.043,1315.9736,0.6284,-695.3853,nan,nan,0.015,0.015,17322.3262,2.2556,2.0038,2.0038,4.0153,1.0,1.0,1.0,-1234.6636,93.463,0.015,0.0
1316.126,5277.4365,5277436.5,nan,-639.25,13.2045,13.2045,-639.25,2.2008,130.7748,0.0,nan,48.7336,1.9971,2.0361,1316.126,0.6092,-695.4711,nan,nan,0.0165,0.0165,17314.4238,2.2643,1.9956,1.9956,3.9824,1.0,1.0,1.0,-1234.816,90.091,0.0165,0.0
1316.2784,5261.5181,5261518.0,nan,-639.25,13.2208,13.2208,-639.25,2.1707,131.4647,0.0,nan,50.6842,1.9841,2.0223,1316.2784,0.579,-695.5569,nan,nan,0.025,0.025,17262.1973,2.2694,1.9837,1.9837,3.9352,1.0,1.0,1.0,-1234.9684,85.013,0.025,0.0
1316.4308,5255.0835,5255083.5,nan,-639.25,13.2513,13.2513,-639.25,2.1166,131.7139,0.0,nan,51.6359,1.9821,2.023,1316.4308,0.5474,-695.6428,nan,nan,0.0338,0.0338,17241.0879,2.2709,1.9847,1.9847,3.939,1.0,1.0,1.0,-1235.1209,79.748,0.0338,0.0
1316.5832,5293.0601,5293060.0,nan,-639.25,13.2732,13.2732,-639.25,2.1363,131.0614,0.0,nan,51.799,2.007,2.0573,1316.5833,0.5232,-695.7286,nan,nan,0.0404,0.0404,17365.6836,2.276,2.0114,2.0114,4.0459,1.0,1.0,1.0,-1235.2732,75.77,0.0404,0.0
1316.7356,5351.0425,5351042.5,nan,-639.25,13.2404,13.2404,-639.25,2.1838,129.8115,0.0,nan,51.0331,2.0477,2.11,1316.7356,0.5115,-695.8144,nan,nan,0.0436,0.0436,17555.9141,2.279,2.0509,2.0509,4.2061,1.0,1.0,1.0,-1235.4257,73.842,0.0436,0.0
1316.888,5409.3047,5409305.0,nan,-639.25,13.1821,13.1821,-639.25,2.254,128.5903,0.0,nan,49.544,2.0765,2.1437,1316.8881,0.5117,-695.9003,nan,nan,0.0436,0.0436,17747.0625,2.2821,2.0776,2.0776,4.3164,1.0,1.0,1.0,-1235.578,73.862,0.0436,0.0
1317.0404,5468.166,5468166.0,nan,-639.25,13.1475,13.1475,-639.25,2.2694,127.608,0.0,nan,48.6388,2.087,2.149,1317.0404,0.5207,-695.9861,nan,nan,0.0408,0.0408,17940.1777,2.2893,2.0883,2.0883,4.3611,1.0,1.0,1.0,-1235.7305,75.499,0.0408,0.0
1317.1928,5525.3584,5525358.5,nan,-639.25,13.1594,13.1594,-639.25,2.284,126.7031,0.0,nan,48.4466,2.0999,2.1561,1317.1929,0.5389,-696.0719,nan,nan,0.0353,0.0353,18127.8164,2.2969,2.1023,2.1023,4.4199,1.0,1.0,1.0,-1235.8828,78.809,0.0353,0.0
1317.3452,5589.249,5589249.0,nan,-639.25,13.1957,13.1957,-639.25,2.312,125.8012,0.0,nan,48.3364,2.1218,2.1733,1317.3452,0.5654,-696.1578,nan,nan,0.0284,0.0284,18337.4316,2.3069,2.1232,2.1232,4.508,1.0,1.0,1.0,-1236.0353,82.956,0.0284,0.0
1317.4976,5639.8384,5639838.5,nan,-639.25,13.2525,13.2525,-639.25,2.3502,125.325,0.0,nan,48.9918,2.1335,2.1781,1317.4977,0.5898,-696.2436,nan,nan,0.0253,0.0253,18503.4062,2.3189,2.1327,2.1327,4.5483,1.0,1.0,1.0,-1236.1876,84.823,0.0253,0.0
1317.65,5650.4634,5650463.0,nan,-639.25,13.3081,13.3081,-639.25,2.3596,125.7248,0.0,nan,51.2925,2.1254,2.161,1317.65,0.5999,-696.3294,nan,nan,0.0217,0.0217,18538.2656,2.3307,2.1244,2.1244,4.5133,1.0,1.0,1.0,-1236.3401,86.974,0.0217,0.0
1317.8024,5635.2637,5635263.5,nan,-639.25,13.3058,13.3058,-639.25,2.3333,126.7671,0.0,nan,53.8683,2.1177,2.1458,1317.8025,0.5942,-696.4152,nan,nan,0.0222,0.0222,18488.3984,2.3437,2.119,2.119,4.49,1.0,1.0,1.0,-1236.4924,86.697,0.0222,0.0
1317.9548,5631.2871,5631287.5,nan,-639.25,13.2399,13.2399,-639.25,2.3074,127.5581,0.0,nan,55.5096,2.13,2.1587,1317.9548,0.5821,-696.5011,nan,nan,0.0243,0.0243,18475.3516,2.3567,2.1318,2.1318,4.5446,1.0,1.0,1.0,-1236.6448,85.413,0.0243,0.0
1318.1072,5656.5103,5656510.5,nan,-639.25,13.1945,13.1945,-639.25,2.3092,127.6418,0.0,nan,56.4366,2.1439,2.1773,1318.1072,0.5748,-696.5869,nan,nan,0.0251,0.0251,18558.1055,2.3688,2.1404,2.1404,4.5813,1.0,1.0,1.0,-1236.7972,84.915,0.0251,0.0
1318.2596,5670.063,5670063.0,nan,-639.25,13.1992,13.1992,-639.25,2.3072,127.6802,0.0,nan,55.8777,2.1087,2.1404,1318.2596,0.577,-696.6727,nan,nan,0.0239,0.0239,18602.5684,2.3752,2.0999,2.0999,4.4095,1.0,1.0,1.0,-1236.9496,85.648,0.0239,0.0
1318.412,5639.6743,5639674.5,nan,-639.25,13.2155,13.2155,-639.25,2.2092,128.1715,0.0,nan,53.749,2.0276,2.0525,1318.412,0.5852,-696.7586,nan,nan,0.0218,0.0218,18502.8691,2.3715,2.0201,2.0201,4.0807,1.0,1.0,1.0,-1237.1021,86.888,0.0218,0.0
1318.5644,5635.7808,5635781.0,nan,-639.25,13.2275,13.2275,-639.25,2.0378,128.4466,0.0,nan,51.7454,1.9602,1.979,1318.5645,0.5925,-696.8444,nan,nan,0.0196,0.0196,18490.0957,2.375,1.9579,1.9579,3.8334,1.0,1.0,1.0,-1237.2544,88.239,0.0196,0.0
1318.7168,5706.9238,5706924.0,nan,-639.25,13.2445,13.2445,-639.25,1.9723,127.7961,0.0,nan,51.6408,1.9405,1.962,1318.7168,0.5938,-696.9302,nan,nan,0.0178,0.0178,18723.5039,2.3928,1.9414,1.9414,3.7692,1.0,1.0,1.0,-1237.4069,89.294,0.0178,0.0
1318.8692,5783.4961,5783496.0,nan,-639.25,13.3307,13.3307,-639.25,2.0161,126.9215,0.0,nan,52.9261,1.9485,1.9725,1318.8693,0.592,-697.0161,nan,nan,0.017,0.017,18974.7246,2.4083,1.9478,1.9478,3.794,1.0,1.0,1.0,-1237.5592,89.807,0.017,0.0
1319.0216,5788.4966,5788496.5,nan,-639.25,13.4764,13.4764,-639.25,2.0747,126.9877,0.0,nan,53.9821,1.9402,1.9477,1319.0216,0.5914,-697.1019,nan,nan,0.0167,0.0167,18991.1289,2.4116,1.9361,1.9361,3.7486,1.0,1.0,1.0,-1237.7117,89.991,0.0167,0.0
1319.174,5733.1016,5733101.5,nan,-639.25,13.6208,13.6208,-639.25,2.0287,128.0727,0.0,nan,54.7224,1.9028,1.8872,1319.1741,0.5911,-697.1877,nan,nan,0.0168,0.0168,18809.3887,2.409,1.8983,1.8983,3.6037,1.0,1.0,1.0,-1237.864,89.946,0.0168,0.0
1319.3264,5688.7954,5688795.5,nan,-639.25,13.7226,13.7226,-639.25,1.9547,129.1425,0.0,nan,54.9061,1.8629,1.8391,1319.3264,0.5871,-697.2736,nan,nan,0.0178,0.0178,18664.0273,2.4103,1.8605,1.8605,3.4615,1.0,1.0,1.0,-1238.0165,89.352,0.0178,0.0
1319.4788,5716.4756,5716475.5,nan,-639.25,13.7411,13.7411,-639.25,1.8907,128.7428,0.0,nan,54.3931,1.842,1.8267,1319.4789,0.5768,-697.3594,nan,nan,0.0204,0.0204,18754.8398,2.4146,1.8419,1.8419,3.3926,1.0,1.0,1.0,-1238.1688,87.758,0.0204,0.0
1319.6312,5834.4307,5834430.5,nan,-639.25,13.7225,13.7225,-639.25,1.8658,126.5934,0.0,nan,53.9643,1.8424,1.8449,1319.6312,0.563,-697.4453,nan,nan,0.0236,0.0236,19141.832,2.4232,1.8445,1.8445,3.4022,1.0,1.0,1.0,-1238.3213,85.856,0.0236,0.0
1319.7836,5982.4624,5982462.5,nan,-639.25,13.7246,13.7246,-639.25,1.9026,124.3169,0.0,nan,53.5093,1.8622,1.8787,1319.7837,0.5513,-697.5311,nan,nan,0.0255,0.0255,19627.502,2.44,1.8648,1.8648,3.4775,1.0,1.0,1.0,-1238.4736,84.718,0.0255,0.0
1319.936,6065.7969,6065797.0,nan,-639.25,13.7466,13.7466,-639.25,2.0006,123.3356,0.0,nan,53.1049,1.8856,1.9076,1319.936,0.5475,-697.6169,nan,nan,0.0252,0.0252,19900.9082,2.4545,1.8873,1.8873,3.5618,1.0,1.0,1.0,-1238.626,84.882,0.0252,0.0
1320.0884,6084.5112,6084511.0,nan,-639.25,13.7343,13.7343,-639.25,2.0605,123.1902,0.0,nan,53.5581,1.9004,1.9215,1320.0884,0.5567,-697.7028,nan,nan,0.0218,0.0218,19962.3066,2.4592,1.9011,1.9011,3.6142,1.0,1.0,1.0,-1238.7784,86.896,0.0218,0.0
1320.2408,6093.4414,6093441.5,nan,-639.25,13.6913,13.6913,-639.25,2.0909,122.7635,0.0,nan,54.8347,1.9073,1.927,1320.2408,0.5783,-697.7886,nan,nan,0.0166,0.0166,19991.6055,2.4542,1.9083,1.9083,3.6415,1.0,1.0,1.0,-1238.9308,90.522,0.0166,0.0
1320.3932,6106.0581,6106058.5,nan,-639.25,13.668,13.668,-639.25,2.0772,121.7192,0.0,nan,56.2123,1.9165,1.9404,1320.3932,0.6067,-697.8745,nan,nan,0.015,0.015,20033.0,2.4384,1.918,1.918,3.6786,1.0,1.0,1.0,-1239.0833,94.67,0.015,0.0
1320.5456,6109.0908,6109091.0,nan,-639.25,13.6866,13.6866,-639.25,2.0976,120.7078,0.0,nan,57.6842,1.9292,1.9622,1320.5457,0.6347,-697.9603,nan,nan,0.015,0.015,20042.9492,2.4193,1.9294,1.9294,3.7226,1.0,1.0,1.0,-1239.2356,98.326,0.015,0.0
1320.698,6093.9102,6093910.5,nan,-639.25,13.7296,13.7296,-639.25,2.1411,120.8089,0.0,nan,59.1884,1.9294,1.965,1320.698,0.6537,-698.0461,nan,nan,0.015,0.015,19993.1445,2.4154,1.9262,1.9262,3.7103,1.0,1.0,1.0,-1239.3881,99.994,0.015,0.0
1320.8504,6033.5073,6033507.5,nan,-639.25,13.7955,13.7955,-639.25,2.1391,122.4205,0.0,nan,59.2688,1.8992,1.9226,1320.8505,0.6536,-698.132,nan,nan,0.015,0.015,19794.9707,2.4233,1.8943,1.8943,3.5885,1.0,1.0,1.0,-1239.5404,99.733,0.015,0.0
1321.0028,5917.2549,5917255.0,nan,-639.25,13.8722,13.8722,-639.25,2.0354,125.0079,0.0,nan,57.552,1.8555,1.8615,1321.0028,0.6305,-698.2178,nan,nan,0.015,0.015,19413.5664,2.4269,1.8524,1.8524,3.4313,1.0,1.0,1.0,-1239.6929,97.373,0.015,0.0
1321.1552,5815.272,5815272.0,nan,-639.25,13.9222,13.9222,-639.25,1.9176,127.1436,0.0,nan,55.3629,1.8281,1.8268,1321.1553,0.5952,-698.3036,nan,nan,0.0163,0.0163,19078.9766,2.4258,1.828,1.828,3.3414,1.0,1.0,1.0,-1239.8452,91.169,0.0163,0.0
1321.3076,5806.2808,5806280.5,nan,-639.25,13.939,13.939,-639.25,1.8585,127.1127,0.0,nan,53.4627,1.8288,1.8308,1321.3076,0.5631,-698.3895,nan,nan,0.0242,0.0242,19049.4766,2.4214,1.8319,1.8319,3.356,1.0,1.0,1.0,-1239.9977,85.488,0.0242,0.0
1321.46,5898.6025,5898602.5,nan,-639.25,13.9387,13.9387,-639.25,1.8757,124.7103,0.0,nan,51.1617,1.859,1.8698,1321.4601,0.5437,-698.4753,nan,nan,0.0304,0.0304,19352.3711,2.4134,1.8642,1.8642,3.4752,1.0,1.0,1.0,-1240.15,81.775,0.0304,0.0
1321.6124,6108.7285,6108728.5,nan,-639.25,13.88,13.88,-639.25,1.9501,120.6097,0.0,nan,49.3598,1.9092,1.9329,1321.6124,0.5358,-698.5611,nan,nan,0.0324,0.0324,20041.7598,2.4172,1.9183,1.9183,3.6799,1.0,1.0,1.0,-1240.3025,80.564,0.0324,0.0
1321.7648,6407.7378,6407738.0,nan,-639.25,13.743,13.743,-639.25,2.0457,116.1346,0.0,nan,49.5533,1.9949,2.0366,1321.7649,0.5353,-698.647,nan,nan,0.0307,0.0307,21022.7617,2.4415,2.0072,2.0072,4.0289,1.0,1.0,1.0,-1240.4548,81.586,0.0307,0.0
1321.9172,6663.9766,6663976.5,nan,-639.25,13.6511,13.6511,-639.25,2.2597,112.8427,0.0,nan,50.2304,2.1079,2.1683,1321.9172,0.5423,-698.7328,nan,nan,0.0269,0.0269,21863.4414,2.4671,2.1181,2.1181,4.4861,1.0,1.0,1.0,-1240.6072,83.874,0.0269,0.0
1322.0696,6772.6499,6772650.0,nan,-639.25,13.6941,13.6941,-639.25,2.5347,111.3079,0.0,nan,50.1666,2.1976,2.2674,1322.0696,0.5551,-698.8186,nan,nan,0.0233,0.0233,22219.9805,2.4733,2.1992,2.1992,4.8366,1.0,1.0,1.0,-1240.7596,86.052,0.0233,0.0
1322.222,6710.2129,6710213.0,nan,-639.25,13.794,13.794,-639.25,2.658,111.2903,0.0,nan,49.5974,2.2099,2.2826,1322.222,0.5679,-698.9045,nan,nan,0.022,0.022,22015.1348,2.4501,2.2063,2.2063,4.8677,1.0,1.0,1.0,-1240.912,86.812,0.022,0.0
1322.3744,6556.6094,6556609.5,nan,-639.25,13.8466,13.8466,-639.25,2.5103,112.3109,0.0,nan,48.9069,2.1777,2.2487,1322.3744,0.5736,-698.9903,nan,nan,0.0232,0.0232,21511.1855,2.4159,2.1762,2.1762,4.736,1.0,1.0,1.0,-1241.0645,86.055,0.0232,0.0
1322.5268,6401.7495,6401750.0,nan,-639.25,13.8766,13.8766,-639.25,2.409,114.1235,0.0,nan,48.763,2.1645,2.2338,1322.5269,0.5724,-699.0761,nan,nan,0.0251,0.0251,21003.1152,2.397,2.1644,2.1644,4.6847,1.0,1.0,1.0,-1241.2168,84.943,0.0251,0.0
1322.6792,6210.9751,6210975.5,nan,-639.25,13.9056,13.9056,-639.25,2.4438,116.8629,0.0,nan,50.051,2.1605,2.2226,1322.6792,0.5687,-699.1619,nan,nan,0.0271,0.0271,20377.2148,2.3813,2.1546,2.1546,4.6424,1.0,1.0,1.0,-1241.3693,83.719,0.0271,0.0
1322.8316,5957.1611,5957161.0,nan,-639.25,13.9509,13.9509,-639.25,2.4567,120.9758,0.0,nan,52.533,2.1019,2.1448,1322.8317,0.5633,-699.2478,nan,nan,0.0293,0.0293,19544.4922,2.3644,2.0879,2.0879,4.3595,1.0,1.0,1.0,-1241.5216,82.392,0.0293,0.0
1322.984,5705.6655,5705665.5,nan,-639.25,14.0521,14.0521,-639.25,2.2664,125.9604,0.0,nan,54.1883,1.9731,1.9857,1322.984,0.5534,-699.3336,nan,nan,0.0318,0.0318,18719.375,2.3579,1.9609,1.9609,3.8451,1.0,1.0,1.0,-1241.6741,80.892,0.0318,0.0
1323.1364,5545.7783,5545778.5,nan,-639.25,14.1692,14.1692,-639.25,1.9688,129.7243,0.0,nan,53.9305,1.8651,1.8455,1323.1365,0.541,-699.4194,nan,nan,0.0346,0.0346,18194.8105,2.3603,1.8625,1.8625,3.4688,1.0,1.0,1.0,-1241.8264,79.231,0.0346,0.0
1323.2888,5557.7495,5557749.5,nan,-639.25,14.1781,14.1781,-639.25,1.7882,130.199,0.0,nan,53.0522,1.8454,1.8188,1323.2888,0.5305,-699.5053,nan,nan,0.0364,0.0364,18234.0859,2.3741,1.8526,1.8526,3.4321,1.0,1.0,1.0,-1241.9789,78.157,0.0364,0.0
1323.4412,5734.4512,5734451.0,nan,-639.25,14.0988,14.0988,-639.25,1.897,127.7768,0.0,nan,51.854,1.9122,1.9107,1323.4413,0.524,-699.5911,nan,nan,0.0364,0.0364,18813.8164,2.404,1.9207,1.9207,3.689,1.0,1.0,1.0,-1242.1312,78.172,0.0364,0.0
1323.5936,5928.4243,5928424.5,nan,-639.25,14.0647,14.0647,-639.25,2.149,124.7966,0.0,nan,50.8929,1.9868,2.0149,1323.5936,0.5229,-699.6769,nan,nan,0.0353,0.0353,19450.2109,2.4273,1.9878,1.9878,3.9513,1.0,1.0,1.0,-1242.2837,78.811,0.0353,0.0
1323.746,6006.0142,6006014.0,nan,-639.25,14.1185,14.1185,-639.25,2.267,123.1032,0.0,nan,51.9413,1.9943,2.0243,1323.7461,0.5273,-699.7628,nan,nan,0.0339,0.0339,19704.7715,2.4257,1.992,1.992,3.9681,1.0,1.0,1.0,-1242.436,79.663,0.0339,0.0
1323.8984,6014.6528,6014653.0,nan,-639.25,14.1244,14.1244,-639.25,2.2125,122.7079,0.0,nan,54.0532,1.9755,1.9981,1323.8984,0.5365,-699.8486,nan,nan,0.031,0.031,19733.1133,2.4214,1.9771,1.9771,3.9091,1.0,1.0,1.0,-1242.5884,81.385,0.031,0.0
1324.0508,6027.6094,6027609.5,nan,-639.25,14.0225,14.0225,-639.25,2.1506,122.8154,0.0,nan,55.712,1.9914,2.0261,1324.0508,0.549,-699.9344,nan,nan,0.0267,0.0267,19775.6211,2.4288,1.9949,1.9949,3.9795,1.0,1.0,1.0,-1242.7408,83.958,0.0267,0.0
1324.2032,6010.4805,6010480.5,nan,-639.25,13.9572,13.9572,-639.25,2.2694,123.35,0.0,nan,56.7533,2.0201,2.0677,1324.2032,0.5616,-700.0203,nan,nan,0.0231,0.0231,19719.4238,2.4324,2.0176,2.0176,4.0709,1.0,1.0,1.0,-1242.8932,86.114,0.0231,0.0
1324.3556,5928.2183,5928218.0,nan,-639.25,14.0435,14.0435,-639.25,2.3279,124.4765,0.0,nan,56.3364,1.9953,2.0307,1324.3556,0.5683,-700.1061,nan,nan,0.0224,0.0224,19449.5352,2.421,1.9892,1.9892,3.9569,1.0,1.0,1.0,-1243.0457,86.54,0.0224,0.0
1324.508,5806.4893,5806489.5,nan,-639.25,14.1551,14.1551,-639.25,2.2338,126.1632,0.0,nan,55.067,1.9396,1.9527,1324.5081,0.5667,-700.192,nan,nan,0.0243,0.0243,19050.1621,2.4034,1.9349,1.9349,3.7438,1.0,1.0,1.0,-1243.198,85.443,0.0243,0.0
1324.6604,5687.354,5687354.0,nan,-639.25,14.1476,14.1476,-639.25,2.0803,128.1677,0.0,nan,54.5395,1.8969,1.9123,1324.6604,0.5629,-700.2778,nan,nan,0.026,0.026,18659.2969,2.3915,1.8939,1.8939,3.587,1.0,1.0,1.0,-1243.3505,84.385,0.026,0.0
1324.8128,5595.229,5595229.0,nan,-639.25,14.1057,14.1057,-639.25,2.021,129.901,0.0,nan,54.192,1.869,1.8895,1324.8129,0.5621,-700.3636,nan,nan,0.0267,0.0267,18357.0508,2.3846,1.8649,1.8649,3.4778,1.0,1.0,1.0,-1243.5028,84.0,0.0267,0.0
1324.9652,5535.4219,5535422.0,nan,-639.25,14.1064,14.1064,-639.25,1.9923,130.9224,0.0,nan,53.7195,1.8312,1.8377,1324.9652,0.5635,-700.4495,nan,nan,0.0267,0.0267,18160.834,2.3777,1.8276,1.8276,3.34,1.0,1.0,1.0,-1243.6553,83.984,0.0267,0.0
1325.1176,5538.2036,5538203.5,nan,-639.25,14.1057,14.1057,-639.25,1.9067,130.8726,0.0,nan,53.9444,1.8007,1.7909,1325.1177,0.563,-700.5353,nan,nan,0.0266,0.0266,18169.959,2.3779,1.8026,1.8026,3.2495,1.0,1.0,1.0,-1243.8076,84.06,0.0266,0.0
1325.27,5649.9175,5649917.5,nan,-639.25,14.0649,14.0649,-639.25,1.8494,129.2398,0.0,nan,54.4925,1.8211,1.8134,1325.27,0.5606,-700.6212,nan,nan,0.0258,0.0258,18536.4746,2.3956,1.8277,1.8277,3.3406,1.0,1.0,1.0,-1243.9601,84.53,0.0258,0.0
1325.4224,5841.2036,5841204.0,nan,-639.25,14.019,14.019,-639.25,1.9195,126.2656,0.0,nan,55.5036,1.8822,1.8984,1325.4225,0.5597,-700.707,nan,nan,0.0242,0.0242,19164.0547,2.4198,1.8893,1.8893,3.5693,1.0,1.0,1.0,-1244.1124,85.486,0.0242,0.0
1325.5748,5995.707,5995707.5,nan,-639.25,14.0107,14.0107,-639.25,2.1216,123.8562,0.0,nan,57.888,1.9453,1.9839,1325.5748,0.5616,-700.7928,nan,nan,0.0223,0.0223,19670.9551,2.4364,1.9481,1.9481,3.7951,1.0,1.0,1.0,-1244.2649,86.594,0.0223,0.0
1325.7272,6020.4082,6020408.0,nan,-639.25,14.0494,14.0494,-639.25,2.2343,123.383,0.0,nan,60.0412,1.9691,2.0068,1325.7272,0.5627,-700.8787,nan,nan,0.022,0.022,19751.9941,2.4371,1.9683,1.9683,3.874,1.0,1.0,1.0,-1244.4172,86.782,0.022,0.0
1325.8796,5973.5005,5973500.5,nan,-639.25,14.1134,14.1134,-639.25,2.2483,123.9631,0.0,nan,60.5105,1.9612,1.9834,1325.8796,0.5573,-700.9645,nan,nan,0.0242,0.0242,19598.0977,2.4294,1.961,1.961,3.8456,1.0,1.0,1.0,-1244.5696,85.5,0.0242,0.0
1326.032,5955.6831,5955683.5,nan,-639.25,14.1766,14.1766,-639.25,2.1909,124.1973,0.0,nan,59.9528,1.9604,1.9743,1326.032,0.5487,-701.0503,nan,nan,0.0267,0.0267,19539.6426,2.4268,1.9619,1.9619,3.849,1.0,1.0,1.0,-1244.722,83.986,0.0267,0.0
1326.1844,5973.8818,5973882.0,nan,-639.25,14.2395,14.2395,-639.25,2.2198,123.8664,0.0,nan,58.5721,1.9739,1.9945,1326.1844,0.5465,-701.1362,nan,nan,0.0273,0.0273,19599.3496,2.4277,1.9744,1.9744,3.8982,1.0,1.0,1.0,-1244.8744,83.622,0.0273,0.0
1326.3368,5978.0664,5978066.5,nan,-639.25,14.328,14.328,-639.25,2.2446,123.5553,0.0,nan,56.8121,1.9774,2.0116,1326.3368,0.5524,-701.222,nan,nan,0.0262,0.0262,19613.0801,2.4233,1.9755,1.9755,3.9027,1.0,1.0,1.0,-1245.0269,84.251,0.0262,0.0
1326.4892,5906.6333,5906633.0,nan,-639.25,14.4231,14.4231,-639.25,2.215,124.1966,0.0,nan,56.0442,1.9587,2.0003,1326.4893,0.5603,-701.3078,nan,nan,0.0254,0.0254,19378.7168,2.4068,1.9546,1.9546,3.8205,1.0,1.0,1.0,-1245.1792,84.75,0.0254,0.0
1326.6416,5739.2891,5739289.0,nan,-639.25,14.5127,14.5127,-639.25,2.1174,126.7408,0.0,nan,56.0874,1.9194,1.9548,1326.6416,0.566,-701.3937,nan,nan,0.0253,0.0253,18829.6875,2.3865,1.9127,1.9127,3.6583,1.0,1.0,1.0,-1245.3317,84.844,0.0253,0.0
1326.794,5521.6274,5521627.5,nan,-639.25,14.6905,14.6905,-639.25,2.0129,130.8366,0.0,nan,55.9906,1.8566,1.8685,1326.7941,0.5679,-701.4795,nan,nan,0.0257,0.0257,18115.5762,2.3702,1.8485,1.8485,3.417,1.0,1.0,1.0,-1245.484,84.577,0.0257,0.0
1326.9464,5351.709,5351709.0,nan,-639.25,14.8868,14.8868,-639.25,1.9156,134.3733,0.0,nan,56.0518,1.7831,1.7579,1326.9464,0.5665,-701.5653,nan,nan,0.0264,0.0264,17558.0996,2.3593,1.7776,1.7776,3.1599,1.0,1.0,1.0,-1245.6365,84.141,0.0264,0.0
1327.0988,5301.3145,5301314.5,nan,-639.25,14.9111,14.9111,-639.25,1.8124,135.5259,0.0,nan,55.9987,1.7355,1.6867,1327.0989,0.5665,-701.6512,nan,nan,0.0261,0.0261,17392.7637,2.3572,1.7362,1.7362,3.0145,1.0,1.0,1.0,-1245.7888,84.353,0.0261,0.0
1327.2512,5386.8057,5386806.0,nan,-639.25,14.7906,14.7906,-639.25,1.8059,133.9748,0.0,nan,56.2344,1.7441,1.703,1327.2512,0.5736,-701.737,nan,nan,0.0229,0.0229,17673.248,2.3678,1.7481,1.7481,3.0559,1.0,1.0,1.0,-1245.9413,86.236,0.0229,0.0
1327.4036,5549.6353,5549635.0,nan,-639.25,14.6118,14.6118,-639.25,1.8641,130.8743,0.0,nan,57.6203,1.7803,1.7661,1327.4037,0.591,-701.8228,nan,nan,0.0174,0.0174,18207.4648,2.3829,1.7829,1.7829,3.1786,1.0,1.0,1.0,-1246.0936,89.932,0.0174,0.0
1327.556,5675.5928,5675592.5,nan,-639.25,14.4719,14.4719,-639.25,1.9431,128.233,0.0,nan,58.8037,1.8032,1.8081,1327.556,0.614,-701.9086,nan,nan,0.015,0.015,18620.7109,2.3878,1.8041,1.8041,3.2549,1.0,1.0,1.0,-1246.2461,93.98,0.015,0.0
1327.7084,5723.3755,5723375.5,nan,-639.25,14.4234,14.4234,-639.25,1.9711,127.074,0.0,nan,59.0335,1.8123,1.8156,1327.7084,0.6321,-701.9945,nan,nan,0.015,0.015,18777.4785,2.3861,1.8138,1.8138,3.2898,1.0,1.0,1.0,-1246.3984,96.697,0.015,0.0
1327.8608,5767.6143,5767614.5,nan,-639.25,14.391,14.391,-639.25,1.9705,126.3314,0.0,nan,59.0709,1.8272,1.8264,1327.8608,0.6339,-702.0803,nan,nan,0.015,0.015,18922.6191,2.3905,1.8306,1.8306,3.3511,1.0,1.0,1.0,-1246.5508,96.858,0.015,0.0
