DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,DEPTH_1,NPHI,ONE-WAYTIME1,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,SP,SUWI_MODELLING,TDVSS,ZLT
1388.4408,7588.4199,7588420.0,nan,8.905,8.905,50.2844,3.0,nan,15.3302,6.8236,12.0135,1388.4408,0.8598,-629.9473,0.0,24896.3906,1.2519,6.8236,1.3374,1.0,-1305.6307,2.0
1388.5933,7943.9858,7943986.0,nan,8.905,8.905,49.0735,3.0,nan,20.9453,5.9731,11.4644,1388.5933,0.8484,-630.0209,0.0,26062.9473,1.279,5.9731,2.2436,1.0,-1305.7833,2.0
1388.7456,8068.6035,8068603.5,nan,8.9153,8.9153,51.6172,3.0,nan,26.3452,5.0539,8.4976,1388.7456,0.8065,-630.0944,0.0,26471.7969,1.3664,5.0539,3.1514,1.0,-1305.9355,2.0
1388.8981,8556.7842,8556784.0,nan,8.9594,8.9594,54.7172,3.0,nan,42.0686,4.135,6.5561,1388.8981,0.7027,-630.168,0.0,28073.4395,1.5361,4.135,4.0625,1.0,-1306.0881,2.0
1389.0504,9594.6074,9594607.0,nan,9.1504,9.1504,55.1871,3.0,nan,56.941,3.3829,5.1168,1389.0504,0.561,-630.2415,0.0,31478.3691,1.7372,3.3829,4.7584,1.0,-1306.2404,2.0
1389.2028,10608.8682,10608868.0,nan,9.5565,9.5565,52.7208,3.0,nan,71.8437,2.7674,3.9554,1389.2028,0.4568,-630.315,0.0,34806.0,1.835,2.7674,5.3401,1.0,-1306.3928,2.0
1389.3552,11155.7139,11155714.0,nan,9.9398,9.9398,52.6064,0.0,nan,76.8581,2.2441,2.5184,1389.3552,0.4115,-630.3885,0.0,36600.1094,1.9254,2.2441,5.9219,1.0,-1306.5452,2.0
1389.5076,11571.2158,11571216.0,nan,10.2,10.2,56.1753,0.0,nan,77.8862,1.7279,1.8099,1389.5076,0.4107,-630.4621,0.0,37963.3086,2.1326,1.7279,6.325,1.0,-1306.6976,2.0
1389.66,11264.3311,11264331.0,nan,10.3407,10.3407,59.8028,0.0,nan,75.4337,1.4309,1.6226,1389.66,0.4316,-630.5356,0.0,36956.4688,2.2101,1.4309,6.5673,1.0,-1306.85,2.0
1389.8124,11024.8535,11024854.0,nan,10.4732,10.4732,63.2306,0.0,nan,71.5042,1.3895,1.5521,1389.8124,0.4412,-630.6091,0.0,36170.7812,2.2871,1.3895,6.8105,1.0,-1307.0024,2.0
1389.9648,12021.625,12021625.0,nan,10.6069,10.6069,59.7094,0.0,nan,67.3474,1.352,1.4828,1389.9647,0.4385,-630.6827,0.0,39441.0273,2.355,1.352,7.0538,1.0,-1307.1548,2.0
1390.1172,14015.4521,14015452.0,nan,10.7592,10.7592,51.7132,0.0,nan,63.7849,1.3155,1.4113,1390.1172,0.4361,-630.7562,0.0,45982.457,2.3779,1.3155,7.2968,1.0,-1307.3071,2.0
1390.2697,14201.1455,14201145.0,nan,10.9823,10.9823,50.3137,0.0,nan,62.1321,1.28,1.3798,1390.2697,0.437,-630.8298,0.0,46591.6836,2.3442,1.28,7.3819,1.0,-1307.4597,2.0
1390.422,12750.7119,12750712.0,nan,11.2485,11.2485,55.0713,0.0,nan,61.6415,1.2454,1.3478,1390.422,0.4449,-630.9033,0.0,41833.043,2.3038,1.2454,7.461,1.0,-1307.6119,2.0
1390.5745,13759.6504,13759650.0,nan,11.3903,11.3903,50.1648,0.0,nan,62.9871,1.2068,1.3086,1390.5745,0.4562,-630.9768,0.0,45143.2109,2.2646,1.2068,7.425,1.0,-1307.7645,2.0
1390.7268,16076.6885,16076689.0,nan,11.1854,11.1854,42.5822,0.0,nan,67.4147,1.2135,1.2776,1390.7268,0.4663,-631.0503,0.0,52745.043,2.246,1.2135,7.2575,1.0,-1307.9167,2.0
1390.8793,18422.6172,18422618.0,nan,10.664,10.664,37.3815,0.0,nan,71.4641,1.2217,1.2619,1390.8793,0.4728,-631.1239,0.0,60441.6602,2.2594,1.2217,7.0906,1.0,-1308.0693,2.0
1391.0316,21115.8223,21115822.0,nan,10.3403,10.3403,32.823,0.0,nan,73.2089,1.2299,1.2521,1391.0316,0.4736,-631.1974,0.0,69277.6328,2.2739,1.2299,6.9233,1.0,-1308.2216,2.0
1391.184,21126.1875,21126188.0,nan,10.1947,10.1947,33.0161,0.0,nan,73.955,1.2381,1.2518,1391.184,0.4681,-631.2709,0.0,69311.6406,2.2884,1.2381,6.7567,1.0,-1308.374,2.0
1391.3364,20760.4199,20760420.0,nan,10.1352,10.1352,33.8004,0.0,nan,72.6104,1.2464,1.2817,1391.3364,0.4589,-631.3444,0.0,68111.6172,2.3022,1.2464,6.5975,1.0,-1308.5264,2.0
1391.4888,20128.1973,20128196.0,nan,10.0792,10.0792,34.9923,0.0,nan,71.7514,1.2547,1.3251,1391.4888,0.4495,-631.418,0.0,66037.3906,2.3108,1.2547,6.3965,1.0,-1308.6788,2.0
1391.6412,19955.7891,19955788.0,nan,10.039,10.039,35.2381,0.0,nan,72.7001,1.2891,1.3762,1391.6412,0.438,-631.4915,0.0,65471.7461,2.3071,1.2891,6.2331,1.0,-1308.8312,2.0
1391.7936,21661.5117,21661512.0,nan,10.002,10.002,32.3057,0.0,nan,73.6172,1.3405,1.4538,1391.7936,0.4225,-631.565,0.0,71067.9531,2.2959,1.3405,5.9131,1.0,-1308.9836,2.0
1391.946,24931.4297,24931430.0,nan,9.9128,9.9128,28.0307,0.0,nan,74.2581,1.394,1.5357,1391.9459,0.4037,-631.6385,0.0,81796.0234,2.2928,1.394,5.4286,1.0,-1309.136,2.0
1392.0984,28929.1895,28929190.0,nan,9.7369,9.7369,24.3752,0.0,nan,74.6906,1.4496,1.6223,1392.0984,0.3859,-631.7121,0.0,94912.0391,2.3135,1.4496,5.0797,1.0,-1309.2883,2.0
1392.2509,32006.6016,32006600.0,nan,9.4787,9.4787,22.6534,0.0,nan,72.4675,1.5079,1.7145,1392.2509,0.3741,-631.7856,0.0,105008.5312,2.3788,1.5079,4.6309,1.0,-1309.4409,2.0
1392.4032,47051.5547,47051556.0,nan,9.2057,9.2057,16.2844,0.0,nan,69.4095,1.5697,1.8123,1392.4032,0.3637,-631.8591,0.0,154368.6094,2.5138,1.5697,4.1246,1.0,-1309.5931,2.0
1392.5557,75080.3047,75080304.0,nan,9.0562,9.0562,10.7934,0.0,nan,66.4405,1.6338,1.9157,1392.5557,0.3509,-631.9327,0.0,246326.4688,2.6587,1.6338,3.8348,1.0,-1309.7457,2.0
1392.708,100685.8281,100685832.0,nan,9.2379,9.2379,8.0909,0.0,nan,66.5299,1.7039,2.0584,1392.708,0.3464,-632.0062,0.0,330334.0938,2.6727,1.7039,3.6816,1.0,-1309.8979,2.0
1392.8605,67839.875,67839872.0,nan,9.6428,9.6428,11.6978,0.0,nan,68.7322,1.7194,1.9522,1392.8605,0.349,-632.0798,0.0,222571.75,2.6036,1.7194,3.6883,1.0,-1310.0505,2.0
1393.0128,43983.7461,43983744.0,nan,9.895,9.895,17.5006,0.0,nan,71.4576,1.7405,1.8468,1393.0128,0.3529,-632.1533,0.0,144303.625,2.5254,1.7405,3.6961,1.0,-1310.2028,2.0
1393.1652,33362.0703,33362072.0,nan,10.019,10.019,22.4036,0.0,nan,74.2212,1.7616,1.7521,1393.1652,0.3502,-632.2268,0.0,109455.6172,2.4522,1.7616,3.5785,1.0,-1310.3552,2.0
1393.3176,30286.4082,30286408.0,nan,10.0464,10.0464,24.2148,0.0,nan,74.8393,1.7829,1.8092,1393.3176,0.341,-632.3004,0.0,99364.8516,2.4061,1.7829,3.2328,1.0,-1310.5076,2.0
1393.47,26962.5742,26962574.0,nan,10.0114,10.0114,27.0699,0.0,nan,74.2522,1.8045,1.8653,1393.47,0.3303,-632.3738,0.0,88459.8828,2.3946,1.8045,2.7581,1.0,-1310.66,2.0
1393.6224,22530.0566,22530056.0,nan,9.9404,9.9404,32.5755,0.0,nan,72.9764,1.8571,1.9231,1393.6224,0.3166,-632.4474,0.0,73917.5078,2.4079,1.8571,2.0286,1.0,-1310.8124,2.0
1393.7748,19724.6699,19724670.0,nan,9.7929,9.7929,37.9349,0.0,nan,70.8971,1.9292,2.0317,1393.7748,0.2993,-632.5209,0.0,64713.4883,2.4549,1.9292,1.4782,1.0,-1310.9647,2.0
1393.9272,22388.0723,22388072.0,nan,9.6027,9.6027,34.6391,0.0,nan,68.8337,2.004,2.1655,1393.9271,0.2806,-632.5945,0.0,73451.6797,2.5443,2.004,0.8749,1.0,-1311.1172,2.0
1394.0796,33133.9844,33133982.0,nan,9.4544,9.4544,24.0821,0.0,nan,67.4411,2.0817,2.3082,1394.0796,0.2636,-632.668,0.0,108707.2969,2.6179,2.0817,0.5302,1.0,-1311.2695,2.0
1394.2321,59284.6562,59284656.0,nan,9.3769,9.3769,13.3211,0.0,nan,70.2271,2.1624,2.4123,1394.2321,0.2587,-632.7416,0.0,194503.4531,2.591,2.1624,0.8021,1.0,-1311.4221,2.0
1394.3844,65595.9297,65595928.0,nan,9.3983,9.3983,11.657,0.0,nan,72.5081,2.2463,2.452,1394.3844,0.2758,-632.8151,0.0,215209.75,2.5087,2.2463,1.1906,1.0,-1311.5743,2.0
1394.5369,58657.3867,58657384.0,nan,9.4424,9.4424,12.6706,0.0,nan,74.5924,2.3334,2.4923,1394.5369,0.3023,-632.8886,0.0,192445.4844,2.4384,2.3334,1.5271,1.0,-1311.7269,2.0
1394.6892,54344.1172,54344116.0,nan,9.4395,9.4395,13.5467,0.0,nan,75.336,2.396,2.5333,1394.6892,0.3229,-632.9621,0.0,178294.3438,2.4153,2.396,1.6562,1.0,-1311.8791,2.0
1394.8416,68771.0703,68771072.0,nan,9.4825,9.4825,11.047,0.0,nan,70.6402,2.382,2.575,1394.8416,0.3265,-633.0356,0.0,225626.875,2.4925,2.382,1.4275,1.0,-1312.0316,2.0
1394.994,152674.2656,152674272.0,nan,9.5341,9.5341,5.1675,0.0,nan,64.8358,2.3615,2.6174,1394.994,0.3109,-633.1092,0.0,500899.8438,2.5884,2.3615,0.9437,1.0,-1312.184,2.0
1395.6036,163335.0156,163335024.0,nan,9.4122,9.4122,4.6354,0.0,nan,65.3497,2.0245,2.445,1395.6036,0.2779,-633.4033,0.0,535876.0625,2.484,2.0245,-0.1761,1.0,-1312.7936,2.0
1395.756,44018.3047,44018304.0,nan,9.5259,9.5259,16.998,0.0,nan,65.6087,1.8808,2.3113,1395.756,0.3057,-633.4768,0.0,144417.0,2.4548,1.8808,0.259,1.0,-1312.9459,2.0
1395.9084,28681.7988,28681800.0,nan,9.767,9.767,25.7661,0.0,nan,65.7733,1.7285,2.1849,1395.9083,0.3373,-633.5504,0.0,94100.3906,2.4246,1.7285,1.5386,1.0,-1313.0984,2.0
1396.0608,22255.2305,22255230.0,nan,10.0901,10.0901,32.5491,0.0,nan,66.276,1.5886,1.9334,1396.0608,0.3727,-633.6239,0.0,73015.8438,2.3766,1.5886,2.7513,1.0,-1313.2507,2.0
1396.2133,19309.5117,19309512.0,nan,10.446,10.446,36.689,0.0,nan,68.1796,1.4601,1.6353,1396.2133,0.4056,-633.6974,0.0,63351.418,2.3243,1.4601,3.7602,1.0,-1313.4033,2.0
1396.3656,17768.1602,17768160.0,nan,10.7069,10.7069,39.1495,0.0,nan,71.1962,1.354,1.4543,1396.3656,0.4291,-633.7709,0.0,58294.4844,2.2822,1.354,4.8681,1.0,-1313.5555,2.0
1396.5181,17285.6484,17285648.0,nan,10.6584,10.6584,39.7627,0.0,nan,73.1585,1.319,1.4245,1396.5181,0.4435,-633.8445,0.0,56711.4453,2.255,1.319,5.3944,1.0,-1313.7081,2.0
1396.6704,16320.5029,16320503.0,nan,10.4884,10.4884,42.0992,0.0,nan,72.1178,1.2812,1.3953,1396.6704,0.4429,-633.918,0.0,53544.957,2.2542,1.2812,5.8254,1.0,-1313.8604,2.0
1396.8228,15028.1895,15028189.0,nan,10.3412,10.3412,45.9121,0.0,nan,71.1003,1.2354,1.3665,1396.8228,0.4367,-633.9915,0.0,49305.082,2.2637,1.2354,6.1844,1.0,-1314.0128,2.0
1396.9752,14606.0752,14606075.0,nan,10.2092,10.2092,47.5645,0.0,nan,70.9474,1.3101,1.3803,1396.9752,0.43,-634.0651,0.0,47920.1914,2.2793,1.3101,6.3825,1.0,-1314.1652,2.0
1397.1276,15955.8701,15955870.0,nan,10.0943,10.0943,43.9763,0.0,nan,71.5949,1.3831,1.3943,1397.1276,0.4205,-634.1386,0.0,52348.6562,2.3021,1.3831,6.37,1.0,-1314.3176,2.0
1397.28,16772.4902,16772490.0,nan,10.0441,10.0441,42.3222,0.0,nan,72.2347,1.4602,1.4387,1397.28,0.4051,-634.2122,0.0,55027.8516,2.3289,1.4602,6.1913,1.0,-1314.47,2.0
1397.4324,19963.041,19963040.0,nan,10.0663,10.0663,36.0849,0.0,nan,71.6471,1.5416,1.49,1397.4324,0.3886,-634.2856,0.0,65495.5391,2.3634,1.5416,5.8236,1.0,-1314.6224,2.0
1397.5848,24636.1582,24636158.0,nan,10.0383,10.0383,29.7449,0.0,nan,69.9454,1.6296,1.543,1397.5848,0.3742,-634.3592,0.0,80827.2891,2.4042,1.6296,5.2575,1.0,-1314.7748,2.0
1397.7372,20457.5605,20457560.0,nan,9.883,9.883,36.4418,0.0,nan,66.1519,1.7418,1.7422,1397.7372,0.3608,-634.4327,0.0,67117.9766,2.4459,1.7418,4.3525,1.0,-1314.9271,2.0
1397.8896,16457.209,16457209.0,nan,9.6983,9.6983,45.95,0.0,nan,63.6199,1.8617,2.0395,1397.8895,0.3441,-634.5063,0.0,53993.4688,2.481,1.8617,2.6251,1.0,-1315.0796,2.0
1398.042,13839.1035,13839104.0,nan,9.512,9.512,54.9138,0.0,nan,63.7752,1.9899,2.2396,1398.042,0.3283,-634.5798,0.0553,45403.8828,2.4933,1.9899,1.424,1.0265,-1315.2319,2.0
1398.1945,12688.0908,12688091.0,nan,9.4005,9.4005,59.9314,0.0,nan,63.7281,2.1269,2.4182,1398.1945,0.3136,-634.6534,0.1118,41627.5938,2.4948,2.1269,0.0716,1.0385,-1315.3845,2.0
1398.3468,13509.9004,13509900.0,nan,9.4473,9.4473,56.7054,0.0,nan,63.5126,2.2673,2.5054,1398.3468,0.2989,-634.7269,0.1153,44323.8203,2.5134,2.2673,-1.2583,1.0157,-1315.5367,2.0
1398.4993,14114.9775,14114977.0,nan,9.5433,9.5433,54.6827,0.0,nan,62.5191,2.3202,2.5885,1398.4993,0.284,-634.8004,0.1174,46308.9805,2.5323,2.3202,-2.2292,1.0019,-1315.6893,2.0
1398.6516,14712.7812,14712781.0,nan,9.661,9.661,52.8669,0.0,nan,61.82,2.3723,2.6744,1398.6516,0.2783,-634.8739,0.1188,48270.2773,2.5519,2.3723,-1.5199,0.9926,-1315.8416,2.0
1398.804,15333.7061,15333706.0,nan,9.8208,9.8208,50.2868,0.0,nan,63.52,2.4255,2.7406,1398.804,0.2925,-634.9474,0.1202,50307.4336,2.5298,2.4255,-0.8618,0.9834,-1315.994,2.0
1398.9564,15780.9883,15780989.0,nan,9.9914,9.9914,47.0054,0.0,nan,68.1684,2.48,2.3711,1398.9564,0.313,-635.021,0.1217,51774.8984,2.4337,2.48,-0.1947,0.9743,-1316.1464,2.0
1399.1088,16426.7656,16426765.0,nan,10.0302,10.0302,43.7733,0.0,nan,71.2733,2.5355,2.1545,1399.1088,0.333,-635.0945,0.1233,53893.5859,2.3591,2.5355,0.4138,0.9639,-1316.2988,2.0
1399.2612,17624.7246,17624726.0,nan,9.8321,9.8321,40.7859,0.0,nan,71.0035,2.6267,2.3029,1399.2612,0.3329,-635.168,0.1246,57823.9023,2.3584,2.6267,1.0884,0.9558,-1316.4512,2.0
1399.4136,26532.3496,26532350.0,nan,9.6205,9.6205,28.5393,0.0,nan,67.4139,2.591,2.4613,1399.4136,0.2986,-635.2416,0.1241,87048.3906,2.4843,2.591,1.3678,0.9584,-1316.6036,2.0
1399.566,59197.2773,59197276.0,nan,9.4209,9.4209,13.7017,0.0,nan,63.7494,2.5049,2.6307,1399.566,0.2635,-635.3151,0.1223,194216.7812,2.6611,2.5049,1.1584,0.9702,-1316.756,2.0
1399.7184,223601.0469,223601040.0,nan,9.2669,9.2669,3.6614,0.0,nan,60.7599,2.4213,2.907,1399.7184,0.2326,-635.3886,0.1201,733599.25,2.686,2.4213,0.8839,0.9842,-1316.9083,2.0
1399.8708,600845.0,600844992.0,nan,9.2641,9.2641,1.3125,0.0,nan,61.21,2.3405,2.8937,1399.8707,0.2244,-635.4622,0.1179,1971276.25,2.5873,2.3405,0.784,0.9982,-1317.0608,2.0
1400.0232,308436.6875,308436672.0,nan,9.4726,9.4726,2.4641,0.0,nan,63.9431,2.2624,2.6994,1400.0232,0.2453,-635.5357,0.1158,1011931.375,2.4935,2.2624,0.9808,1.0124,-1317.2131,2.0
1400.1757,162991.5938,162991600.0,nan,9.7647,9.7647,4.4303,0.0,nan,71.4352,2.1869,2.5319,1400.1757,0.2718,-635.6093,0.0568,534749.3125,2.3691,2.1869,1.6866,1.0096,-1317.3657,2.0
1400.328,74746.0625,74746064.0,nan,9.9714,9.9714,9.3341,0.0,nan,78.6093,2.114,2.3749,1400.328,0.2988,-635.6827,0.0,245229.8594,2.289,2.114,2.3713,1.0,-1317.5179,2.0
1400.4805,39005.1875,39005188.0,nan,10.1434,10.1434,18.1074,0.0,nan,81.9214,2.0435,2.2276,1400.4805,0.3266,-635.7563,0.0,127969.7734,2.3172,2.0435,3.0563,1.0,-1317.6705,2.0
1400.6328,30134.9043,30134906.0,nan,10.2358,10.2358,23.8207,0.0,nan,81.5535,1.9753,2.0894,1400.6328,0.3368,-635.8298,0.0,98867.7969,2.3551,1.9753,3.8881,1.0,-1317.8228,2.0
1400.7852,31368.2402,31368240.0,nan,10.0861,10.0861,23.2485,0.0,nan,79.4481,1.9306,1.9485,1400.7852,0.3138,-635.9033,0.0,102914.1719,2.3926,1.9306,3.0502,1.0,-1317.9752,2.0
1400.9376,40730.2891,40730288.0,nan,9.7535,9.7535,18.1629,0.0,nan,76.8577,2.0839,2.0599,1400.9376,0.2854,-635.9769,0.0566,133629.5625,2.4271,2.0839,1.8313,1.0174,-1318.1276,2.0
1401.09,83431.5391,83431536.0,nan,9.4934,9.4934,8.9429,0.0,nan,74.2374,2.2105,2.1905,1401.09,0.2592,-636.0504,0.1143,273725.5,2.4479,2.2105,0.5979,1.022,-1318.28,2.0
1401.2424,158612.25,158612256.0,nan,9.2974,9.2974,4.6881,0.0,nan,71.6169,2.3446,2.3298,1401.2424,0.2381,-636.124,0.1181,520381.4062,2.4396,2.3446,-0.6349,0.9974,-1318.4324,2.0
1401.3948,264951.25,264951248.0,nan,9.289,9.289,2.7735,0.0,nan,69.4781,2.4863,2.4781,1401.3948,0.2297,-636.1974,0.1218,869262.625,2.4109,2.4863,-1.8641,0.9732,-1318.5848,2.0
1401.5472,418428.8125,418428800.0,nan,9.4879,9.4879,1.7484,0.0,nan,69.4791,2.6366,2.6358,1401.5472,0.2369,-636.271,0.1259,1372798.0,2.4002,2.6366,-2.7602,0.9476,-1318.7372,2.0
1401.6996,982979.0,982979008.0,nan,9.6612,9.6612,0.7489,0.0,nan,69.5255,2.8409,2.8278,1401.6996,0.248,-636.3445,0.1287,3224996.75,2.4152,2.8409,-2.9558,0.9296,-1318.8895,2.0
1401.8521,1354703.5,1354703488.0,nan,9.6851,9.6851,0.5493,0.0,nan,69.562,2.7612,2.8232,1401.8521,0.2631,-636.4181,0.1283,4444565.5,2.4414,2.7612,-3.1464,0.9318,-1319.0421,2.0
1402.0044,551418.9375,551418944.0,nan,9.6711,9.6711,1.371,0.0,nan,69.5667,2.6555,2.8169,1402.0044,0.2777,-636.4916,0.126,1809117.375,2.4803,2.6555,-2.9988,0.9464,-1319.1943,2.0
1402.1569,310382.4688,310382464.0,nan,9.5985,9.5985,2.4679,0.0,nan,68.4432,2.5539,2.8149,1402.1569,0.2862,-636.5652,0.1235,1018315.1875,2.5131,2.5539,-2.5523,0.9622,-1319.3469,2.0
1402.3092,203655.3125,203655312.0,nan,9.4528,9.4528,3.7711,0.0,nan,67.0345,2.4561,2.7171,1402.3092,0.2925,-636.6387,0.121,668160.5,2.5197,2.4561,-1.9402,0.9782,-1319.4991,2.0
1402.4617,148690.625,148690624.0,nan,9.3083,9.3083,5.1274,0.0,nan,67.0329,2.3621,2.603,1402.4617,0.3095,-636.7122,0.1185,487830.125,2.5013,2.3621,-0.7823,0.9944,-1319.6517,2.0
1402.614,109155.0312,109155032.0,nan,9.2786,9.2786,6.8773,0.0,nan,68.0292,2.2717,2.3289,1402.614,0.3405,-636.7857,0.116,358120.1875,2.4629,2.2717,0.9497,1.0106,-1319.804,2.0
1402.7664,62642.3281,62642328.0,nan,9.4181,9.4181,11.7838,0.0,nan,68.5724,2.1848,2.2006,1402.7664,0.3652,-636.8593,0.1135,205519.4531,2.4218,2.1848,2.2321,1.027,-1319.9564,2.0
1402.9188,35262.0078,35262008.0,nan,9.6068,9.6068,20.7349,0.0,nan,68.4146,2.1012,2.1038,1402.9188,0.373,-636.9328,0.111,115689.0078,2.3988,2.1012,3.4283,1.0436,-1320.1088,2.0
1403.0712,23329.6172,23329616.0,nan,9.7378,9.7378,31.3258,0.0,nan,68.1028,2.0207,1.9649,1403.0712,0.375,-637.0063,0.1085,76540.7344,2.3977,2.0207,4.2431,1.0602,-1320.2612,2.0
1403.2236,17717.793,17717794.0,nan,9.8114,9.8114,41.4645,0.0,nan,67.4262,1.9434,1.9763,1403.2236,0.3712,-637.0798,0.1062,58129.2422,2.4103,1.9434,4.5325,1.0761,-1320.4136,2.0
1403.376,16482.7402,16482739.0,nan,9.8189,9.8189,45.1299,0.0,nan,65.8956,1.886,2.001,1403.376,0.3652,-637.1534,0.1058,54077.2305,2.4405,1.886,4.4988,1.0787,-1320.566,2.0
1403.5284,18002.5215,18002522.0,nan,9.766,9.766,42.3037,0.0,nan,62.7565,2.0298,2.0479,1403.5284,0.3592,-637.2269,0.1087,59063.3906,2.4986,2.0298,4.2479,1.0596,-1320.7184,2.0
1403.6808,19296.877,19296878.0,nan,9.6458,9.6458,40.5497,0.0,nan,58.3574,2.1545,2.1467,1403.6808,0.3472,-637.3004,0.1127,63309.9648,2.5672,2.1545,3.9426,1.0328,-1320.8707,2.0
1403.8333,23345.377,23345376.0,nan,9.4846,9.4846,33.9433,0.0,nan,54.118,2.2869,2.2777,1403.8333,0.3292,-637.374,0.1165,76592.4453,2.5998,2.2869,3.551,1.0077,-1321.0233,2.0
1403.9856,29767.5312,29767532.0,nan,9.3639,9.3639,26.2332,0.0,nan,51.6656,2.4274,2.4141,1403.9856,0.3137,-637.4475,0.0587,97662.5078,2.562,2.4274,2.4803,0.9977,-1321.1755,2.0
1404.1381,30591.6562,30591656.0,nan,9.3584,9.3584,24.7324,0.0,nan,50.1968,2.5766,2.5683,1404.1381,0.308,-637.5211,0.0,100366.3281,2.4823,2.5766,1.4116,1.0,-1321.3281,2.0
1404.2904,31157.3691,31157370.0,nan,9.396,9.396,23.3853,0.0,nan,48.7431,2.7256,2.7734,1404.2904,0.3167,-637.5945,0.0,102222.3438,2.3905,2.7256,0.5321,1.0,-1321.4803,2.0
1404.4429,34470.2344,34470236.0,nan,9.3569,9.3569,20.3906,0.0,nan,47.3413,3.1102,3.1319,1404.4429,0.3333,-637.6682,0.0,113091.3281,2.306,3.1102,-0.2388,1.0,-1321.6329,2.0
1404.5952,39465.4805,39465480.0,nan,9.2898,9.2898,17.2938,0.0,nan,46.6386,3.5238,3.6156,1404.5952,0.3509,-637.7416,0.0,129479.9219,2.2392,3.5238,-1.1366,1.0,-1321.7852,3.0
1404.7476,34574.1523,34574152.0,nan,9.2779,9.2779,19.2529,0.0,nan,46.4982,3.9925,4.09,1404.7476,0.3651,-637.8151,0.0,113432.2578,2.1839,3.9925,-1.4919,1.0,-1321.9376,3.0
1404.9,29865.3125,29865314.0,nan,9.3258,9.3258,21.7833,0.0,nan,46.2292,4.5234,4.2546,1404.9,0.3718,-637.8887,0.0,97983.3125,2.1344,4.5234,-2.0866,1.0,-1322.09,3.0
1405.0524,26258.4844,26258486.0,nan,9.3921,9.3921,24.2554,0.0,nan,45.126,5.0504,4.4397,1405.0524,0.3894,-637.9622,0.0,86149.8828,2.0896,5.0504,-2.0152,1.0,-1322.2424,3.0
1405.2048,23484.1855,23484186.0,nan,9.4403,9.4403,26.6328,0.0,nan,44.0124,5.0504,4.8701,1405.2048,0.4285,-638.0357,0.0,77047.8516,2.052,5.0504,-2.3473,1.0,-1322.3948,3.0
1405.3572,21222.5273,21222528.0,nan,9.4506,9.4506,29.01,0.0,nan,42.2437,5.3146,5.3903,1405.3572,0.4495,-638.1093,0.0,69627.7188,2.0199,5.3146,-2.3105,1.0,-1322.5472,3.0
1405.5096,19417.7441,19417744.0,nan,9.4461,9.4461,31.2213,3.0,nan,40.4691,5.6307,5.9278,1405.5095,0.4641,-638.1828,0.0,63706.5078,1.989,5.6307,-2.1119,1.0,-1322.6996,3.0
1405.662,17919.5605,17919560.0,nan,9.4414,9.4414,33.306,3.0,nan,39.3419,5.9655,6.3762,1405.662,0.4853,-638.2563,0.0,58791.207,1.9581,5.9655,-1.9445,1.0,-1322.8519,3.0
1405.8145,16886.5391,16886538.0,nan,9.4367,9.4367,34.885,3.0,nan,38.1711,6.3203,6.8789,1405.8145,0.517,-638.3299,0.0,55402.0312,1.9327,6.3203,-1.7324,1.0,-1323.0045,3.0
1405.9668,16141.7988,16141799.0,nan,9.4321,9.4321,35.8034,3.0,nan,37.1094,6.7184,6.8732,1405.9668,0.5651,-638.4034,0.0,52958.6602,1.8961,6.7184,-1.4397,1.0,-1323.1567,3.0
1406.1193,15443.2451,15443245.0,nan,9.4212,9.4212,36.292,3.0,nan,34.988,6.3424,6.8747,1406.1193,0.6399,-638.477,0.0,50666.8164,1.8388,6.3424,-1.1734,1.0,-1323.3093,3.0
1406.2716,14004.918,14004918.0,nan,9.385,9.385,37.7841,3.0,nan,32.0612,5.9665,6.8748,1406.2716,0.7186,-638.5505,0.0,45947.8945,1.7361,5.9665,-0.8951,1.0,-1323.4615,3.0
1406.4241,11898.2764,11898276.0,nan,9.3198,9.3198,39.599,3.0,nan,28.8329,5.6128,6.7932,1406.4241,0.7851,-638.624,0.0,39036.3398,1.5458,5.6128,-0.2335,1.0,-1323.6141,3.0
1406.5764,11350.4355,11350436.0,nan,9.2476,9.2476,40.2428,3.0,nan,26.1693,5.2802,6.5354,1406.5764,0.8139,-638.6975,0.0,37238.9609,1.4986,5.2802,0.2227,1.0,-1323.7664,3.0
1406.7288,11424.3262,11424327.0,nan,9.2319,9.2319,42.6425,3.0,nan,29.791,4.9672,6.0278,1406.7288,0.7592,-638.7711,0.0,37481.3867,1.5983,4.9672,0.6832,1.0,-1323.9188,3.0
1406.8812,12536.5674,12536567.0,nan,9.3327,9.3327,42.3117,0.0,nan,39.4049,4.6728,5.3229,1406.8812,0.6296,-638.8445,0.0,41130.4688,1.7403,4.6728,1.4473,1.0,-1324.0712,3.0
1407.0336,14160.1738,14160174.0,nan,9.4622,9.4622,39.1392,0.0,nan,50.4385,4.3958,4.5795,1407.0336,0.4753,-638.9181,0.0,46457.2617,1.8183,4.3958,1.9914,1.0,-1324.2236,4.0
1407.186,15188.6494,15188649.0,nan,9.5533,9.5533,39.4128,0.0,nan,60.3442,4.1353,4.1561,1407.186,0.3922,-638.9916,0.0,49831.5273,1.964,4.1353,2.94,1.0,-1324.376,4.0
