DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BS,CALI,CALI[DERIVED]1,CALI1,DEVI,DFL,DT,DT1,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1327.8892,5363.3438,5361171.5,nan,8.5,8.8642,8.8642,8.8642,1.0816,1.5715,131.6574,131.6575,0.0,nan,81.6857,1.3035,1.3215,1327.8892,0.5098,nan,nan,0.0316,0.0316,17589.1445,2.3167,1.5715,2.4696,287.6044,1.0,1.0,-1251.7291,65.281,0.0316,0.0
1327.9158,5362.9937,5362993.5,nan,8.5,8.8573,8.8573,8.8612,1.0636,1.5714,131.571,131.6249,0.0,nan,81.6037,1.3025,1.3209,1327.9158,0.5122,nan,nan,0.0312,0.0312,17595.123,2.315,1.5714,2.4694,287.5649,1.0,1.0,-1251.7557,65.6587,0.0312,0.0
1328.0416,5348.7476,5350416.0,nan,8.5,8.8468,8.8468,8.8468,1.2492,1.5712,131.4708,131.4708,0.0,nan,81.216,1.2981,1.3181,1328.0415,0.5234,nan,nan,0.0296,0.0296,17553.8574,2.3071,1.5712,2.4687,287.3781,1.0,1.0,-1251.8816,67.445,0.0296,0.0
1328.0682,5347.7563,5347756.5,nan,8.5,8.8446,8.8446,8.8472,1.2884,1.567,131.4496,131.5173,0.0,nan,80.9972,1.2965,1.3171,1328.0681,0.5267,nan,nan,0.0292,0.0292,17545.1328,2.3063,1.567,2.4556,287.353,1.0,1.0,-1251.9082,67.8513,0.0292,0.0
1328.194,5327.3315,5330146.5,nan,8.5,8.8491,8.8491,8.8491,1.467,1.5471,131.7373,131.7372,0.0,nan,79.9625,1.2889,1.3124,1328.194,0.5425,nan,nan,0.0275,0.0275,17487.3574,2.3025,1.5471,2.3935,287.2344,1.0,1.0,-1252.0339,69.773,0.0275,0.0
1328.2206,5326.4229,5326423.0,nan,8.5,8.85,8.85,8.8519,1.5048,1.5418,131.7981,131.7769,0.0,nan,79.7215,1.2877,1.3117,1328.2206,0.5459,nan,nan,0.0272,0.0272,17475.1406,2.3032,1.5418,2.3774,287.2576,1.0,1.0,-1252.0605,70.1057,0.0272,0.0
1328.3464,5327.0273,5325211.0,nan,8.5,8.8654,8.8654,8.8654,1.2572,1.5169,131.9645,131.9645,0.0,nan,78.5815,1.2822,1.3082,1328.3463,0.5622,nan,nan,0.0257,0.0257,17471.1641,2.3064,1.5169,2.3011,287.3675,1.0,1.0,-1252.1864,71.679,0.0257,0.0
1328.373,5324.9541,5324954.5,nan,8.5,8.8687,8.8687,8.869,1.2048,1.5183,131.9997,131.9707,0.0,nan,78.5768,1.2807,1.307,1328.3729,0.5649,nan,nan,0.0256,0.0256,17470.3223,2.3061,1.5183,2.3051,287.4216,1.0,1.0,-1252.213,71.824,0.0256,0.0
1328.4988,5321.856,5319384.5,nan,8.5,8.8859,8.8859,8.8859,1.1083,1.5246,132.0,132.0,0.0,nan,78.5546,1.2739,1.3015,1328.4988,0.5781,nan,nan,0.025,0.025,17452.0488,2.3047,1.5246,2.3243,287.6771,1.0,1.0,-1252.3387,72.51,0.025,0.0
1328.5254,5318.207,5318207.0,nan,8.5,8.8895,8.8895,8.8872,1.0879,1.5282,132.0,132.0458,0.0,nan,78.8569,1.2708,1.2978,1328.5254,0.5791,nan,nan,0.0251,0.0251,17448.1855,2.3032,1.5282,2.3356,287.7339,1.0,1.0,-1252.3654,72.392,0.0251,0.0
1328.6512,5290.4336,5289283.5,nan,8.5,8.8934,8.8934,8.8934,1.2068,1.5456,132.2626,132.2627,0.0,nan,80.2869,1.256,1.2806,1328.6511,0.584,nan,nan,0.0256,0.0256,17353.291,2.2957,1.5456,2.3889,288.0025,1.0,1.0,-1252.4912,71.834,0.0256,0.0
1328.6779,5283.1445,5283144.5,nan,8.5,8.8942,8.8942,8.8948,1.232,1.536,132.3183,132.3206,0.0,nan,80.7549,1.2515,1.2746,1328.6779,0.5826,nan,nan,0.0259,0.0259,17333.1504,2.2935,1.536,2.3596,287.9712,1.0,1.0,-1252.5179,71.5376,0.0259,0.0
1328.8036,5248.4199,5251212.5,nan,8.5,8.9017,8.9017,8.9017,1.1172,1.4905,132.5931,132.5931,0.0,nan,82.958,1.2302,1.2463,1328.8036,0.5758,nan,nan,0.0271,0.0271,17228.3887,2.2831,1.4905,2.2216,287.824,1.0,1.0,-1252.6436,70.142,0.0271,0.0
1328.8302,5244.4556,5244455.5,nan,8.5,8.9033,8.9033,8.9034,1.0929,1.4741,132.6512,132.5559,0.0,nan,83.286,1.2276,1.2426,1328.8302,0.573,nan,nan,0.0274,0.0274,17206.2188,2.2824,1.4741,2.1742,287.8428,1.0,1.0,-1252.6702,69.8746,0.0274,0.0
1328.956,5247.3008,5252615.0,nan,8.5,8.9114,8.9114,8.9114,1.2309,1.3965,132.3803,132.3801,0.0,nan,84.8373,1.2155,1.225,1328.9559,0.5594,nan,nan,0.0285,0.0285,17232.9883,2.279,1.3965,1.9503,287.9319,1.0,1.0,-1252.7959,68.61,0.0285,0.0
1328.9827,5254.3467,5254346.5,nan,8.5,8.9131,8.9131,8.9196,1.2602,1.3926,132.3228,132.2656,0.0,nan,84.7945,1.2176,1.2272,1328.9827,0.5571,nan,nan,0.0286,0.0286,17238.6699,2.2811,1.3926,1.9394,287.9227,1.0,1.0,-1252.8226,68.5236,0.0286,0.0
1329.1084,5300.6655,5302972.0,nan,8.5,8.958,8.958,8.958,1.249,1.3739,131.7267,131.7266,0.0,nan,84.5931,1.2277,1.2374,1329.1084,0.5462,nan,nan,0.029,0.029,17398.2012,2.2908,1.3739,1.8877,287.8793,1.0,1.0,-1252.9484,68.117,0.029,0.0
1329.135,5313.2617,5313262.0,nan,8.5,8.9675,8.9675,8.9741,1.2466,1.3904,131.6005,131.673,0.0,nan,84.3185,1.2317,1.2424,1329.135,0.5457,nan,nan,0.0289,0.0289,17431.9609,2.2941,1.3904,1.9346,287.8604,1.0,1.0,-1252.975,68.2221,0.0289,0.0
1329.2608,5356.1631,5351774.0,nan,8.5,9.0502,9.0502,9.0502,1.2951,1.4685,131.4196,131.4196,0.0,nan,83.0195,1.2509,1.2662,1329.2607,0.5431,nan,nan,0.0284,0.0284,17558.3125,2.3094,1.4685,2.1564,287.7707,1.0,1.0,-1253.1007,68.719,0.0284,0.0
1329.2874,5359.917,5359917.0,nan,8.5,9.0677,9.0677,9.0625,1.3053,1.4847,131.3814,131.5368,0.0,nan,82.6072,1.2513,1.2671,1329.2874,0.5443,nan,nan,0.0283,0.0283,17585.0293,2.3103,1.4847,2.2056,287.8629,1.0,1.0,-1253.1273,68.9133,0.0283,0.0
1329.4132,5341.4424,5335409.5,nan,8.5,9.1208,9.1208,9.1208,1.2872,1.5616,132.0911,132.091,0.0,nan,80.6573,1.2532,1.2714,1329.4132,0.55,nan,nan,0.0274,0.0274,17504.625,2.3148,1.5616,2.4385,288.2987,1.0,1.0,-1253.2532,69.832,0.0274,0.0
1329.4398,5330.2275,5330227.5,nan,8.5,9.132,9.132,9.1054,1.2834,1.5579,132.2412,132.3755,0.0,nan,80.302,1.2491,1.2668,1329.4398,0.5519,nan,nan,0.0273,0.0273,17487.623,2.3126,1.5579,2.427,288.3765,1.0,1.0,-1253.2798,69.9851,0.0273,0.0
1329.5656,5247.1357,5247110.5,nan,8.5,9.0327,9.0327,9.0327,1.2624,1.5403,133.7211,133.7209,0.0,nan,78.6218,1.2296,1.2447,1329.5656,0.5609,nan,nan,0.0266,0.0266,17214.9297,2.302,1.5403,2.3724,288.7443,1.0,1.0,-1253.4055,70.709,0.0266,0.0
1329.5922,5229.5356,5229535.5,nan,8.5,9.0117,9.0117,9.006,1.2579,1.5201,134.034,133.9576,0.0,nan,78.5495,1.2244,1.239,1329.5922,0.5622,nan,nan,0.0266,0.0266,17157.2695,2.2997,1.5201,2.3125,288.8278,1.0,1.0,-1253.4321,70.7436,0.0266,0.0
1329.718,5164.0454,5168858.5,nan,8.5,8.8797,8.8797,8.8797,1.229,1.4245,135.077,135.077,0.0,nan,78.2077,1.1999,1.2124,1329.7179,0.5684,nan,nan,0.0265,0.0265,16958.1992,2.2885,1.4245,2.0293,289.2225,1.0,1.0,-1253.558,70.907,0.0265,0.0
1329.7446,5156.0288,5156028.5,nan,8.5,8.8518,8.8518,8.8657,1.2229,1.4076,135.2976,135.0489,0.0,nan,78.1713,1.1976,1.2102,1329.7445,0.5685,nan,nan,0.0263,0.0263,16916.1055,2.2887,1.4076,1.9826,289.2588,1.0,1.0,-1253.5846,71.0447,0.0263,0.0
1329.8704,5172.5107,5176318.5,nan,8.5,8.7994,8.7994,8.7994,1.1246,1.3273,134.9161,134.9161,0.0,nan,77.9991,1.1868,1.1995,1329.8704,0.5688,nan,nan,0.0257,0.0257,16982.6719,2.2896,1.3273,1.7618,289.4306,1.0,1.0,-1253.7103,71.696,0.0257,0.0
1329.897,5180.6084,5180608.5,nan,8.5,8.7883,8.7883,8.7968,1.1038,1.3248,134.8354,134.633,0.0,nan,77.9465,1.1892,1.2026,1329.897,0.5681,nan,nan,0.0249,0.0249,16996.748,2.2918,1.3248,1.755,289.4267,1.0,1.0,-1253.7369,72.5807,0.0249,0.0
1330.0228,5264.4595,5266735.5,nan,8.5,8.7846,8.7846,8.7846,1.0904,1.3126,133.2938,133.2939,0.0,nan,77.6977,1.2006,1.2173,1330.0227,0.565,nan,nan,0.0211,0.0211,17279.3184,2.3022,1.3126,1.7229,289.4084,1.0,1.0,-1253.8628,76.765,0.0211,0.0
1330.0494,5284.9473,5284947.0,nan,8.5,8.7838,8.7838,8.7877,1.0876,1.3232,132.9678,132.895,0.0,nan,77.7775,1.2065,1.2241,1330.0493,0.5644,nan,nan,0.0206,0.0206,17339.0664,2.3055,1.3232,1.7513,289.3776,1.0,1.0,-1253.8894,77.3207,0.0206,0.0
1330.1752,5400.4033,5401731.5,nan,8.5,8.8022,8.8022,8.8022,1.0409,1.3731,131.0079,131.0081,0.0,nan,78.1549,1.2343,1.2563,1330.1752,0.5618,nan,nan,0.0182,0.0182,17722.2188,2.3212,1.3731,1.8855,289.2319,1.0,1.0,-1254.0151,79.949,0.0182,0.0
1330.2018,5426.4258,5426425.5,nan,8.5,8.8061,8.8061,8.8059,1.031,1.3867,130.5935,130.707,0.0,nan,78.2442,1.2435,1.266,1330.2018,0.5615,nan,nan,0.0182,0.0182,17803.2344,2.325,1.3867,1.9239,289.1551,1.0,1.0,-1254.0417,79.9427,0.0182,0.0
1330.3276,5523.897,5521448.0,nan,8.5,8.8234,8.8234,8.8234,0.9845,1.4511,129.2825,129.2826,0.0,nan,78.6668,1.2869,1.312,1330.3275,0.5599,nan,nan,0.0183,0.0183,18114.9863,2.343,1.4511,2.1057,288.7919,1.0,1.0,-1254.1676,79.913,0.0183,0.0
1330.3542,5541.5405,5541540.5,nan,8.5,8.8271,8.8271,8.8258,0.9747,1.4688,129.0053,129.1574,0.0,nan,78.6413,1.2967,1.3219,1330.3541,0.5597,nan,nan,0.0183,0.0183,18180.9062,2.3454,1.4688,2.1589,288.7692,1.0,1.0,-1254.1942,79.8315,0.0183,0.0
1330.48,5587.9097,5584292.5,nan,8.5,8.8371,8.8371,8.8371,1.1016,1.5525,128.5652,128.5652,0.0,nan,78.5208,1.3428,1.3686,1330.48,0.5589,nan,nan,0.0187,0.0187,18321.1699,2.357,1.5525,2.4104,288.6622,1.0,1.0,-1254.3199,79.446,0.0187,0.0
1330.5066,5593.332,5593332.0,nan,8.5,8.8392,8.8392,8.8412,1.1284,1.5702,128.4721,128.5716,0.0,nan,78.4226,1.3474,1.3729,1330.5066,0.5584,nan,nan,0.0189,0.0189,18350.8281,2.3576,1.5702,2.4669,288.6266,1.0,1.0,-1254.3466,79.2496,0.0189,0.0
1330.6324,5594.1948,5591931.0,nan,8.5,8.8605,8.8605,8.8605,0.9933,1.6535,128.6016,128.6017,0.0,nan,77.9582,1.3694,1.3931,1330.6323,0.5563,nan,nan,0.0197,0.0197,18346.2305,2.3603,1.6535,2.734,288.4581,1.0,1.0,-1254.4724,78.321,0.0197,0.0
1330.6591,5591.6333,5591633.5,nan,8.5,8.865,8.865,8.876,0.9646,1.653,128.6291,128.7237,0.0,nan,77.9451,1.367,1.3895,1330.6591,0.5548,nan,nan,0.02,0.02,18345.2539,2.3597,1.653,2.7323,288.4643,1.0,1.0,-1254.4991,78.0528,0.02,0.0
1330.7848,5556.3149,5557133.5,nan,8.5,8.9489,8.9489,8.9489,0.9124,1.6506,129.2979,129.2979,0.0,nan,77.8837,1.3557,1.3727,1330.7848,0.5481,nan,nan,0.0211,0.0211,18232.0664,2.357,1.6506,2.7245,288.4933,1.0,1.0,-1254.6248,76.79,0.0211,0.0
1330.8114,5549.833,5549833.0,nan,8.5,8.9666,8.9666,8.9699,0.9013,1.6329,129.4394,129.4248,0.0,nan,77.944,1.35,1.3663,1330.8114,0.546,nan,nan,0.0213,0.0213,18208.1133,2.3568,1.6329,2.6678,288.5209,1.0,1.0,-1254.6514,76.546,0.0213,0.0
1330.9372,5522.9463,5524792.5,nan,8.5,9.0691,9.0691,9.0692,0.9986,1.5491,130.0244,130.0248,0.0,nan,78.2293,1.3228,1.3359,1330.9371,0.536,nan,nan,0.0224,0.0224,18125.959,2.356,1.5491,2.3999,288.6511,1.0,1.0,-1254.7771,75.392,0.0224,0.0
1330.9639,5519.478,5519478.0,nan,8.5,9.0909,9.0909,9.0777,1.0193,1.5313,130.1486,130.0009,0.0,nan,78.1382,1.3202,1.3338,1330.9639,0.5341,nan,nan,0.0225,0.0225,18108.5234,2.3568,1.5313,2.3463,288.6419,1.0,1.0,-1254.8038,75.2441,0.0225,0.0
1331.0896,5539.0337,5537733.0,nan,8.5,9.1179,9.1179,9.1179,1.182,1.4471,129.8884,129.8884,0.0,nan,77.7093,1.3079,1.3238,1331.0896,0.5251,nan,nan,0.0231,0.0231,18168.416,2.3604,1.4471,2.0942,288.5984,1.0,1.0,-1254.9296,74.548,0.0231,0.0
1331.1162,5541.5962,5541596.0,nan,8.5,9.1236,9.1236,9.1024,1.2164,1.45,129.8333,129.8063,0.0,nan,77.5683,1.3116,1.3282,1331.1162,0.5243,nan,nan,0.0231,0.0231,18181.0898,2.3605,1.45,2.1025,288.612,1.0,1.0,-1254.9562,74.5649,0.0231,0.0
1331.242,5560.3711,5559131.0,nan,8.5,9.0289,9.0289,9.0289,1.4156,1.4634,129.4184,129.4185,0.0,nan,76.9013,1.3287,1.3495,1331.2419,0.5202,nan,nan,0.0231,0.0231,18238.6191,2.3609,1.4634,2.1416,288.6763,1.0,1.0,-1255.0819,74.645,0.0231,0.0
1331.2686,5562.8389,5562838.5,nan,8.5,9.0089,9.0089,9.0093,1.4577,1.4812,129.3307,129.4366,0.0,nan,76.7906,1.3342,1.3552,1331.2686,0.5207,nan,nan,0.0229,0.0229,18250.7832,2.3604,1.4812,2.1955,288.6471,1.0,1.0,-1255.1085,74.8393,0.0229,0.0
1331.3944,5548.4526,5548396.5,nan,8.5,8.9167,8.9167,8.9167,1.4934,1.5655,129.5223,129.5223,0.0,nan,76.267,1.3601,1.3823,1331.3944,0.5233,nan,nan,0.022,0.022,18203.4004,2.3578,1.5655,2.4508,288.5088,1.0,1.0,-1255.2344,75.758,0.022,0.0
1331.421,5545.3423,5545342.5,nan,8.5,8.8972,8.8972,8.9082,1.5009,1.5807,129.5628,129.5794,0.0,nan,75.9976,1.3612,1.3821,1331.421,0.525,nan,nan,0.0218,0.0218,18193.3809,2.3572,1.5807,2.4997,288.428,1.0,1.0,-1255.261,76.0313,0.0218,0.0
1331.5468,5526.6118,5526526.5,nan,8.5,8.8682,8.8682,8.8682,1.4252,1.6526,129.8494,129.8494,0.0,nan,74.724,1.3667,1.3816,1331.5468,0.5335,nan,nan,0.0206,0.0206,18131.6484,2.3544,1.6526,2.7312,288.046,1.0,1.0,-1255.3867,77.324,0.0206,0.0
1331.5734,5522.5479,5522548.0,nan,8.5,8.8621,8.8621,8.87,1.4092,1.6388,129.91,129.8044,0.0,nan,74.5766,1.3645,1.3779,1331.5734,0.5357,nan,nan,0.0204,0.0204,18118.5957,2.3538,1.6388,2.6865,287.9149,1.0,1.0,-1255.4133,77.505,0.0204,0.0
1331.6992,5529.0708,5531973.5,nan,8.5,8.8785,8.8785,8.8785,1.4817,1.5733,129.5915,129.5916,0.0,nan,73.8793,1.3539,1.3604,1331.6991,0.5459,nan,nan,0.0197,0.0197,18149.5176,2.3508,1.5733,2.4752,287.2949,1.0,1.0,-1255.5392,78.361,0.0197,0.0
1331.7258,5533.9663,5533966.5,nan,8.5,8.882,8.882,8.8757,1.497,1.5632,129.5242,129.468,0.0,nan,74.1312,1.3551,1.3619,1331.7257,0.547,nan,nan,0.0197,0.0197,18156.0566,2.3516,1.5632,2.4441,287.1596,1.0,1.0,-1255.5658,78.3123,0.0197,0.0
1331.8516,5571.0786,5572956.0,nan,8.5,8.8622,8.8622,8.8622,1.3317,1.5156,128.8836,128.8836,0.0,nan,75.3226,1.3604,1.3692,1331.8516,0.5519,nan,nan,0.0199,0.0199,18283.9746,2.3557,1.5156,2.2971,286.5196,1.0,1.0,-1255.6915,78.082,0.0199,0.0
1331.8782,5581.1997,5581200.0,nan,8.5,8.858,8.858,8.8615,1.2967,1.5217,128.7481,128.7281,0.0,nan,75.7324,1.3689,1.3793,1331.8782,0.5511,nan,nan,0.0201,0.0201,18311.0234,2.3575,1.5217,2.3158,286.4417,1.0,1.0,-1255.7181,77.8628,0.0201,0.0
1332.004,5634.4019,5632094.5,nan,8.5,8.8585,8.8585,8.8585,1.1293,1.5505,127.9928,127.9929,0.0,nan,77.6706,1.4094,1.4269,1332.0039,0.5471,nan,nan,0.0211,0.0211,18478.0,2.366,1.5505,2.4041,286.0732,1.0,1.0,-1255.844,76.826,0.0211,0.0
1332.0306,5642.856,5642856.0,nan,8.5,8.8586,8.8586,8.8619,1.0939,1.5837,127.8331,127.7915,0.0,nan,77.9771,1.4224,1.4411,1332.0305,0.5455,nan,nan,0.0212,0.0212,18513.3066,2.3666,1.5837,2.5134,285.9933,1.0,1.0,-1255.8706,76.6319,0.0212,0.0
1332.1564,5693.8223,5691933.5,nan,8.5,8.8779,8.8779,8.8779,1.1048,1.7407,126.8391,126.8392,0.0,nan,79.4268,1.4843,1.5082,1332.1564,0.5379,nan,nan,0.0221,0.0221,18674.3223,2.3694,1.7407,3.03,285.6155,1.0,1.0,-1255.9963,75.714,0.0221,0.0
1332.183,5702.311,5702311.0,nan,8.5,8.882,8.882,8.8814,1.1071,1.7747,126.6289,126.7278,0.0,nan,79.5272,1.4965,1.5196,1332.183,0.5369,nan,nan,0.0221,0.0221,18708.3691,2.369,1.7747,3.155,285.5903,1.0,1.0,-1256.0229,75.6557,0.0221,0.0
1332.3088,5717.0845,5719685.5,nan,8.5,8.8979,8.8979,8.8979,1.1178,1.9356,126.2009,126.2009,0.0,nan,80.0022,1.5545,1.5737,1332.3087,0.5325,nan,nan,0.0224,0.0224,18765.373,2.3671,1.9356,3.7464,285.471,1.0,1.0,-1256.1488,75.38,0.0224,0.0
1332.3354,5723.3594,5723359.5,nan,8.5,8.9013,8.9013,8.9045,1.1201,1.9504,126.1104,126.3453,0.0,nan,79.9769,1.5618,1.5782,1332.3353,0.5322,nan,nan,0.0223,0.0223,18777.4258,2.368,1.9504,3.8051,285.4413,1.0,1.0,-1256.1754,75.465,0.0223,0.0
1332.4612,5692.2144,5699469.0,nan,8.5,8.9356,8.9356,8.9355,1.0584,2.0205,127.0281,127.028,0.0,nan,79.8568,1.5967,1.5994,1332.4612,0.5307,nan,nan,0.0219,0.0219,18699.0449,2.3723,2.0205,4.0825,285.301,1.0,1.0,-1256.3011,75.867,0.0219,0.0
1332.4878,5694.418,5694417.5,nan,8.5,8.9428,8.9428,8.944,1.0453,2.0144,127.2221,127.2361,0.0,nan,79.6555,1.5949,1.596,1332.4878,0.5304,nan,nan,0.0218,0.0218,18682.4727,2.3768,2.0144,4.0579,285.2646,1.0,1.0,-1256.3278,76.0525,0.0218,0.0
1332.6136,5701.1948,5706627.0,nan,8.5,8.9841,8.9841,8.9841,1.0625,1.9853,128.2196,128.2202,0.0,nan,78.7036,1.5866,1.5796,1332.6135,0.5293,nan,nan,0.021,0.021,18722.5293,2.3983,1.9853,3.9413,285.0927,1.0,1.0,-1256.4536,76.93,0.021,0.0
1332.6403,5709.2188,5709218.5,nan,8.5,8.9929,8.9929,8.9804,1.0662,1.9723,128.4313,128.4017,0.0,nan,78.2517,1.5769,1.57,1332.6403,0.5292,nan,nan,0.0208,0.0208,18731.0312,2.4057,1.9723,3.8907,285.155,1.0,1.0,-1256.4803,77.1238,0.0208,0.0
1332.766,5754.2681,5749838.5,nan,8.5,8.9626,8.9626,8.9626,1.2002,1.9111,129.2564,129.2564,0.0,nan,76.1243,1.5314,1.5248,1332.766,0.5283,nan,nan,0.02,0.02,18864.2988,2.4402,1.9111,3.6524,285.4486,1.0,1.0,-1256.606,78.036,0.02,0.0
1332.7926,5758.4336,5758434.0,nan,8.5,8.9562,8.9562,8.9528,1.2285,1.9024,129.431,129.5759,0.0,nan,75.7241,1.5163,1.5105,1332.7926,0.5284,nan,nan,0.0198,0.0198,18892.5,2.4453,1.9024,3.6193,285.543,1.0,1.0,-1256.6326,78.1831,0.0198,0.0
1332.9184,5741.4482,5731275.0,nan,8.5,8.9067,8.9067,8.9067,1.068,1.8609,131.0856,131.0865,0.0,nan,73.8316,1.4451,1.4431,1332.9183,0.5284,nan,nan,0.0192,0.0192,18803.3965,2.4692,1.8609,3.4631,285.9897,1.0,1.0,-1256.7583,78.879,0.0192,0.0
1332.9451,5725.5107,5725511.0,nan,8.5,8.8962,8.8962,8.9068,1.0339,1.8348,131.4368,131.568,0.0,nan,73.7092,1.4285,1.4266,1332.9451,0.529,nan,nan,0.0191,0.0191,18784.4844,2.469,1.8348,3.3696,286.151,1.0,1.0,-1256.785,78.9836,0.0191,0.0
1333.0708,5620.1646,5609537.5,nan,8.5,8.9073,8.9073,8.9073,0.8133,1.7116,133.8347,133.8348,0.0,nan,73.1328,1.3503,1.3484,1333.0708,0.5316,nan,nan,0.0187,0.0187,18403.9961,2.4678,1.7116,2.9295,286.9101,1.0,1.0,-1256.9108,79.476,0.0187,0.0
1333.0974,5584.9961,5584996.0,nan,8.5,8.9096,8.9096,8.9119,0.7666,1.6696,134.3422,134.1256,0.0,nan,73.2839,1.3366,1.3339,1333.0974,0.533,nan,nan,0.0186,0.0186,18323.4785,2.4616,1.6696,2.7959,287.0675,1.0,1.0,-1256.9374,79.5722,0.0186,0.0
1333.2232,5471.8711,5467659.0,nan,8.5,8.9336,8.9336,8.9336,1.0732,1.4712,135.5011,135.5009,0.0,nan,73.9985,1.2717,1.2652,1333.2231,0.5396,nan,nan,0.0182,0.0182,17938.5137,2.4326,1.4712,2.1645,287.8123,1.0,1.0,-1257.0631,80.027,0.0182,0.0
1333.2498,5442.8486,5442848.5,nan,8.5,8.9387,8.9387,8.9366,1.138,1.4344,135.7461,135.3808,0.0,nan,74.4169,1.2642,1.2573,1333.2498,0.5415,nan,nan,0.018,0.018,17857.1152,2.424,1.4344,2.0639,287.9221,1.0,1.0,-1257.0897,80.1551,0.018,0.0
1333.3756,5389.3589,5398913.5,nan,8.5,8.9507,8.9507,8.9507,0.9622,1.2603,134.8128,134.8129,0.0,nan,76.3959,1.2286,1.2199,1333.3756,0.5506,nan,nan,0.0175,0.0175,17712.9707,2.3837,1.2603,1.5884,288.4411,1.0,1.0,-1257.2156,80.761,0.0175,0.0
1333.4022,5389.6235,5389623.5,nan,8.5,8.9532,8.9532,8.9515,0.925,1.2512,134.6155,134.3757,0.0,nan,76.9641,1.2317,1.2236,1333.4022,0.5521,nan,nan,0.0174,0.0174,17682.4922,2.3803,1.2512,1.566,288.4765,1.0,1.0,-1257.2422,80.8931,0.0174,0.0
1333.528,5446.895,5458323.5,nan,8.5,8.9553,8.9553,8.9553,0.903,1.2084,132.3077,132.3079,0.0,nan,79.6513,1.2465,1.2409,1333.528,0.5593,nan,nan,0.0168,0.0168,17907.8867,2.3644,1.2084,1.4603,288.6443,1.0,1.0,-1257.3679,81.518,0.0168,0.0
1333.5546,5472.8501,5472850.0,nan,8.5,8.9558,8.9558,8.9488,0.8983,1.2251,131.8197,131.7856,0.0,nan,80.0319,1.2578,1.2535,1333.5546,0.5599,nan,nan,0.0167,0.0167,17955.5449,2.3669,1.2251,1.5022,288.6407,1.0,1.0,-1257.3945,81.6342,0.0167,0.0
1333.6804,5606.7632,5608701.5,nan,8.5,8.918,8.918,8.918,1.0208,1.3039,129.3152,129.3155,0.0,nan,81.8317,1.3115,1.3126,1333.6803,0.5628,nan,nan,0.0162,0.0162,18401.252,2.3787,1.3039,1.7003,288.6241,1.0,1.0,-1257.5204,82.184,0.0162,0.0
1333.707,5637.4272,5637427.0,nan,8.5,8.91,8.91,8.9071,1.0467,1.35,128.7857,128.9018,0.0,nan,81.9228,1.3258,1.328,1333.7069,0.5632,nan,nan,0.016,0.016,18495.4961,2.382,1.35,1.8326,288.6766,1.0,1.0,-1257.547,82.3509,0.016,0.0
1333.8328,5755.6831,5750780.0,nan,8.5,8.8556,8.8556,8.8556,1.2781,1.5679,126.9448,126.945,0.0,nan,82.3535,1.3935,1.4011,1333.8328,0.5654,nan,nan,0.0153,0.0153,18867.3887,2.3972,1.5679,2.4583,288.9249,1.0,1.0,-1257.6727,83.14,0.0153,0.0
1333.8594,5774.7476,5774748.0,nan,8.5,8.8441,8.8441,8.8529,1.327,1.6089,126.5556,126.7856,0.0,nan,82.2753,1.4023,1.4105,1333.8594,0.5667,nan,nan,0.0151,0.0151,18946.0234,2.3977,1.6089,2.5966,288.9364,1.0,1.0,-1257.6993,83.3795,0.0151,0.0
1333.9852,5805.2222,5799603.0,nan,8.5,8.8401,8.8401,8.8401,1.2512,1.803,126.0317,126.0317,0.0,nan,81.9057,1.4443,1.4548,1333.9851,0.5732,nan,nan,0.0141,0.0141,19027.5684,2.4004,1.803,3.2509,288.9907,1.0,1.0,-1257.8252,84.512,0.0141,0.0
1334.0118,5804.8584,5804858.5,nan,8.5,8.8393,8.8393,8.8416,1.2352,1.8124,125.9209,126.1783,0.0,nan,81.7253,1.444,1.454,1334.0117,0.5755,nan,nan,0.0139,0.0139,19044.8105,2.3981,1.8124,3.2851,289.0201,1.0,1.0,-1257.8518,84.7228,0.0139,0.0
1334.1376,5735.6758,5735419.0,nan,8.5,8.8485,8.8485,8.8485,1.1859,1.8566,126.8717,126.8716,0.0,nan,80.8719,1.4424,1.4502,1334.1376,0.5865,nan,nan,0.013,0.013,18816.9922,2.3874,1.8566,3.4469,289.159,1.0,1.0,-1257.9775,85.72,0.013,0.0
1334.1642,5720.7368,5720736.5,nan,8.5,8.8504,8.8504,8.8481,1.1755,1.835,127.0727,127.0896,0.0,nan,80.7222,1.4377,1.445,1334.1642,0.5888,nan,nan,0.0129,0.0129,18768.8203,2.385,1.835,3.3693,289.2222,1.0,1.0,-1258.0041,85.7914,0.0129,0.0
1334.29,5646.4526,5650312.5,nan,8.5,8.8464,8.8464,8.8464,1.2077,1.7328,128.1202,128.1208,0.0,nan,80.014,1.4151,1.4204,1334.2899,0.5999,nan,nan,0.0126,0.0126,18537.7715,2.3734,1.7328,3.0025,289.5208,1.0,1.0,-1258.13,86.129,0.0126,0.0
