DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BIT,CALI,NPHI,DT,DTDS,FACIES,FLD1,GR,M2R1,LLD,NPHI_1,PEF,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD_1,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,TEMP,TH,U,VCL,WATER_VOL,RHOB_1,ZLT
1346.3016,5878.4092,5878409.0,nan,0.2159,9.1578,0.4912,123.83,123.83,0.0,nan,86.442,1.891,1.8777,0.4912,4.992,nan,nan,0.6914,0.0242,0.0242,19286.1191,2.3882,1.6374,1.6374,2.6809,238.8232,1.0,1.0,-1265.8016,149.1249,0.0,0.0,74.607,0.0242,2.3882,0.0
1346.454,5781.1162,5781116.5,nan,0.2159,9.1545,0.4869,124.4799,124.4799,0.0,nan,83.8668,1.9619,1.9398,0.4869,5.0083,nan,nan,0.6911,0.0381,0.0381,18966.918,2.361,1.6915,1.6915,2.8612,237.0972,1.0,1.0,-1265.954,149.1327,0.0,0.0,71.307,0.0381,2.361,0.0
1346.6064,5768.6445,5768644.5,nan,0.2159,9.1493,0.4686,123.9142,123.9142,0.0,nan,83.3967,2.0268,1.9886,0.4686,5.0139,nan,nan,0.6813,0.0433,0.0433,18926.0,2.3452,1.7341,1.7341,3.007,235.8739,1.0,1.0,-1266.1064,149.1406,0.0,0.0,69.078,0.0433,2.3452,0.0
1346.7588,5827.3491,5827349.0,nan,0.2159,9.1491,0.4595,122.5142,122.5142,0.0,nan,85.5407,2.0659,2.009,0.4595,5.0229,nan,nan,0.6664,0.0457,0.0457,19118.5996,2.3423,1.7519,1.7519,3.069,235.5222,1.0,1.0,-1266.2588,149.1484,0.0,0.0,67.362,0.0457,2.3423,0.0
1346.9112,5915.666,5915677.5,nan,0.2159,9.154,0.4588,120.984,120.984,0.0,nan,88.5012,2.0801,2.0056,0.4588,5.2108,nan,nan,0.6524,0.05,0.05,19408.3926,2.3481,1.7489,1.7489,3.0586,236.0443,1.0,1.0,-1266.4113,149.1562,0.0,0.0,65.255,0.05,2.3481,0.0
1347.0636,6057.8931,6057893.0,nan,0.2159,9.158,0.4581,118.7624,118.7624,0.0,nan,90.5222,2.0591,1.9746,0.4581,5.5015,nan,nan,0.633,0.0482,0.0482,19874.9766,2.3604,1.7218,1.7218,2.9647,237.1797,1.0,1.0,-1266.5636,149.164,0.0,0.0,65.175,0.0482,2.3604,0.0
1347.216,6213.9893,6214005.5,nan,0.2159,9.1598,0.4606,116.8386,116.8386,0.0,nan,91.4373,1.9685,1.889,0.4606,5.7478,nan,nan,0.619,0.0415,0.0415,20387.1582,2.382,1.6472,1.6472,2.7132,238.8403,1.0,1.0,-1266.7159,149.1719,0.0,0.0,68.272,0.0415,2.382,0.0
1347.3684,6317.5869,6317586.5,nan,0.2159,9.1746,0.4626,116.37,116.37,0.0,nan,89.5361,1.7847,1.7298,0.4626,5.9628,nan,nan,0.6219,0.0458,0.0458,20726.9902,2.412,1.5084,1.5084,2.2751,241.0312,1.0,1.0,-1266.8684,149.1797,0.0,0.0,69.606,0.0458,2.412,0.0
1347.5208,6321.5015,6321427.0,nan,0.2159,9.2092,0.47,117.3683,117.3683,0.0,nan,82.7667,1.5281,1.5067,0.47,6.026,nan,nan,0.6376,0.0643,0.0643,20739.5898,2.4342,1.3138,1.3138,1.7261,243.5668,1.0,1.0,-1267.0208,149.1875,0.0,0.0,70.883,0.0643,2.4342,0.0
1347.6732,6054.1851,6054185.0,nan,0.2159,9.265,0.4961,121.4682,121.4682,0.0,nan,74.0653,1.2594,1.2625,0.4961,5.8026,nan,nan,0.6737,0.0477,0.0477,19862.8125,2.4127,1.1009,1.1009,1.2119,246.0598,1.0,1.0,-1267.1732,149.1953,0.0,0.0,79.303,0.0477,2.4127,0.0
1347.8256,5628.3804,5628402.5,nan,0.2159,9.3975,0.5283,127.5763,127.5763,0.0,nan,69.4094,1.0508,1.0647,0.5283,5.5546,nan,nan,0.7211,0.0347,0.0347,18465.8867,2.3558,0.9284,0.9284,0.8619,248.1557,1.0,1.0,-1267.3256,149.2032,0.0,0.0,84.917,0.0347,2.3558,0.0
1347.978,5285.6152,5285615.0,nan,0.2159,9.5966,0.5372,132.8854,132.8854,0.0,nan,69.8906,0.9343,0.9499,0.5372,5.4925,nan,nan,0.7618,0.0309,0.0309,17341.2578,2.3044,0.8283,0.8283,0.6861,249.6876,1.0,1.0,-1267.478,149.211,0.0,0.0,86.486,0.0309,2.3044,0.0
1348.1304,5093.5854,5093585.5,nan,0.2159,9.7394,0.5281,136.5249,136.5249,0.0,nan,71.9522,0.8877,0.8991,0.5281,5.4549,nan,0.0238,0.7929,0.0261,0.0261,16711.2383,2.2815,0.784,0.784,0.6147,250.7043,1.0,1.0,-1267.6304,149.2188,0.0,0.0,88.499,0.0261,2.2815,0.0
1348.2828,4970.7515,4970751.5,nan,0.2159,9.7431,0.5309,139.2609,139.2609,0.0,nan,74.0301,0.8732,0.8762,0.5309,5.3306,nan,0.0089,0.818,0.0191,0.0191,16308.2393,2.2711,0.764,0.764,0.5838,251.379,1.0,1.0,-1267.7828,149.2266,0.0,0.0,91.565,0.0191,2.2711,1.0
1348.4352,4923.0601,4923060.0,nan,0.2159,9.6776,0.5606,139.4522,139.4522,0.0,nan,75.904,0.865,0.8579,0.5606,5.2513,nan,0.0059,0.8152,0.0183,0.0183,16151.7715,2.2524,0.7481,0.7481,0.5596,251.8648,1.0,1.0,-1267.9352,149.2345,0.0,0.0,91.903,0.0183,2.2524,1.0
1348.5876,4973.584,4973584.0,nan,0.2159,9.6169,0.5812,137.913,137.913,0.0,nan,76.4779,0.8577,0.841,0.5812,5.2678,nan,0.0048,0.7991,0.0183,0.0183,16317.5332,2.2504,0.7333,0.7333,0.5378,252.2151,1.0,1.0,-1268.0876,149.2423,0.0,0.0,91.89,0.0183,2.2504,1.0
1348.74,5002.7881,5002788.0,nan,0.2159,9.5864,0.5646,137.638,137.638,0.0,nan,75.8001,0.8547,0.8304,0.5646,5.422,nan,0.0068,0.7985,0.0193,0.0193,16413.3457,2.2591,0.7241,0.7241,0.5243,252.415,1.0,1.0,-1268.24,149.2501,0.0,0.0,91.442,0.0193,2.2591,1.0
1348.8924,5038.875,5038867.0,nan,0.2159,9.5683,0.5562,137.2209,137.2209,0.0,nan,75.5229,0.8615,0.8308,0.5562,5.6609,nan,0.0099,0.7966,0.0212,0.0212,16531.7148,2.2685,0.7245,0.7245,0.5248,252.4912,1.0,1.0,-1268.3925,149.2579,0.0,0.0,90.589,0.0212,2.2685,1.0
1349.0448,5166.5723,5166572.0,nan,0.2159,9.5268,0.5636,134.0358,134.0358,0.0,nan,74.9959,0.8897,0.852,0.5636,6.0027,nan,0.0236,0.7653,0.029,0.029,16950.6953,2.272,0.743,0.743,0.552,252.4919,1.0,1.0,-1268.5448,149.2658,0.0,0.0,87.186,0.029,2.272,1.0
1349.1972,5324.8442,5324889.5,nan,0.2159,9.4407,0.5533,130.9562,130.9562,0.0,nan,72.2483,0.9546,0.9072,0.5533,6.3286,nan,0.0653,0.7381,0.0392,0.0392,17470.1094,2.2878,0.7911,0.7911,0.6258,252.4594,1.0,1.0,-1268.6971,149.2736,0.0,0.0,82.86,0.0392,2.2878,1.0
1349.3496,5442.9487,5442949.0,nan,0.2159,9.3144,0.5308,130.5898,130.5898,0.0,nan,68.1123,1.0384,0.981,0.5308,6.4349,nan,0.102,0.7456,0.0419,0.0419,17857.4434,2.332,0.8554,0.8554,0.7318,252.4003,1.0,1.0,-1268.8496,149.2814,0.0,0.0,81.82,0.0419,2.332,1.0
1349.502,5456.2217,5456137.5,nan,0.2159,9.2161,0.5233,132.1715,132.1715,0.0,nan,66.5046,1.057,0.9985,0.5233,6.343,nan,0.065,0.7702,0.0349,0.0349,17900.7129,2.366,0.8707,0.8707,0.7581,252.3293,1.0,1.0,-1269.002,149.2892,0.0,0.0,84.803,0.0349,2.366,1.0
1349.6544,5164.7871,5164787.5,nan,0.2159,9.2587,0.5197,138.3548,138.3548,0.0,nan,69.8675,0.9892,0.9395,0.5197,6.1571,nan,0.0547,0.8273,0.0329,0.0329,16944.8398,2.3444,0.8192,0.8192,0.6712,252.2932,1.0,1.0,-1269.1544,149.2971,0.0,0.0,85.432,0.0329,2.3444,1.0
1349.8068,4952.1123,4952157.5,nan,0.2159,9.4476,0.5029,141.6008,141.6008,0.0,nan,75.3941,0.931,0.8866,0.5029,5.9903,nan,0.1071,0.8491,0.0401,0.0401,16247.2363,2.3006,0.7731,0.7731,0.5977,252.3001,1.0,1.0,-1269.3068,149.3049,0.0,0.0,82.129,0.0401,2.3006,1.0
1349.9592,5026.3379,5026338.0,nan,0.2159,9.628,0.484,138.6668,138.6668,0.0,nan,78.1758,0.931,0.8846,0.484,5.9483,nan,0.1826,0.8159,0.046,0.046,16490.6094,2.2867,0.7714,0.7714,0.595,252.3018,1.0,1.0,-1269.4592,149.3127,0.0,0.0,79.55,0.046,2.2867,1.0
1350.1116,5237.938,5237938.0,nan,0.2159,9.6866,0.4854,133.804,133.804,0.0,nan,78.6067,0.9684,0.9139,0.4854,5.932,nan,0.1896,0.7699,0.0466,0.0466,17184.8359,2.2994,0.7969,0.7969,0.6351,252.2319,1.0,1.0,-1269.6116,149.3205,0.0,0.0,79.363,0.0466,2.2994,1.0
1350.264,5463.9976,5463997.5,nan,0.2159,9.6257,0.5039,129.0436,129.0436,0.0,nan,80.9021,1.0036,0.9396,0.5039,5.8874,nan,0.1256,0.7252,0.0422,0.0422,17926.502,2.3133,0.8193,0.8193,0.6713,252.0287,1.0,1.0,-1269.764,149.3284,0.0,0.0,81.219,0.0422,2.3133,1.0
1350.4164,5432.8193,5432819.0,nan,0.2159,9.4561,0.5146,129.7617,129.7617,0.0,nan,85.0864,1.017,0.9462,0.5146,5.8333,nan,0.0898,0.7324,0.0388,0.0388,17824.209,2.3129,0.8251,0.8251,0.6808,251.7271,1.0,1.0,-1269.9164,149.3362,0.0,0.0,82.603,0.0388,2.3129,1.0
1350.5688,5220.5972,5220597.5,nan,0.2159,9.2234,0.5071,133.9507,133.9507,0.0,nan,87.1391,1.0172,0.9433,0.5071,5.8117,nan,0.097,0.7701,0.0393,0.0393,17127.9434,2.2943,0.8226,0.8226,0.6766,251.4731,1.0,1.0,-1270.0688,149.344,0.0,0.0,82.277,0.0393,2.2943,1.0
1350.7212,5053.5444,5053544.5,nan,0.2159,9.0342,0.4901,137.6971,137.6971,0.0,nan,86.8774,1.0314,0.9544,0.4901,5.7808,nan,0.1628,0.8051,0.0451,0.0451,16579.8691,2.283,0.8322,0.8322,0.6926,251.3358,1.0,1.0,-1270.2212,149.3518,0.0,0.0,79.825,0.0451,2.283,1.0
1350.8736,5177.9341,5178002.5,nan,0.2159,8.9451,0.4816,136.061,136.061,0.0,nan,86.2442,1.1063,1.0192,0.4816,5.7996,nan,0.3371,0.7958,0.0558,0.0558,16988.1973,2.3114,0.8888,0.8888,0.7899,251.1954,1.0,1.0,-1270.3737,149.3597,0.0,0.0,75.377,0.0558,2.3114,1.0
1351.026,5638.9106,5638910.5,nan,0.2159,8.9224,0.4872,128.938,128.938,0.0,nan,83.8496,1.2922,1.1821,0.4872,5.9559,nan,0.0267,0.7424,0.0237,0.0237,18500.3633,2.3854,1.0308,1.0308,1.0626,250.8725,1.0,1.0,-1270.526,149.3675,0.0,0.0,78.348,0.0237,2.3854,1.0
1351.1784,6034.541,6034460.0,nan,0.2159,8.9259,0.4904,124.4194,124.4194,0.0,nan,79.6575,1.5034,1.3725,0.4904,5.7962,nan,0.0167,0.7163,0.0199,0.0199,19798.0977,2.4633,1.1968,1.1968,1.4324,250.2945,1.0,1.0,-1270.6783,149.3753,0.0,0.0,77.621,0.0199,2.4633,1.0
1351.3308,6170.4902,6170490.5,nan,0.2159,8.9427,0.4872,122.7303,122.7303,0.0,nan,78.3019,1.4645,1.3651,0.4872,5.446,nan,0.117,0.7046,0.0376,0.0376,20244.3906,2.4846,1.1903,1.1903,1.4169,249.7471,1.0,1.0,-1270.8308,149.3831,0.0,0.0,76.897,0.0376,2.4846,1.0
1351.4832,5907.793,5907784.5,nan,0.2159,8.9785,0.4905,125.1075,125.1075,0.0,nan,81.6207,1.2339,1.1822,0.4905,5.3199,nan,0.1388,0.7136,0.0408,0.0408,19382.4961,2.4249,1.0309,1.0309,1.0627,249.6492,1.0,1.0,-1270.9832,149.391,0.0,0.0,81.415,0.0408,2.4249,1.0
1351.6356,5471.3706,5471370.5,nan,0.2159,9.0343,0.5163,131.332,131.332,0.0,nan,86.0896,1.0779,1.0497,0.5163,5.2336,nan,0.0374,0.7596,0.0286,0.0286,17950.6895,2.3575,0.9153,0.9153,0.8378,249.9929,1.0,1.0,-1271.1356,149.3988,0.0,0.0,87.336,0.0286,2.3575,1.0
1351.788,5304.8018,5304846.0,nan,0.2159,9.0949,0.5441,133.9274,133.9274,0.0,nan,88.639,1.0293,1.0105,0.5441,5.0831,nan,0.0342,0.7791,0.0302,0.0302,17404.3496,2.3309,0.8812,0.8812,0.7764,250.4067,1.0,1.0,-1271.288,149.4066,0.0,0.0,86.616,0.0302,2.3309,1.0
1351.9404,5327.8066,5327806.5,nan,0.2159,9.1366,0.5349,133.4235,133.4235,0.0,nan,88.8351,1.033,1.0155,0.5349,5.026,nan,0.0756,0.7743,0.0384,0.0384,17479.6816,2.3322,0.8855,0.8855,0.7841,250.6923,1.0,1.0,-1271.4404,149.4144,0.0,0.0,83.033,0.0384,2.3322,1.0
1352.0928,5357.8691,5357869.5,nan,0.2159,9.1499,0.5109,133.1129,133.1129,0.0,nan,87.9803,1.0507,1.0285,0.5109,5.0612,nan,0.0644,0.7731,0.0341,0.0341,17578.3105,2.3399,0.8969,0.8969,0.8044,250.8693,1.0,1.0,-1271.5928,149.4223,0.0,0.0,84.979,0.0341,2.3399,1.0
1352.2452,5381.71,5381710.0,nan,0.2159,9.1445,0.5314,132.931,132.931,0.0,nan,87.4575,1.0827,1.0514,0.5314,5.0634,nan,0.0272,0.7731,0.0269,0.0269,17656.5293,2.3471,0.9168,0.9168,0.8406,250.855,1.0,1.0,-1271.7452,149.4301,0.0,0.0,88.196,0.0269,2.3471,1.0
1352.3976,5446.4526,5446453.0,nan,0.2159,9.1194,0.5596,131.8433,131.8433,0.0,nan,87.8278,1.1501,1.1068,0.5596,5.1499,nan,0.0597,0.7643,0.0378,0.0378,17868.9395,2.3559,0.9651,0.9651,0.9315,250.4669,1.0,1.0,-1271.8976,149.4379,0.0,0.0,82.24,0.0378,2.3559,1.0
1352.55,5602.3984,5602398.5,nan,0.2159,9.0751,0.5208,129.1037,129.1037,0.0,nan,89.5686,1.2695,1.2119,0.5208,5.2162,nan,0.0194,0.7409,0.0232,0.0232,18380.5723,2.373,1.0568,1.0568,1.1168,249.5738,1.0,1.0,-1272.05,149.4457,0.0,0.0,76.853,0.0232,2.373,1.0
1352.7024,5814.5044,5814504.0,nan,0.2159,9.0348,0.4521,125.495,125.495,0.0,nan,92.9685,1.4451,1.3714,0.4521,4.9566,nan,0.0085,0.7097,0.0151,0.0151,19076.457,2.394,1.1959,1.1959,1.4302,248.1651,1.0,1.0,-1272.2024,149.4536,0.0,0.0,73.064,0.0151,2.394,1.0
1352.8548,6012.0308,6012008.5,nan,0.2159,9.0128,0.4206,122.2084,122.2084,0.0,nan,96.5383,1.6609,1.5703,0.4206,4.5888,nan,0.0096,0.6806,0.0148,0.0148,19724.4375,2.4105,1.3693,1.3693,1.8751,246.3205,1.0,1.0,-1272.3549,149.4614,0.0,0.0,71.088,0.0148,2.4105,1.0
1353.0072,6105.9937,6105993.5,nan,0.2159,9.0006,0.4162,120.3577,120.3577,0.0,nan,98.5596,1.8768,1.7714,0.4162,4.3664,nan,0.0099,0.662,0.0149,0.0149,20032.7871,2.4111,1.5447,1.5447,2.3861,244.3145,1.0,1.0,-1272.5072,149.4692,0.0,0.0,69.776,0.0149,2.4111,1.0
1353.1596,6066.8022,6066799.0,nan,0.2159,8.9939,0.4058,120.1053,120.1053,0.0,nan,97.5599,2.057,1.9399,0.4058,4.3875,nan,0.1551,0.6543,0.0369,0.0369,19904.1953,2.3906,1.6916,1.6916,2.8615,242.4969,1.0,1.0,-1272.6595,149.477,0.0,0.0,63.442,0.0369,2.3906,1.0
1353.312,6022.8306,6022830.5,nan,0.2159,8.9954,0.3812,119.8384,119.8384,0.0,nan,93.6919,2.2086,2.0791,0.3812,4.7208,nan,0.2432,0.6458,0.0414,0.0414,19759.9434,2.368,1.813,1.813,3.2869,241.0617,1.0,1.0,-1272.812,149.4849,0.0,0.0,59.824,0.0414,2.368,1.0
1353.4644,6355.6592,6355770.5,nan,0.2159,8.9995,0.3753,114.7761,114.7761,0.0,nan,88.8695,2.3461,2.2012,0.3753,5.2944,nan,0.0282,0.601,0.0199,0.0199,20852.2656,2.3933,1.9195,1.9195,3.6843,240.2335,1.0,1.0,-1272.9644,149.4927,0.0,0.0,61.921,0.0199,2.3933,1.0
1353.6168,6979.9971,6979997.0,nan,0.2159,8.9992,0.4261,108.1822,108.1822,0.0,nan,83.4124,2.3391,2.199,0.4261,5.7444,nan,0.0188,0.5555,0.0185,0.0185,22900.252,2.4774,1.9175,1.9175,3.6768,240.5031,1.0,1.0,-1273.1168,149.5005,0.0,0.0,64.494,0.0185,2.4774,1.0
1353.7692,7097.7554,7097563.0,nan,0.2159,9.0023,0.5191,108.6204,108.6204,0.0,nan,77.4521,2.0177,1.9226,0.5191,5.7041,nan,0.0574,0.5731,0.0318,0.0318,23285.9668,2.5294,1.6765,1.6765,2.8105,242.1173,1.0,1.0,-1273.2692,149.5083,0.0,0.0,71.35,0.0318,2.5294,1.0
1353.9216,6711.6602,6711660.0,nan,0.2159,9.0354,0.5769,112.4938,112.4938,0.0,nan,75.1418,1.6051,1.5453,0.5769,5.5271,nan,0.0893,0.5991,0.0435,0.0435,22019.8828,2.4771,1.3475,1.3475,1.8157,244.5102,1.0,1.0,-1273.4216,149.5162,0.0,0.0,73.715,0.0435,2.4771,1.0
1354.074,6264.9517,6264951.5,nan,0.2159,9.0911,0.5542,118.3791,118.3791,0.0,nan,77.9379,1.386,1.3358,0.5542,5.6342,nan,0.189,0.6476,0.053,0.053,20554.3027,2.4332,1.1648,1.1648,1.3568,246.6149,1.0,1.0,-1273.574,149.524,0.0,0.0,75.97,0.053,2.4332,1.0
1354.2264,5859.1021,5859102.0,nan,0.2159,9.1081,0.517,124.8571,124.8571,0.0,nan,80.8879,1.3564,1.2993,0.517,5.8394,nan,0.2956,0.7048,0.0565,0.0565,19222.7754,2.4001,1.133,1.133,1.2837,247.7523,1.0,1.0,-1273.7264,149.5318,0.0,0.0,75.182,0.0565,2.4001,1.0
1354.3788,5777.5093,5777509.5,nan,0.2159,9.064,0.5074,125.7763,125.7763,0.0,nan,82.0011,1.4131,1.3412,0.5074,5.9213,nan,0.1278,0.71,0.0421,0.0421,18955.084,2.3841,1.1695,1.1695,1.3678,248.0883,1.0,1.0,-1273.8788,149.5396,0.0,0.0,77.424,0.0421,2.3841,1.0
1354.5312,5916.1533,5916153.0,nan,0.2159,9.012,0.5126,124.3795,124.3795,0.0,nan,84.4501,1.4428,1.3606,0.5126,5.9452,nan,0.0143,0.7035,0.0203,0.0203,19409.9512,2.4142,1.1864,1.1864,1.4076,248.2064,1.0,1.0,-1274.0312,149.5475,0.0,0.0,81.282,0.0203,2.4142,1.0
1354.6836,6027.7549,6027755.0,nan,0.2159,8.9925,0.517,123.9122,123.9122,0.0,nan,87.9707,1.427,1.3446,0.517,5.9549,nan,0.0097,0.708,0.0178,0.0178,19776.0996,2.4505,1.1725,1.1725,1.3747,248.4609,1.0,1.0,-1274.1836,149.5553,0.0,0.0,81.121,0.0178,2.4505,1.0
1354.836,6072.4995,6072437.0,nan,0.2159,9.0022,0.5115,123.6015,123.6015,0.0,nan,88.4555,1.4019,1.3287,0.5115,5.9452,nan,0.0596,0.7079,0.032,0.032,19922.6953,2.4625,1.1586,1.1586,1.3424,248.8018,1.0,1.0,-1274.3361,149.5631,0.0,0.0,78.328,0.032,2.4625,1.0
1354.9884,5987.4976,5987497.5,nan,0.2159,9.0461,0.5034,124.0072,124.0072,0.0,nan,85.646,1.3551,1.3014,0.5034,5.9488,nan,0.2862,0.7053,0.0534,0.0534,19644.0215,2.436,1.1348,1.1348,1.2878,249.0846,1.0,1.0,-1274.4884,149.5709,0.0,0.0,75.737,0.0534,2.436,1.0
1355.1408,5754.0068,5754017.0,nan,0.2159,9.1636,0.5042,126.1735,126.1735,0.0,nan,81.8995,1.2637,1.2342,0.5042,5.9475,nan,0.198,0.7135,0.0482,0.0482,18878.0078,2.3819,1.0762,1.0762,1.1582,249.3174,1.0,1.0,-1274.6407,149.5788,0.0,0.0,78.733,0.0482,2.3819,1.0
1355.2932,5435.9653,5435965.5,nan,0.2159,9.3313,0.508,130.7856,130.7856,0.0,nan,79.5091,1.1602,1.1481,0.508,5.893,nan,0.1247,0.7477,0.0425,0.0425,17834.5332,2.3325,1.0011,1.0011,1.0023,249.617,1.0,1.0,-1274.7932,149.5866,0.0,0.0,81.144,0.0425,2.3325,1.0
1355.4456,5165.959,5166009.0,nan,0.2159,9.4481,0.4999,136.1758,136.1758,0.0,nan,80.6001,1.0929,1.0869,0.4999,5.8313,nan,0.1061,0.7961,0.0398,0.0398,16948.8496,2.308,0.9478,0.9478,0.8983,250.021,1.0,1.0,-1274.9456,149.5944,0.0,0.0,82.27,0.0398,2.308,1.0
1355.598,5130.8574,5130857.5,nan,0.2159,9.4415,0.5004,137.4044,137.4044,0.0,nan,83.718,1.0865,1.0764,0.5004,5.7769,nan,0.1039,0.8098,0.0395,0.0395,16833.5215,2.313,0.9386,0.9386,0.881,250.3739,1.0,1.0,-1275.098,149.6022,0.0,0.0,82.519,0.0395,2.313,1.0
1355.7504,5333.7847,5333785.0,nan,0.2159,9.3476,0.5177,133.4511,133.4511,0.0,nan,84.2277,1.1564,1.132,0.5177,5.648,nan,0.1106,0.7754,0.0417,0.0417,17499.2949,2.3353,0.9871,0.9871,0.9744,250.4244,1.0,1.0,-1275.2504,149.6101,0.0,0.0,81.676,0.0417,2.3353,1.0
1355.9028,5558.3735,5558373.5,nan,0.2159,9.2407,0.5297,129.5121,129.5121,0.0,nan,83.932,1.2996,1.2503,0.5297,5.4245,nan,0.0416,0.7422,0.0309,0.0309,18236.1328,2.3618,1.0903,1.0903,1.1887,250.0664,1.0,1.0,-1275.4028,149.6179,0.0,0.0,81.553,0.0309,2.3618,1.0
1356.0552,5715.5752,5715575.5,nan,0.2159,9.172,0.5199,127.0912,127.0912,0.0,nan,85.5795,1.4569,1.3773,0.5199,5.2579,nan,0.0275,0.7231,0.026,0.026,18751.8867,2.3832,1.201,1.201,1.4424,249.4499,1.0,1.0,-1275.5552,149.6257,0.0,0.0,77.733,0.026,2.3832,1.0
1356.2076,5878.4912,5878491.0,nan,0.2159,9.1484,0.4813,124.4401,124.4401,0.0,nan,86.0126,1.5699,1.4681,0.4813,5.2518,nan,0.0286,0.7005,0.024,0.024,19286.3887,2.4,1.2802,1.2802,1.6389,248.8499,1.0,1.0,-1275.7076,149.6335,0.0,0.0,73.65,0.024,2.4,1.0
1356.36,5989.5049,5989505.0,nan,0.2159,9.1445,0.4449,123.0242,123.0242,0.0,nan,84.5504,1.6713,1.5592,0.4449,5.2934,nan,0.0131,0.6906,0.0171,0.0171,19650.6074,2.4175,1.3596,1.3596,1.8486,248.3593,1.0,1.0,-1275.86,149.6414,0.0,0.0,73.725,0.0171,2.4175,1.0
1356.5124,6044.2344,6044214.5,nan,0.2159,9.1443,0.4432,122.6767,122.6767,0.0,nan,84.3173,1.7514,1.6437,0.4432,5.2824,nan,0.0124,0.691,0.0167,0.0167,19830.0996,2.4327,1.4333,1.4333,2.0543,247.9059,1.0,1.0,-1276.0125,149.6492,0.0,0.0,74.834,0.0167,2.4327,1.0
1356.6648,6067.7886,6067789.0,nan,0.2159,9.1572,0.4574,122.3462,122.3462,0.0,nan,84.9488,1.696,1.6166,0.4574,5.2864,nan,0.0273,0.6884,0.0223,0.0223,19907.4434,2.4356,1.4096,1.4096,1.9871,247.6329,1.0,1.0,-1276.1648,149.657,0.0,0.0,75.839,0.0223,2.4356,1.0
1356.8172,5935.6567,5935636.5,nan,0.2159,9.1937,0.4656,124.1351,124.1351,0.0,nan,84.3123,1.5198,1.4741,0.4656,5.279,nan,0.1343,0.7019,0.0386,0.0386,19473.875,2.4174,1.2854,1.2854,1.6522,247.8092,1.0,1.0,-1276.3173,149.6648,0.0,0.0,76.443,0.0386,2.4174,1.0
1356.9696,5695.8311,5695831.0,nan,0.2159,9.2374,0.4832,127.6923,127.6923,0.0,nan,84.4832,1.3524,1.3267,0.4832,5.2642,nan,0.1884,0.73,0.0452,0.0452,18687.1094,2.3862,1.1569,1.1569,1.3383,248.3742,1.0,1.0,-1276.4696,149.6727,0.0,0.0,79.446,0.0452,2.3862,1.0
1357.122,5420.0479,5420066.0,nan,0.2159,9.2655,0.5044,132.4125,132.4125,0.0,nan,85.6012,1.2349,1.2171,0.5044,5.1527,nan,0.0941,0.7698,0.038,0.038,17782.3691,2.3546,1.0613,1.0613,1.1264,248.9739,1.0,1.0,-1276.6219,149.6805,0.0,0.0,83.174,0.038,2.3546,1.0
1357.2744,5183.4307,5183430.5,nan,0.2159,9.2769,0.5096,137.0457,137.0457,0.0,nan,85.2057,1.1537,1.1346,0.5096,5.1985,nan,0.0644,0.8106,0.0342,0.0342,17006.0059,2.3306,0.9894,0.9894,0.9789,249.4184,1.0,1.0,-1276.7744,149.6883,0.0,0.0,84.79,0.0342,2.3306,1.0
1357.4268,5103.6597,5103685.0,nan,0.2159,9.2798,0.5135,138.4771,138.4771,0.0,nan,84.1228,1.1283,1.0991,0.5135,5.4766,nan,0.0699,0.8221,0.0357,0.0357,16744.373,2.3187,0.9584,0.9584,0.9186,249.7456,1.0,1.0,-1276.9268,149.6961,0.0,0.0,84.086,0.0357,2.3187,1.0
1357.5792,5172.8726,5172872.5,nan,0.2159,9.2675,0.5141,136.9542,136.9542,0.0,nan,86.6932,1.1879,1.1383,0.5141,5.734,nan,0.139,0.8081,0.0448,0.0448,16971.3672,2.3243,0.9926,0.9926,0.9853,249.942,1.0,1.0,-1277.0792,149.704,0.0,0.0,80.007,0.0448,2.3243,1.0
1357.7316,5434.6665,5434666.5,nan,0.2159,9.2287,0.5049,131.9722,131.9722,0.0,nan,91.978,1.3287,1.247,0.5049,5.7529,nan,0.0433,0.7649,0.0295,0.0295,17830.2715,2.3531,1.0874,1.0874,1.1824,249.8838,1.0,1.0,-1277.2316,149.7118,0.0,0.0,79.641,0.0295,2.3531,1.0
1357.884,5828.4756,5828476.0,nan,0.2159,9.1797,0.503,124.9327,124.9327,0.0,nan,95.253,1.4952,1.3776,0.503,5.5932,nan,0.0077,0.7027,0.0163,0.0163,19122.2969,2.389,1.2013,1.2013,1.4431,249.5266,1.0,1.0,-1277.384,149.7196,0.0,0.0,78.913,0.0163,2.389,1.0
1358.0364,6069.3325,6069332.5,nan,0.2159,9.1502,0.5138,121.0596,121.0596,0.0,nan,96.1856,1.6218,1.481,0.5138,5.3885,nan,0.0055,0.669,0.0149,0.0149,19912.5078,2.4106,1.2914,1.2914,1.6678,248.9268,1.0,1.0,-1277.5364,149.7274,0.0,0.0,76.974,0.0149,2.4106,1.0
